timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1750261052598,106868,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-20,text,true,,6001,377,3,3,http://localhost:8003/run-agent,106868,0,3
1750261113874,104883,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-19,text,true,,6044,377,4,4,http://localhost:8003/run-agent,104883,0,0
1750261152946,117919,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-18,text,true,,5504,377,6,6,http://localhost:8003/run-agent,117919,0,1
1750261229541,43419,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-19,text,true,,1191,293,6,6,http://localhost:8003/run-agent,43419,0,0
1750261183260,96579,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-20,text,true,,21150,293,6,6,http://localhost:8003/run-agent,96579,0,1
1750261286730,38341,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-18,text,true,,1161,293,7,7,http://localhost:8003/run-agent,38340,0,1
1750261222656,115506,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-17,text,true,,5851,377,7,7,http://localhost:8003/run-agent,115506,0,1
1750261229833,116641,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-16,text,true,,5626,377,7,7,http://localhost:8003/run-agent,116641,0,1
1750261313437,37022,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-20,text,true,,1061,246,7,7,http://localhost:8003/run-agent,37022,0,0
1750261290394,76162,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-19,text,true,,5628,246,8,8,http://localhost:8003/run-agent,76162,0,1
1750261277555,99556,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-15,text,true,,5890,377,8,8,http://localhost:8003/run-agent,99556,0,1
1750261316544,105223,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-14,text,true,,5888,377,9,9,http://localhost:8003/run-agent,105223,0,1
1750261407978,55470,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-18,text,true,,1187,246,10,10,http://localhost:8003/run-agent,55470,0,0
1750261386799,103944,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-15,text,true,,21052,293,10,10,http://localhost:8003/run-agent,103944,0,0
1750261378361,112565,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-20,text,true,,1838319,282,10,10,http://localhost:8003/run-agent,112409,0,0
1750261433318,57780,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-16,text,true,,1234,293,10,10,http://localhost:8003/run-agent,57780,0,1
1750261370099,136182,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-13,text,true,,6690,377,11,11,http://localhost:8003/run-agent,136182,0,1
1750261472353,45853,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-14,text,true,,1238,293,11,11,http://localhost:8003/run-agent,45853,0,0
1750261400569,118561,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-19,text,true,,1836406,282,11,11,http://localhost:8003/run-agent,118435,0,1
1750261497840,44249,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-16,text,true,,1203,246,12,12,http://localhost:8003/run-agent,44249,0,1
1750261526273,46418,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-13,text,true,,1232,293,12,12,http://localhost:8003/run-agent,46418,0,1
1750261449385,134139,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-12,text,true,,6239,377,13,13,http://localhost:8003/run-agent,134139,0,0
1750261491511,94001,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-20,text,true,,5206,270,13,13,http://localhost:8003/run-agent,94001,0,1
1750261552192,46414,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-17,text,true,,1219,293,13,13,http://localhost:8003/run-agent,46414,0,0
1750261483907,116983,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-11,text,true,,6192,377,13,13,http://localhost:8003/run-agent,116983,0,0
1750261586693,42090,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-14,text,true,,1135,246,14,14,http://localhost:8003/run-agent,42090,0,1
1750261589608,41951,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-15,text,true,,1097,246,14,14,http://localhost:8003/run-agent,41951,0,1
1750261545859,90301,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-19,text,true,,4741,270,14,14,http://localhost:8003/run-agent,90301,0,0
1750261594233,42430,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-13,text,true,,1179,246,14,14,http://localhost:8003/run-agent,42430,0,1
1750261509649,127616,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,5701,377,14,14,http://localhost:8003/run-agent,127616,0,1
1750261545999,140831,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,5442,377,15,15,http://localhost:8003/run-agent,140831,0,1
1750261573014,114339,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-16,text,true,,1836752,282,15,15,http://localhost:8003/run-agent,114192,0,1
1750261645329,55462,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,1233,293,15,15,http://localhost:8003/run-agent,55462,0,1
1750261603904,111132,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-11,text,true,,4888,293,15,15,http://localhost:8003/run-agent,111132,0,0
1750261611689,104596,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-17,text,true,,5153,246,15,15,http://localhost:8003/run-agent,104596,0,0
1750261620136,115696,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-20,text,true,,6749,270,16,16,http://localhost:8003/run-agent,115696,0,1
1750261629973,128838,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-14,text,true,,1836672,282,16,16,http://localhost:8003/run-agent,128749,0,1
1750261703564,56835,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,1179,246,16,16,http://localhost:8003/run-agent,56835,0,1
1750261652010,176405,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-15,text,true,,1835892,282,18,18,http://localhost:8003/run-agent,176325,0,2
1750261647574,218787,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,5781,377,19,19,http://localhost:8003/run-agent,218787,0,1
1750261697077,170139,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-16,text,true,,1197819,270,19,19,http://localhost:8003/run-agent,170070,0,1
1750261701951,169166,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-19,text,true,,4420,270,19,19,http://localhost:8003/run-agent,169166,0,0
1750261703533,171951,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-18,text,true,,1836570,282,19,19,http://localhost:8003/run-agent,171848,0,0
1750261773998,111058,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-11,text,true,,1194,246,19,19,http://localhost:8003/run-agent,111058,0,1
1750261729691,169646,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,5488,293,20,20,http://localhost:8003/run-agent,169646,0,1
1750261755221,174981,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-12,text,true,,3896,293,20,20,http://localhost:8003/run-agent,174981,0,1
1750261706637,240645,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,5994,377,20,20,http://localhost:8003/run-agent,240645,0,1
1750261755985,192890,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-20,text,true,,4619,301,20,20,http://localhost:8003/run-agent,192890,0,0
1750261682294,270594,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-13,text,true,,3676463,282,20,20,http://localhost:8003/run-agent,270473,0,1
1750261713972,262223,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,5696,377,20,20,http://localhost:8003/run-agent,262223,0,0
1750261776415,200369,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-14,text,true,,5225,270,20,20,http://localhost:8003/run-agent,200369,0,1
1750261796414,214901,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-17,text,true,,1837399,282,20,20,http://localhost:8003/run-agent,214795,0,0
1750261916667,94947,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,1141,246,20,20,http://localhost:8003/run-agent,94947,0,0
1750261830871,192403,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-15,text,true,,5445,270,20,20,http://localhost:8003/run-agent,192403,0,0
1750261831014,230064,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,1837588,282,20,20,http://localhost:8003/run-agent,229991,0,1
1750261807017,260011,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,6028,377,20,20,http://localhost:8003/run-agent,260011,0,1
1750261776409,291325,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,6028,377,20,20,http://localhost:8003/run-agent,291325,0,0
1750261882237,187113,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-16,text,true,,6524,270,20,20,http://localhost:8003/run-agent,187113,0,1
1750261966247,103436,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,1242,293,20,20,http://localhost:8003/run-agent,103436,0,0
1750261899391,191748,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-19,text,true,,5684,301,20,20,http://localhost:8003/run-agent,191748,0,1
1750261891173,200200,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-18,text,true,,3129232,270,20,20,http://localhost:8003/run-agent,200021,0,0
1750261943731,186315,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-12,text,true,,6584,246,20,20,http://localhost:8003/run-agent,186315,0,2
1750262049976,83170,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,1239,293,20,20,http://localhost:8003/run-agent,83170,0,1
1750261877475,259008,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,40576,293,20,20,http://localhost:8003/run-agent,259008,0,0
1750261968044,203383,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-20,text,true,,5055,274,20,20,http://localhost:8003/run-agent,203383,0,1
