Elapsed time;my_test_sampler
14:08:38,500;499937.0
14:08:40,500;792443.0
14:08:44,0;750641.0
14:08:46,0;912783.0
14:13:39,0;115965.0
14:14:20,500;124487.0
14:15:17,0;128593.0
14:15:37,0;59644.25
14:15:37,500;142653.0
14:15:38,0;141123.0
14:15:39,500;108255.0
14:16:28,500;47777.0
14:16:33,500;52562.0
14:16:35,500;103403.5
14:16:36,0;48966.0
14:16:51,0;130608.0
14:16:51,500;49592.0
14:17:15,0;97223.0
14:17:19,0;145211.0
14:17:31,500;57485.0
14:17:35,0;48046.0
14:18:05,500;61454.0
14:18:19,500;66094.0
14:18:35,500;71250.0
14:18:36,0;126843.0
14:18:42,500;170874.0
14:19:05,500;70905.0
14:19:06,0;68209.0
14:19:14,500;180553.0
14:19:15,500;135058.0
14:19:48,500;87054.0
14:19:54,0;82434.0
14:19:55,0;201842.0
14:19:56,0;198380.0
14:19:57,0;196872.0
14:21:03,500;182547.0
14:21:07,500;102899.0
14:21:19,0;246625.0
14:21:21,500;113521.0
14:21:29,500;248475.0
14:21:52,0;240825.0
14:21:59,500;260817.0
14:22:21,500;253327.0
14:22:27,0;119966.0
14:23:06,0;289990.0
14:23:35,500;307337.0
14:23:39,0;315364.0
14:24:05,500;161569.0
14:24:13,500;266684.0
14:24:14,0;156324.57142857142
14:24:15,500;333930.0
14:24:19,500;147288.875
14:24:21,500;336451.0
14:25:18,500;296706.0
14:26:05,0;176666.0
14:26:13,500;161207.0
14:26:19,0;144377.85714285713
14:26:26,0;435630.0
14:26:38,0;60652.25
14:26:53,0;310568.0
14:27:05,500;419002.0
14:27:12,0;172368.0
14:27:15,0;170111.0
14:27:19,0;432794.0
14:27:21,500;159608.0
14:27:22,500;173247.0
14:27:24,0;317447.0
14:27:41,500;382057.0
14:27:43,0;362943.0
14:27:47,0;372309.0
14:27:52,500;162561.0
14:29:11,0;346363.0
14:29:25,0;471692.0
14:29:40,0;179643.0
14:29:41,0;175968.0
14:29:44,0;177002.0
14:29:52,0;173210.0
14:30:24,500;201165.0
14:30:32,500;207984.0
14:30:51,500;217213.0
14:31:20,0;235843.0
14:32:01,500;265249.0
14:32:12,500;595029.0
14:32:31,500;498185.0
14:32:42,0;297569.0
14:32:45,0;287095.0
14:32:59,0;270428.0
14:33:11,0;506496.0
14:33:41,0;523100.0
14:34:32,500;562402.0
14:35:12,500;520853.0
14:35:13,0;340811.0
14:36:10,0;713893.0
14:36:58,0;597063.0
14:37:06,0;758722.0
14:37:16,0;758985.0
14:37:18,500;751506.0
14:37:22,0;776371.0
14:37:22,500;783795.0
14:37:29,500;633067.0
14:37:41,500;641129.0
14:37:50,500;616358.0
14:38:04,0;605748.0
14:38:12,0;654672.0
14:38:52,500;805661.0
14:38:58,0;787949.0
14:39:06,0;662867.0
14:39:07,500;635512.0
14:39:12,0;647124.0
14:39:34,500;717645.0
14:40:06,0;719704.0
14:40:11,0;675845.0
14:40:14,0;834729.0
14:40:17,0;669662.0
14:40:32,0;759512.0
14:40:33,500;733676.0
14:40:37,500;739451.0
14:41:07,0;845616.0
14:41:51,0;345517.0
14:42:18,0;308103.0
14:42:18,500;903281.0
14:43:29,0;772454.0
14:43:46,500;799597.0
14:43:48,0;378465.0
14:43:50,500;799838.0
14:44:09,500;384173.0
14:44:18,0;1000177.0
14:44:20,500;383589.0
14:44:25,0;708319.0
14:44:36,500;840237.0
14:44:37,500;805859.0
14:44:43,0;807944.0
14:44:43,500;393166.0
14:44:47,500;382910.0
14:44:52,0;295579.76923076925
14:45:01,0;739098.0
14:45:17,0;700402.0
14:45:26,500;798821.0
14:45:39,500;789817.0
14:46:10,500;788509.0
14:46:11,500;768833.0
14:46:18,0;671054.0
14:47:44,500;304721.0
14:48:13,500;769996.0
14:50:11,500;357154.0
14:50:41,500;375787.0
14:50:57,0;734640.0
14:51:18,0;805256.0
14:51:18,500;378566.0
14:51:24,500;720524.0
14:51:33,500;744346.0
14:51:35,0;694908.0
14:52:09,500;711994.0
14:52:15,500;1082720.0
14:52:18,500;792839.0
14:54:19,500;1800013.0
14:54:38,0;804639.0
14:54:59,0;835663.0
14:55:22,0;860703.0
14:55:22,500;846385.0
14:56:14,500;858184.0
14:56:23,500;951754.0
14:56:38,0;1165184.0
15:01:19,0;1047314.0
15:01:19,500;987217.0
15:01:21,0;987143.0
15:01:22,0;988113.0
15:01:41,500;1049658.0
15:01:45,500;1005469.0
15:01:49,0;1007755.0
15:01:50,0;1010952.0
15:02:13,0;1029721.0
15:02:16,0;1047709.0
15:02:51,500;1066595.0
15:02:58,500;1086262.0
15:03:56,500;1107211.0
15:04:02,500;1129695.0
15:04:03,500;1089944.0
15:04:08,0;1133919.0
15:04:10,0;1800005.0
15:04:20,0;1131493.0
15:04:31,0;1078693.0
15:04:42,0;1033861.0
15:04:59,0;1082702.0
15:05:36,0;1075559.0
15:06:20,500;1133056.0
15:06:56,500;628343.0
15:07:39,500;1267169.0
15:07:43,0;1255013.0
15:07:44,0;617843.0
15:08:34,500;1260647.0
15:09:03,500;1271748.0
15:09:35,500;1230941.0
15:09:41,0;1246245.0
15:11:08,0;1231438.0
15:11:39,500;1179101.0
15:11:47,0;1175998.0
15:11:47,500;1163715.0
15:11:50,0;1165775.0
15:11:54,500;1172877.0
15:12:04,0;1260000.0
15:12:08,500;1247593.0
15:12:27,500;1155716.0
15:12:53,0;1038962.0
15:12:53,500;1072418.0
15:12:54,500;1068376.0
15:13:13,0;1284665.0
15:13:55,0;548401.0
15:14:30,500;1076299.0
15:14:32,500;1055170.0
15:14:33,0;1034307.0
15:16:07,0;1800005.0
15:17:19,500;943690.0
15:17:39,500;951130.0
15:17:48,500;972242.0
15:18:03,500;966558.0
15:18:43,500;983097.0
15:18:54,500;972824.0
15:19:02,500;997830.0
15:19:09,500;993619.0
15:19:25,500;1315339.5
15:20:33,0;980082.0
15:20:44,0;1079352.0
15:20:45,500;987655.0
15:20:49,500;970188.0
15:20:50,500;966731.0
15:20:54,0;1080173.0
15:20:54,500;979076.0
15:20:55,0;963834.0
15:20:55,500;983712.0
15:20:56,0;900005.0
15:21:07,500;957039.0
15:21:16,500;1011155.0
15:22:18,0;807374.0
15:22:18,500;841089.0
15:22:29,500;820667.0
15:22:30,500;871810.0
15:23:59,0;898453.0
15:24:02,0;1017352.0
15:24:44,500;887727.0
15:24:45,500;886562.0
15:24:53,0;902642.0
15:26:33,0;890421.0
15:26:38,0;469032.8333333333
15:26:40,0;855584.0
15:26:43,0;1126947.0
15:26:55,0;859807.0
15:27:10,500;868590.0
15:27:44,500;872455.0
15:27:57,0;868980.0
15:28:12,500;858513.0
15:28:17,0;929761.5
15:29:07,500;856006.0
15:29:17,500;934674.0
15:29:21,500;789313.0
15:31:06,500;798674.0
15:31:18,500;788873.0
15:31:46,500;767768.0
15:32:00,0;722908.0
15:32:07,0;747571.0
15:32:08,500;836367.0
15:32:24,500;757726.0
15:32:27,500;1066729.0
15:32:59,500;1155396.0
15:33:01,500;724749.0
15:33:02,0;706419.0
15:33:04,0;723321.0
15:33:59,0;729553.0
15:34:07,0;716247.0
15:34:07,500;705184.0
15:34:14,0;772562.0
15:34:14,500;752524.0
15:34:30,500;812364.0
15:34:31,0;859220.0
15:34:35,500;708125.0
15:34:46,500;635088.0
15:34:48,0;620944.0
15:34:48,500;568296.0
15:35:04,500;569992.0
15:35:06,0;942657.0
15:35:08,500;564162.0
15:35:20,0;839762.0
15:35:20,500;511269.0
15:35:21,0;514399.0
15:35:21,500;501765.0
15:35:22,0;509978.0
15:35:23,0;484455.0
15:35:24,0;504822.0
15:35:25,500;458382.0
15:35:27,500;632826.0
15:35:44,500;344059.0
