Elapsed time;CPU;GPU1;GPU2
13:23:06,0;16.0;;
13:23:07,0;;71.0;0.0
13:23:09,0;10.0;75.0;0.0
13:23:10,0;7.0;89.0;
13:23:11,0;;;0.0
13:23:12,0;12.0;57.0;0.0
13:23:14,0;10.0;77.0;0.0
13:23:15,0;9.0;;
13:23:16,0;;74.0;0.0
13:23:17,0;13.0;92.0;
13:23:18,0;;;0.0
13:23:19,0;18.0;73.0;0.0
13:23:21,0;11.0;92.0;0.0
13:23:22,0;17.0;;
13:23:23,0;;74.0;0.0
13:23:24,0;6.0;76.0;0.0
13:23:26,0;5.0;92.0;0.0
13:23:27,0;17.0;;
13:23:28,0;;75.0;0.0
13:23:29,0;11.0;;
13:23:30,0;;87.0;0.0
13:23:31,0;8.0;71.0;
13:23:32,0;;;0.0
13:23:33,0;18.0;87.0;0.0
13:23:35,0;5.0;74.0;0.0
13:23:36,0;8.0;;
13:23:37,0;;75.0;0.0
13:23:38,0;18.0;;
13:23:39,0;;73.0;0.0
13:23:40,0;7.0;73.0;0.0
13:23:42,0;9.0;73.0;0.0
13:23:43,0;6.0;;
13:23:44,0;;75.0;0.0
13:23:45,0;8.0;;
13:23:46,0;;75.0;0.0
13:23:47,0;6.0;;
13:23:48,0;;74.0;0.0
13:23:49,0;8.0;73.0;
13:23:50,0;;;0.0
13:23:51,0;8.0;81.0;0.0
13:23:52,0;8.0;;
13:23:53,0;;72.0;0.0
13:23:54,0;6.0;71.0;
13:23:55,0;;;0.0
13:23:56,0;8.0;96.0;0.0
13:23:58,0;7.0;74.0;0.0
13:23:59,0;7.0;93.0;
13:24:00,0;;;0.0
13:24:01,0;6.0;75.0;0.0
13:24:03,0;7.0;37.0;0.0
13:24:04,0;7.0;72.0;
13:24:05,0;;;0.0
13:24:06,0;7.0;75.0;
13:24:07,0;;;0.0
13:24:08,0;6.0;73.0;0.0
13:24:09,0;6.0;;
13:24:10,0;;85.0;0.0
13:24:11,0;6.0;71.0;
13:24:12,0;;;0.0
13:24:13,0;6.0;79.0;
13:24:14,0;;;0.0
13:24:15,0;7.0;70.0;0.0
13:24:16,0;8.0;;
13:24:17,0;;93.0;0.0
13:24:18,0;6.0;74.0;
13:24:19,0;;;0.0
13:24:20,0;8.0;87.0;
13:24:21,0;;;0.0
13:24:22,0;8.0;72.0;0.0
13:24:23,0;20.0;;
13:24:24,0;;70.0;0.0
13:24:25,0;10.0;70.0;0.0
13:24:27,0;8.0;71.0;0.0
13:24:28,0;9.0;;
13:24:29,0;;71.0;0.0
13:24:30,0;10.0;;
13:24:31,0;;73.0;0.0
13:24:32,0;12.0;73.0;0.0
13:24:34,0;13.0;76.0;0.0
13:24:35,0;6.0;;
13:24:36,0;;74.0;0.0
13:24:37,0;6.0;74.0;0.0
13:24:39,0;7.0;75.0;0.0
13:24:40,0;5.0;74.0;
13:24:41,0;;;0.0
13:24:42,0;7.0;74.0;0.0
13:24:43,0;6.0;;
13:24:44,0;;71.0;0.0
13:24:45,0;6.0;74.0;
13:24:46,0;;;0.0
13:24:47,0;6.0;93.0;0.0
13:24:49,0;6.0;71.0;0.0
13:24:50,0;7.0;70.0;
13:24:51,0;;;0.0
13:24:52,0;22.0;83.0;0.0
13:24:54,0;6.0;80.0;0.0
13:24:55,0;17.0;70.0;
13:24:56,0;;;0.0
13:24:57,0;8.0;70.0;0.0
13:24:58,0;7.0;;
13:24:59,0;;72.0;0.0
13:25:00,0;7.0;73.0;
13:25:01,0;;;0.0
13:25:02,0;8.0;73.0;0.0
13:25:03,0;8.0;;
13:25:04,0;;72.0;0.0
13:25:05,0;8.0;82.0;0.0
13:25:07,0;15.0;66.0;0.0
13:25:08,0;14.0;68.0;
13:25:09,0;;;0.0
13:25:10,0;6.0;82.0;0.0
13:25:12,0;9.0;70.0;0.0
13:25:13,0;13.0;94.0;
13:25:14,0;;;0.0
13:25:15,0;8.0;95.0;0.0
13:25:16,0;29.0;;
13:25:17,0;;90.0;0.0
13:25:18,0;32.0;89.0;
13:25:19,0;;;0.0
13:25:20,0;18.0;73.0;0.0
13:25:21,0;29.0;;
13:25:22,0;;71.0;0.0
13:25:23,0;9.0;76.0;
13:25:24,0;;;0.0
13:25:25,0;8.0;92.0;0.0
13:25:26,0;15.0;;
13:25:27,0;;69.0;0.0
13:25:28,0;21.0;92.0;
13:25:29,0;;;0.0
13:25:30,0;12.0;76.0;
13:25:31,0;;;0.0
13:25:32,0;7.0;76.0;
13:25:33,0;;;0.0
13:25:34,0;12.0;75.0;
13:25:35,0;;;0.0
13:25:36,0;9.0;;
13:25:37,0;;71.0;0.0
13:25:38,0;11.0;;
13:25:39,0;;63.0;
13:25:40,0;;;0.0
13:25:41,0;7.0;73.0;
13:25:42,0;;;0.0
13:25:43,0;7.0;;
13:25:44,0;;93.0;
13:25:45,0;;;0.0
13:25:46,0;15.0;;
13:25:47,0;;92.0;
13:25:48,0;;;0.0
13:25:49,0;11.0;74.0;
13:25:50,0;;;0.0
13:25:51,0;27.0;72.0;
13:25:52,0;;;0.0
13:25:53,0;9.0;74.0;
13:25:54,0;;;0.0
13:25:55,0;7.0;73.0;
13:25:56,0;;;0.0
13:25:57,0;7.0;;
13:25:58,0;;74.0;0.0
13:26:00,0;8.0;;
13:26:01,0;;74.0;
13:26:04,0;;;0.0
13:26:05,0;11.0;;
13:26:06,0;;94.0;0.0
13:26:08,0;14.0;75.0;
13:26:09,0;;;0.0
13:26:10,0;9.0;;
13:26:11,0;;71.0;
13:26:12,0;;;0.0
13:26:14,0;9.0;73.0;
13:26:15,0;;;0.0
13:26:16,0;9.0;;
13:26:17,0;;73.0;
13:26:19,0;;;0.0
13:26:20,0;12.0;;
13:26:21,0;;87.0;
13:26:22,0;;;0.0
13:26:24,0;11.0;;
13:26:25,0;;86.0;
13:26:26,0;;;0.0
13:26:27,0;13.0;;
13:26:29,0;;72.0;0.0
13:26:31,0;8.0;72.0;0.0
13:26:32,0;9.0;;
13:26:33,0;;73.0;0.0
13:26:35,0;20.0;72.0;0.0
13:26:36,0;12.0;;
13:26:37,0;;65.0;0.0
13:26:38,0;38.0;;
13:26:39,0;;67.0;0.0
13:26:41,0;9.0;68.0;0.0
13:26:42,0;11.0;67.0;
13:26:43,0;;;0.0
13:26:44,0;9.0;70.0;0.0
13:26:46,0;6.0;70.0;0.0
13:26:47,0;8.0;;
13:26:48,0;;71.0;0.0
13:26:49,0;6.0;;
13:26:50,0;;73.0;0.0
13:26:51,0;7.0;;
13:26:52,0;;70.0;0.0
13:26:53,0;6.0;71.0;0.0
13:26:54,0;6.0;;
13:26:55,0;;79.0;0.0
13:26:56,0;6.0;76.0;
13:26:57,0;;;0.0
13:26:58,0;6.0;42.0;
13:26:59,0;;;0.0
13:27:00,0;18.0;84.0;0.0
13:27:02,0;7.0;86.0;0.0
13:27:03,0;8.0;;
13:27:04,0;;93.0;0.0
13:27:05,0;7.0;68.0;
13:27:06,0;;;0.0
13:27:07,0;25.0;71.0;0.0
13:27:08,0;13.0;;
13:27:09,0;;71.0;0.0
13:27:10,0;14.0;70.0;
13:27:11,0;;;0.0
13:27:12,0;13.0;70.0;0.0
13:27:13,0;10.0;;
13:27:14,0;;73.0;0.0
13:27:15,0;10.0;71.0;0.0
13:27:17,0;12.0;70.0;0.0
13:27:18,0;8.0;71.0;0.0
13:27:20,0;12.0;72.0;0.0
13:27:21,0;6.0;74.0;
13:27:22,0;;;0.0
13:27:23,0;6.0;67.0;0.0
13:27:24,0;6.0;;
13:27:25,0;;69.0;0.0
13:27:26,0;5.0;69.0;0.0
13:27:28,0;5.0;72.0;0.0
13:27:29,0;5.0;73.0;
13:27:30,0;;;0.0
13:27:31,0;7.0;72.0;0.0
13:27:33,0;7.0;72.0;0.0
13:27:34,0;18.0;71.0;
13:27:35,0;;;0.0
13:27:36,0;16.0;74.0;
13:27:37,0;;;0.0
13:27:38,0;7.0;49.0;0.0
13:27:39,0;6.0;;
13:27:40,0;;73.0;0.0
13:27:41,0;5.0;73.0;0.0
13:27:43,0;6.0;76.0;0.0
13:27:44,0;8.0;74.0;
13:27:45,0;;;0.0
13:27:46,0;8.0;72.0;0.0
13:27:47,0;6.0;;
13:27:48,0;;77.0;0.0
13:27:49,0;5.0;82.0;
13:27:50,0;;;0.0
13:27:51,0;5.0;74.0;
13:27:52,0;;;0.0
13:27:53,0;12.0;74.0;0.0
13:27:54,0;6.0;;
13:27:55,0;;49.0;0.0
13:27:56,0;6.0;85.0;
13:27:57,0;;;0.0
13:27:58,0;16.0;70.0;0.0
13:28:00,0;9.0;86.0;0.0
13:28:01,0;7.0;;
13:28:02,0;;74.0;0.0
13:28:03,0;8.0;72.0;0.0
13:28:05,0;29.0;94.0;0.0
13:28:06,0;12.0;;
13:28:07,0;;92.0;0.0
13:28:08,0;10.0;72.0;0.0
13:28:10,0;8.0;73.0;0.0
13:28:11,0;5.0;;
13:28:12,0;;75.0;0.0
13:28:13,0;7.0;74.0;
13:28:14,0;;;0.0
13:28:15,0;8.0;93.0;0.0
13:28:17,0;6.0;70.0;0.0
13:28:18,0;7.0;;
13:28:19,0;;91.0;0.0
13:28:20,0;6.0;;
13:28:21,0;;84.0;0.0
13:28:22,0;14.0;70.0;
13:28:23,0;;;0.0
13:28:24,0;35.0;72.0;0.0
13:28:26,0;7.0;74.0;0.0
13:28:27,0;14.0;92.0;
13:28:28,0;;;0.0
13:28:29,0;7.0;72.0;0.0
13:28:30,0;8.0;;
13:28:31,0;;74.0;0.0
13:28:32,0;10.0;75.0;
13:28:33,0;;;0.0
13:28:34,0;10.0;76.0;0.0
13:28:36,0;7.0;93.0;
13:28:37,0;;;0.0
13:28:38,0;13.0;71.0;
13:28:39,0;;;0.0
13:28:40,0;7.0;;
13:28:41,0;;94.0;0.0
13:28:42,0;27.0;;
13:28:43,0;;83.0;0.0
13:28:45,0;9.0;92.0;
13:28:46,0;;;0.0
13:28:47,0;9.0;93.0;
13:28:48,0;;;0.0
13:28:49,0;10.0;;
13:28:50,0;;93.0;0.0
13:28:51,0;6.0;71.0;
13:28:52,0;;;0.0
13:28:53,0;13.0;;
13:28:54,0;;93.0;0.0
13:28:56,0;7.0;72.0;
13:28:57,0;;;0.0
13:28:58,0;14.0;;
13:28:59,0;;55.0;
13:29:03,0;;;0.0
13:29:04,0;44.0;;
13:29:05,0;;71.0;
13:29:06,0;;;0.0
13:29:07,0;8.0;;
13:29:08,0;;76.0;0.0
13:29:10,0;29.0;;
13:29:12,0;;78.0;
13:29:15,0;;;0.0
13:29:16,0;12.0;;
13:29:17,0;;69.0;
13:29:20,0;;;0.0
13:29:21,0;11.0;;
13:29:27,0;;73.0;
13:29:32,0;;;0.0
13:29:33,0;11.0;;
13:29:37,0;;73.0;
13:29:47,0;;;0.0
13:29:48,0;12.0;;
13:29:49,0;;72.0;0.0
13:29:50,0;12.0;;
13:29:52,0;;73.0;
13:29:53,0;;;0.0
13:29:54,0;9.0;;
13:29:57,0;;76.0;
13:30:02,0;;;0.0
13:30:03,0;7.0;;
13:30:09,0;;74.0;
13:30:13,0;;;0.0
13:30:14,0;12.0;;
13:30:15,0;;72.0;
13:30:17,0;;;0.0
13:30:18,0;13.0;;
13:30:19,0;;73.0;
13:30:20,0;;;0.0
13:30:21,0;13.0;;
13:30:22,0;;68.0;0.0
13:30:24,0;11.0;;
13:30:25,0;;69.0;
13:30:26,0;;;0.0
13:30:27,0;9.0;;
13:30:28,0;;69.0;
13:30:29,0;;;0.0
13:30:30,0;22.0;;
13:30:32,0;;71.0;
13:30:33,0;;;0.0
13:30:34,0;7.0;;
13:30:35,0;;72.0;
13:30:36,0;;;0.0
13:30:37,0;8.0;;
13:30:38,0;;70.0;
13:30:39,0;;;0.0
13:30:40,0;12.0;;
13:30:42,0;;76.0;
13:30:43,0;;;0.0
13:30:44,0;23.0;;
13:30:45,0;;67.0;0.0
13:30:47,0;10.0;;
13:30:48,0;;74.0;0.0
13:30:49,0;12.0;;
13:30:50,0;;67.0;0.0
13:30:52,0;11.0;84.0;
13:30:53,0;;;0.0
13:30:54,0;14.0;69.0;
13:30:55,0;;;0.0
13:30:56,0;8.0;87.0;
13:30:57,0;;;0.0
13:30:58,0;8.0;;
13:30:59,0;;72.0;0.0
13:31:01,0;9.0;;
13:31:02,0;;93.0;0.0
13:31:03,0;9.0;75.0;
13:31:04,0;;;0.0
13:31:05,0;7.0;74.0;
13:31:06,0;;;0.0
13:31:07,0;7.0;74.0;
13:31:08,0;;;0.0
13:31:09,0;9.0;74.0;
13:31:10,0;;;0.0
13:31:11,0;8.0;74.0;
13:31:12,0;;;0.0
13:31:14,0;7.0;70.0;0.0
13:31:15,0;8.0;72.0;
13:31:16,0;;;0.0
13:31:17,0;6.0;73.0;0.0
13:31:18,0;7.0;;
13:31:19,0;;76.0;0.0
13:31:21,0;7.0;71.0;0.0
13:31:23,0;8.0;74.0;0.0
13:31:25,0;9.0;72.0;0.0
13:31:26,0;9.0;75.0;
13:31:27,0;;;0.0
13:31:28,0;9.0;81.0;
13:31:29,0;;;0.0
13:31:30,0;8.0;75.0;
13:31:31,0;;;0.0
13:31:32,0;9.0;73.0;0.0
13:31:34,0;7.0;71.0;0.0
13:31:35,0;7.0;80.0;
13:31:36,0;;;0.0
13:31:37,0;7.0;72.0;0.0
13:31:38,0;6.0;;
13:31:39,0;;74.0;0.0
13:31:40,0;6.0;67.0;
13:31:41,0;;;0.0
13:31:42,0;6.0;69.0;0.0
13:31:44,0;7.0;69.0;0.0
13:31:45,0;5.0;67.0;
13:31:46,0;;;0.0
13:31:47,0;6.0;67.0;0.0
13:31:48,0;6.0;;
13:31:49,0;;69.0;0.0
13:31:50,0;13.0;73.0;
13:31:51,0;;;0.0
13:31:52,0;8.0;96.0;0.0
13:31:54,0;14.0;87.0;0.0
13:31:55,0;23.0;71.0;
13:31:56,0;;;0.0
13:31:57,0;22.0;69.0;0.0
13:31:59,0;12.0;72.0;0.0
13:32:00,0;7.0;75.0;
13:32:01,0;;;0.0
13:32:02,0;8.0;66.0;0.0
13:32:04,0;6.0;69.0;0.0
13:32:05,0;7.0;68.0;
13:32:06,0;;;0.0
13:32:07,0;11.0;89.0;0.0
13:32:09,0;15.0;66.0;0.0
13:32:10,0;6.0;;
13:32:11,0;;68.0;0.0
13:32:12,0;7.0;71.0;
13:32:13,0;;;0.0
13:32:14,0;7.0;79.0;
13:32:15,0;;;0.0
13:32:16,0;9.0;94.0;0.0
13:32:17,0;6.0;;
13:32:18,0;;72.0;0.0
13:32:19,0;6.0;72.0;
13:32:20,0;;;0.0
13:32:21,0;6.0;72.0;0.0
13:32:23,0;6.0;88.0;0.0
13:32:24,0;7.0;;
13:32:25,0;;87.0;0.0
13:32:26,0;21.0;;
13:32:27,0;;75.0;0.0
13:32:28,0;11.0;;
13:32:29,0;;92.0;0.0
13:32:30,0;6.0;;
13:32:31,0;;76.0;0.0
13:32:32,0;16.0;73.0;
13:32:33,0;;;0.0
13:32:34,0;7.0;75.0;0.0
13:32:36,0;7.0;73.0;0.0
13:32:38,0;21.0;71.0;
13:32:39,0;;;0.0
13:32:40,0;10.0;72.0;0.0
13:32:42,0;7.0;73.0;0.0
13:32:43,0;10.0;74.0;
13:32:44,0;;;0.0
13:32:45,0;8.0;72.0;0.0
13:32:46,0;8.0;72.0;
13:32:47,0;;;0.0
13:32:48,0;8.0;76.0;
13:32:49,0;;;0.0
13:32:50,0;7.0;;
13:32:51,0;;73.0;
13:32:52,0;;;0.0
13:32:53,0;12.0;94.0;
13:32:54,0;;;0.0
13:32:55,0;18.0;87.0;
13:32:56,0;;;0.0
13:32:57,0;23.0;;
13:32:58,0;;70.0;
13:32:59,0;;;0.0
13:33:00,0;14.0;93.0;0.0
13:33:02,0;6.0;74.0;
13:33:03,0;;;0.0
13:33:04,0;9.0;92.0;0.0
13:33:06,0;26.0;;
13:33:07,0;;78.0;
13:33:08,0;;;0.0
13:33:10,0;10.0;69.0;
13:33:12,0;;;0.0
13:33:13,0;8.0;;
13:33:14,0;;65.0;
13:33:15,0;;;0.0
13:33:16,0;12.0;;
13:33:17,0;;65.0;
13:33:19,0;;;0.0
13:33:20,0;10.0;;
13:33:21,0;;68.0;
13:33:23,0;;;0.0
13:33:24,0;8.0;;
13:33:26,0;;72.0;
13:33:27,0;;;0.0
13:33:28,0;12.0;;
13:33:30,0;;73.0;0.0
13:33:32,0;12.0;;
13:33:34,0;;72.0;
13:33:35,0;;;0.0
13:33:36,0;10.0;;
13:33:37,0;;94.0;
13:33:40,0;;;0.0
13:33:41,0;12.0;73.0;
13:33:42,0;;;0.0
13:33:43,0;9.0;73.0;
13:33:44,0;;;0.0
13:33:46,0;9.0;75.0;
13:33:47,0;;;0.0
13:33:48,0;9.0;;
13:33:50,0;;75.0;0.0
13:33:52,0;9.0;;
13:33:54,0;;82.0;0.0
13:33:56,0;23.0;;
13:33:58,0;;72.0;0.0
13:34:00,0;8.0;;
13:34:01,0;;72.0;
13:34:02,0;;;0.0
13:34:03,0;8.0;;
13:34:04,0;;55.0;
13:34:05,0;;;0.0
13:34:06,0;10.0;;
13:34:08,0;;67.0;0.0
13:34:10,0;9.0;;
13:34:11,0;;92.0;
13:34:12,0;;;0.0
13:34:14,0;11.0;;
13:34:15,0;;93.0;
13:34:17,0;;;0.0
13:34:18,0;10.0;;
13:34:19,0;;74.0;
13:34:20,0;;;0.0
13:34:21,0;9.0;;
13:34:22,0;;72.0;
13:34:23,0;;;0.0
13:34:25,0;9.0;;
13:34:26,0;;73.0;
13:34:27,0;;;0.0
13:34:28,0;10.0;;
13:34:29,0;;71.0;
13:34:30,0;;;0.0
13:34:31,0;9.0;;
13:34:32,0;;70.0;
13:34:33,0;;;0.0
13:34:34,0;9.0;;
13:34:35,0;;71.0;0.0
13:34:37,0;8.0;;
13:34:38,0;;93.0;
13:34:39,0;;;0.0
13:34:40,0;12.0;;
13:34:42,0;;75.0;0.0
13:34:43,0;8.0;;
13:34:44,0;;74.0;
13:34:45,0;;;0.0
13:34:46,0;9.0;;
13:34:47,0;;71.0;
13:34:48,0;;;0.0
13:34:49,0;13.0;;
13:34:50,0;;92.0;
13:34:51,0;;;0.0
13:34:52,0;10.0;;
13:34:53,0;;92.0;0.0
13:34:55,0;32.0;;
13:34:57,0;;71.0;0.0
13:34:58,0;8.0;;
13:34:59,0;;74.0;
13:35:00,0;;;0.0
13:35:01,0;9.0;71.0;
13:35:02,0;;;0.0
13:35:03,0;8.0;;
13:35:04,0;;71.0;
13:35:05,0;;;0.0
13:35:06,0;9.0;;
13:35:07,0;;72.0;0.0
13:35:08,0;8.0;;
13:35:09,0;;93.0;
13:35:10,0;;;0.0
13:35:12,0;16.0;;
13:35:13,0;;66.0;
13:35:14,0;;;0.0
13:35:15,0;7.0;69.0;
13:35:16,0;;;0.0
13:35:17,0;7.0;;
13:35:18,0;;65.0;0.0
13:35:19,0;8.0;;
13:35:20,0;;67.0;0.0
13:35:22,0;10.0;72.0;
13:35:23,0;;;0.0
13:35:24,0;8.0;73.0;
13:35:25,0;;;0.0
13:35:27,0;9.0;;
13:35:28,0;;84.0;
13:35:29,0;;;0.0
13:35:30,0;7.0;80.0;
13:35:31,0;;;0.0
13:35:33,0;9.0;73.0;0.0
13:35:35,0;7.0;72.0;0.0
13:35:36,0;8.0;;
13:35:37,0;;72.0;0.0
13:35:38,0;9.0;73.0;
13:35:39,0;;;0.0
13:35:40,0;7.0;67.0;
13:35:41,0;;;0.0
13:35:42,0;6.0;66.0;0.0
13:35:44,0;7.0;65.0;0.0
13:35:45,0;7.0;;
13:35:46,0;;67.0;0.0
13:35:47,0;7.0;69.0;
13:35:48,0;;;0.0
13:35:49,0;7.0;67.0;
13:35:50,0;;;0.0
13:35:51,0;7.0;67.0;0.0
13:35:53,0;7.0;67.0;0.0
13:35:54,0;6.0;;
13:35:55,0;;70.0;0.0
13:35:56,0;7.0;68.0;0.0
13:35:58,0;7.0;86.0;0.0
13:35:59,0;6.0;;
13:36:00,0;;70.0;0.0
13:36:01,0;6.0;;
13:36:02,0;;68.0;0.0
13:36:03,0;6.0;71.0;0.0
13:36:05,0;6.0;67.0;0.0
13:36:06,0;6.0;;
13:36:07,0;;70.0;0.0
13:36:08,0;7.0;95.0;0.0
13:36:10,0;8.0;73.0;0.0
13:36:11,0;7.0;93.0;
13:36:12,0;;;0.0
13:36:13,0;6.0;73.0;0.0
13:36:15,0;6.0;74.0;0.0
13:36:16,0;6.0;;
13:36:17,0;;77.0;0.0
13:36:18,0;6.0;91.0;0.0
13:36:20,0;8.0;73.0;0.0
13:36:21,0;6.0;;
13:36:22,0;;84.0;0.0
13:36:23,0;6.0;81.0;0.0
13:36:25,0;6.0;73.0;0.0
13:36:26,0;5.0;73.0;
13:36:27,0;;;0.0
13:36:28,0;8.0;70.0;0.0
13:36:29,0;8.0;69.0;
13:36:30,0;;;0.0
13:36:31,0;6.0;69.0;0.0
13:36:32,0;5.0;;
13:36:33,0;;79.0;0.0
13:36:34,0;5.0;78.0;0.0
13:36:36,0;16.0;71.0;0.0
13:36:37,0;5.0;;
13:36:38,0;;72.0;0.0
13:36:39,0;5.0;69.0;0.0
13:36:41,0;6.0;68.0;0.0
13:36:43,0;5.0;93.0;0.0
13:36:44,0;14.0;73.0;
13:36:45,0;;;0.0
13:36:46,0;4.0;79.0;0.0
13:36:47,0;6.0;;
13:36:48,0;;88.0;0.0
13:36:49,0;7.0;73.0;
