Elapsed time;my_test_sampler
18:08:33,500;197490.0
18:08:55,0;125333.0
18:09:17,0;234578.0
18:09:45,500;556281.0
18:09:49,500;678041.0
18:09:50,0;91304.0
18:09:51,500;402464.0
18:09:59,0;456777.0
18:10:01,500;315443.0
18:10:24,500;205814.0
18:10:31,0;131259.0
18:10:40,0;133447.0
18:10:51,0;323111.0
18:10:55,0;48965.0
18:11:05,0;628939.0
18:11:13,500;759356.0
18:11:24,0;170196.0
18:11:26,500;356882.0
18:11:42,500;69988.0
18:11:56,0;51561.0
18:12:02,0;114443.0
18:12:04,0;291344.0
18:12:08,500;209425.0
18:12:40,500;566167.0
18:12:43,0;416642.0
18:13:02,500;740427.0
18:13:08,0;142296.0
18:13:16,0;119913.0
18:13:25,500;370966.0
18:13:29,0;200225.0
18:13:30,0;268832.0
18:14:02,500;159310.0
18:14:13,0;655907.0
18:14:18,500;496946.0
18:14:19,0;312621.0
18:14:34,0;223953.0
18:14:46,500;449576.0
18:14:50,0;845365.0
18:14:52,0;271685.0
18:14:54,500;347781.0
18:15:33,500;245047.0
18:15:38,0;731112.0
18:15:43,500;394478.0
18:15:44,0;577768.0
18:16:07,500;243322.0
18:16:15,500;282280.0
18:16:19,0;500590.0
18:16:19,500;931239.0
18:16:20,0;765290.0
18:16:23,0;357714.0
18:16:28,0;605281.0
18:16:53,0;307205.0
18:16:55,0;530155.0
18:16:56,0;966324.0
18:16:56,500;799792.0
18:17:32,0;469773.0
18:17:37,0;179410.0
18:17:39,500;333401.0
18:18:01,0;696526.0
18:18:18,500;109904.0
18:18:21,500;824116.5
18:18:24,500;295392.0
18:18:27,500;885516.0
18:19:09,0;562014.0
18:19:10,0;925321.0
18:19:59,500;206583.0
18:20:04,500;978443.0
18:20:08,500;816417.0
18:20:09,0;310654.5
18:20:26,0;1152699.0
18:20:33,500;339033.0
18:20:49,0;208041.0
18:21:21,0;157027.0
18:21:26,500;386695.0
18:21:39,0;304415.0
18:21:45,0;525859.0
18:21:52,0;162640.0
18:21:57,0;1087493.0
18:22:33,0;566192.0
18:22:38,0;1276895.0
18:22:44,500;321021.0
18:22:59,0;242538.0
18:23:11,0;392404.0
18:23:11,500;482996.0
18:23:24,0;356625.0
18:23:28,500;223053.0
18:23:58,0;626757.0
18:24:07,500;125652.0
18:24:32,500;330084.0
18:24:47,0;560889.0
18:24:50,500;657931.0
18:24:51,500;441486.0
18:24:52,500;486748.0
18:25:23,500;368391.0
18:25:25,0;267992.0
18:25:54,0;194646.0
18:26:10,500;117217.0
18:26:20,500;323349.0
18:26:27,0;705965.5
18:26:28,0;523166.0
18:26:48,500;440396.0
18:26:57,0;610392.0
18:26:57,500;357400.0
18:27:18,500;271971.0
18:27:39,500;183522.0
18:27:55,500;600805.0
18:28:08,0;734645.0
18:28:16,0;861160.0
18:28:34,500;518434.0
18:28:38,500;438742.0
18:28:52,500;358312.0
18:28:55,0;893891.0
18:29:09,500;253969.0
18:29:10,500;176290.0
18:29:22,500;682595.0
18:29:26,0;808209.0
18:29:33,0;390754.0
18:29:56,500;596665.0
18:30:35,500;328301.0
18:30:36,0;982610.0
18:30:38,500;557336.0
18:30:44,500;254172.0
18:30:47,0;763294.0
18:30:55,0;893349.0
18:31:09,0;484466.0
18:31:13,500;356202.0
18:31:19,0;594867.0
18:31:22,0;264400.0
18:32:01,0;1057005.0
18:32:09,500;338609.0
18:32:26,0;855478.0
18:32:26,500;983666.0
18:32:47,0;567791.0
18:32:52,0;452491.0
18:33:02,500;684983.0
18:33:41,0;200609.0
18:33:50,500;400180.0
18:34:04,500;120986.0
18:34:05,0;1081827.0
18:34:07,0;443420.0
18:34:28,500;604475.5
18:34:58,0;790740.0
18:35:11,0;268272.0
18:35:21,500;487522.0
18:35:47,0;1177169.0
18:35:48,500;532883.0
18:36:05,500;240884.0
18:36:06,500;630511.0
18:36:10,0;749615.0
18:36:26,500;870542.0
18:36:42,0;343654.0
18:36:43,0;562451.0
18:36:52,500;658113.0
18:37:23,0;266381.0
18:37:38,500;324899.0
18:37:39,0;835502.0
18:37:49,0;86612.0
18:38:03,500;90350.0
18:38:08,500;302352.0
18:38:09,0;424089.0
18:38:13,0;652326.0
18:38:25,500;86810.0
18:38:50,500;335766.0
18:39:08,0;125786.0
18:39:08,500;924007.0
18:39:30,500;111508.0
18:39:34,500;98634.0
18:39:45,0;741272.0
18:40:06,500;122370.0
18:40:24,0;546867.0
18:40:41,500;431256.0
18:40:45,0;214836.0
18:40:47,500;1021002.0
18:41:17,500;774701.0
18:41:38,500;186974.0
18:41:44,0;227997.0
18:41:54,500;218697.0
18:41:55,500;636358.0
18:42:10,500;293864.0
18:42:17,0;146828.0
18:42:23,0;513187.0
18:42:43,0;844927.0
18:43:10,0;277107.0
18:43:14,0;557200.0
18:43:17,500;133531.0
18:43:33,0;310193.0
18:43:55,0;753999.0
18:44:01,500;394503.0
18:44:19,0;938462.0
18:44:29,0;251970.0
18:44:44,500;496870.0
18:44:50,500;220794.0
18:45:02,500;169996.0
18:45:13,0;829003.0
18:45:23,500;659282.0
18:45:25,500;90554.0
18:45:44,0;1018865.0
18:45:53,0;333040.0
18:46:03,500;437772.0
18:46:14,500;297027.0
18:46:25,500;246169.0
18:46:37,0;908811.0
18:47:29,500;784137.0
18:47:31,500;213318.0
18:47:35,500;1116937.0
18:47:37,500;527744.0
18:47:42,500;373674.0
18:47:53,0;451506.0
18:47:58,500;331695.0
18:48:30,0;1013774.0
18:49:01,500;856136.0
18:49:08,0;1204858.0
18:49:08,500;590746.0
18:49:10,0;307464.0
18:49:14,500;460156.0
18:49:22,500;534534.0
18:49:27,500;413633.0
18:50:05,500;152010.0
18:50:49,0;963268.0
18:50:55,500;1309807.0
18:50:56,0;129636.0
18:51:02,0;415029.0
18:51:08,500;566693.0
18:51:11,0;112967.0
18:51:15,500;520128.0
18:51:49,0;255354.0
18:52:22,500;1051203.0
18:52:40,500;197235.0
18:52:45,0;1395375.0
18:52:47,0;102462.0
18:53:00,500;617424.0
18:53:02,500;525368.0
18:53:21,0;237038.0
18:53:39,0;148469.0
18:53:39,500;363791.0
18:54:15,500;170842.0
18:54:29,0;1173251.0
18:54:31,0;695328.0
18:54:42,500;613547.0
18:54:47,0;1502024.0
18:55:00,500;114752.0
18:55:03,500;424425.0
18:55:17,500;339152.0
18:55:57,500;852948.5
18:55:58,500;778541.0
18:56:16,0;274850.0
18:56:27,500;889543.5
18:56:36,0;704278.0
18:56:42,500;420994.0
18:57:26,500;1305533.0
18:57:37,500;870117.0
18:58:05,500;370096.0
18:58:06,0;260970.0
18:58:11,0;1697749.0
18:58:12,0;593970.0
18:58:18,0;805783.0
18:58:25,500;521925.0
18:58:53,0;301358.0
18:59:08,500;101387.0
18:59:23,0;156170.0
18:59:54,0;1800030.0
18:59:57,500;901975.0
19:00:10,0;619982.0
19:00:20,500;485561.0
19:00:30,0;153879.0
19:00:31,0;372997.0
19:00:46,500;154627.0
19:00:50,0;241422.0
19:01:21,0;984713.0
19:01:36,500;147583.0
19:01:39,0;689446.0
19:01:57,0;101776.0
19:02:05,0;463320.0
19:02:20,500;183352.0
19:02:31,500;249686.0
19:02:34,0;343454.0
19:02:34,500;603761.0
19:02:55,500;1041680.0
19:03:24,500;182872.0
19:03:49,0;555742.0
19:03:54,500;821168.0
19:04:09,0;340825.0
19:04:11,0;254830.0
19:04:30,0;1130488.0
19:04:45,500;730778.0
19:04:58,0;484583.0
19:05:24,500;643330.0
19:05:41,500;616078.0
19:05:42,0;417069.0
19:05:48,500;311307.0
19:06:13,500;1230354.0
19:06:19,0;818319.0
19:06:32,0;569554.0
19:06:57,500;729935.0
19:07:19,0;186140.0
19:07:19,500;493127.0
19:07:22,0;394516.0
19:07:34,0;103400.0
19:07:53,500;785494.0
19:07:55,0;118773.0
19:07:57,0;1286446.0
19:08:12,500;668555.0
19:08:16,0;53002.0
19:08:52,0;276676.0
19:09:07,500;497632.0
19:09:10,0;104234.0
19:09:27,500;864010.0
19:09:28,500;134162.5
19:09:44,500;749549.0
19:09:59,500;1404421.0
19:10:48,500;151237.0
19:10:49,500;598534.0
19:10:57,0;390864.0
19:11:05,500;952679.0
19:11:06,0;195321.0
19:11:10,0;261025.0
19:11:29,0;1482879.0
19:12:04,500;216432.0
19:12:16,500;437694.0
19:12:37,0;660673.0
19:12:58,0;1058219.0
19:13:27,0;1595690.0
19:13:32,500;509985.0
19:13:51,500;727032.0
19:14:15,500;1103752.0
19:14:38,0;1666151.0
19:14:46,0;570706.0
19:15:31,0;806120.0
19:15:47,0;1733825.0
19:15:55,500;1201918.0
19:15:57,0;640646.0
19:16:08,0;828206.0
19:17:09,500;1787780.0
19:17:13,0;1263236.0
19:17:21,500;704547.0
19:17:25,0;904302.0
19:18:20,500;1316241.0
19:19:17,500;998527.0
19:19:54,500;996087.0
19:21:00,500;93384.0
19:21:05,0;1063099.0
19:21:45,0;98874.0
19:22:23,500;1127658.0
19:22:25,500;84314.0
19:22:36,500;107146.0
19:22:59,0;104932.0
19:23:03,500;105925.0
19:23:29,0;116275.0
19:23:29,500;118228.0
19:23:39,0;57318.0
19:23:44,500;1205343.0
19:23:52,0;108060.0
19:23:53,500;82124.0
19:24:22,0;111937.0
19:24:25,0;83713.0
19:24:44,500;48149.0
19:25:06,0;85279.0
19:25:08,0;85270.0
19:25:13,0;1263031.0
19:25:23,0;127469.0
19:25:25,500;36589.0
19:25:47,500;111013.0
19:25:53,0;40049.0
19:26:05,0;74647.0
19:26:10,0;132556.0
19:26:50,500;172191.0
19:26:51,500;120658.0
19:26:57,0;99621.0
19:27:07,500;166219.0
19:27:23,500;115432.0
19:27:27,500;207930.0
19:27:34,0;101307.0
19:27:46,500;111576.0
19:28:19,0;68431.0
19:28:36,0;150668.0
19:28:48,0;110912.0
19:28:48,500;200014.0
19:28:51,500;113702.0
19:28:56,500;94798.0
19:28:59,500;333016.0
19:29:15,500;199296.0
19:29:16,500;312961.0
19:29:26,0;234902.0
19:29:33,0;38441.0
19:29:38,0;39211.0
19:30:08,0;264303.0
19:30:09,0;187496.0
19:30:10,500;242697.0
19:30:42,500;182178.0
19:30:50,0;271732.0
19:31:08,500;111240.0
19:31:13,0;105886.0
19:31:28,0;112635.0
19:31:29,0;149652.0
19:31:34,500;83869.0
19:32:05,500;39393.0
19:32:27,500;281651.0
19:32:41,500;382193.0
19:32:49,0;153807.0
19:32:55,0;84720.0
19:33:05,500;94000.0
19:33:11,0;106712.0
19:33:11,500;213497.0
19:33:34,0;112629.0
19:33:51,500;51174.0
19:34:12,500;235262.0
19:34:21,0;474377.0
19:34:24,500;396551.0
19:34:25,0;162812.0
19:34:46,500;286305.0
19:34:48,500;158203.0
19:35:04,0;434979.0
19:35:06,500;121241.0
19:35:21,0;122165.0
19:35:35,500;201764.0
19:35:48,0;235479.0
19:35:49,0;330930.0
19:36:01,0;358989.0
19:36:13,500;582686.0
19:36:27,500;510609.0
19:36:42,0;398079.0
19:36:44,0;89668.0
19:36:55,500;276365.0
19:37:00,0;215079.0
19:37:01,500;299355.0
19:37:19,500;432772.0
19:37:21,0;418981.0
19:37:22,500;124143.0
19:37:29,500;648117.0
19:37:51,500;593118.0
19:38:42,500;93107.0
19:38:53,500;390835.0
19:38:56,0;733797.0
19:38:58,0;322378.0
19:38:58,500;213944.0
19:39:03,500;88546.0
19:39:13,500;516915.0
19:39:32,500;422617.0
19:39:38,500;353954.0
19:39:44,0;689140.0
19:40:19,500;394143.0
19:40:21,500;288875.0
19:40:23,0;76841.0
19:40:31,500;197790.0
19:40:48,0;190491.0
19:41:06,500;611489.0
19:41:08,0;504356.0
19:41:09,0;766734.0
19:41:47,500;373813.0
19:41:51,500;163412.0
19:41:52,500;547985.0
19:42:07,500;86550.0
19:42:13,0;505463.0
19:42:13,500;258072.0
19:42:35,500;844042.0
19:42:53,500;103440.0
19:43:05,0;717732.0
19:43:17,500;456794.0
19:43:28,500;894825.0
19:43:31,0;255846.0
19:43:48,500;352508.0
19:43:53,0;666868.0
19:44:13,0;622646.0
19:44:34,500;136166.0
19:44:38,500;195213.0
19:44:41,0;520624.0
19:44:53,500;660319.0
19:45:04,0;320399.0
19:45:16,500;434558.0
19:45:22,500;1001626.0
19:45:23,0;118936.0
19:45:49,0;364530.0
19:46:03,500;466237.0
19:46:09,500;1047044.0
19:46:15,500;613718.0
19:46:17,500;237046.0
19:46:30,0;399477.0
19:46:35,0;303233.0
19:46:47,0;768915.0
19:46:49,0;199702.0
19:46:51,500;645676.0
19:47:11,500;433603.0
19:47:20,500;524630.0
19:47:28,0;782779.0
19:47:35,0;309685.0
19:47:58,0;243156.0
19:47:58,500;382503.0
19:48:09,0;715638.0
19:48:18,0;327822.0
19:48:49,0;523555.0
19:48:54,500;318502.0
19:48:56,0;143050.0
19:49:02,0;370953.0
19:49:21,500;895158.0
19:49:30,0;456939.0
19:49:32,500;566727.0
19:49:43,0;803010.0
19:49:52,0;355027.0
19:50:04,0;917007.0
19:50:11,0;381801.0
19:50:28,0;231095.0
19:50:40,0;464888.0
19:50:51,0;960866.0
19:51:01,0;544808.0
19:51:04,500;653101.0
19:51:14,0;886430.0
19:51:23,500;436561.0
19:51:24,0;505014.0
19:51:54,500;288862.0
19:51:58,500;929480.0
19:51:59,0;47566.0
19:52:05,500;458706.0
19:52:09,500;1034077.0
19:52:26,0;132329.0
19:52:50,500;50107.0
19:53:12,0;117913.0
19:53:38,500;392968.0
19:53:44,0;373205.0
19:53:46,0;1006964.0
19:53:49,500;120051.0
19:54:04,500;229659.0
19:54:16,500;422400.0
19:54:21,500;565930.0
19:54:28,0;601109.5
19:54:30,500;140423.0
19:54:33,0;193614.0
19:54:59,0;591429.0
19:55:02,500;441177.0
19:55:12,0;172133.0
19:55:30,500;304496.0
19:55:48,0;473930.0
19:55:50,500;343851.0
19:56:22,500;1161401.0
19:56:38,500;317368.0
19:56:40,0;692053.0
19:57:06,500;400520.0
19:57:11,500;284907.0
19:57:24,0;410864.5
19:57:29,500;569524.0
19:58:00,500;48770.0
19:58:07,0;257237.0
19:58:09,500;767176.0
19:58:22,500;217104.0
19:58:34,500;476409.0
19:58:44,0;373268.0
19:58:55,0;800513.0
19:59:03,0;106508.0
19:59:19,500;659195.0
19:59:38,500;120888.0
19:59:39,0;334966.0
20:00:11,500;702687.0
20:00:17,0;576343.0
20:00:23,0;472288.0
20:00:33,0;517648.0
20:00:37,500;338162.0
20:00:55,0;745069.0
20:01:11,0;205163.0
20:01:16,500;930762.0
20:02:00,500;172184.0
20:02:03,0;471789.0
20:02:19,500;588372.0
20:02:21,0;238156.0
20:02:45,0;212397.0
20:02:49,0;845461.0
20:02:53,0;305433.0
20:03:03,0;480409.0
20:03:04,500;1035918.0
20:03:28,500;176094.0
20:04:24,0;296511.0
20:04:27,500;394553.0
20:04:33,0;939695.0
20:04:34,500;721492.0
20:04:42,0;376140.0
20:04:45,500;148202.0
20:04:47,500;581820.0
20:05:11,500;247459.0
20:05:58,0;369066.0
20:06:12,500;816568.0
20:06:13,0;498824.0
20:06:15,500;1041433.0
20:06:24,500;244302.0
20:06:29,500;681168.0
20:06:55,500;1034535.0
20:06:56,0;499305.0
20:06:58,500;340513.0
20:07:15,500;430431.0
20:07:50,500;285758.0
20:08:00,0;335247.0
20:08:02,500;98076.0
20:08:05,500;774251.0
20:08:23,500;1118955.0
20:08:39,0;435830.0
20:08:44,0;595615.0
20:08:56,500;141692.0
20:09:28,500;380894.0
20:09:36,500;428235.0
20:09:37,0;647634.0
20:09:37,500;138343.0
20:09:54,500;881044.0
20:09:55,0;1205349.0
20:10:10,500;520068.0
20:10:30,500;230183.0
20:10:57,500;448046.0
20:11:08,0;501379.0
20:11:17,0;209137.0
20:11:39,0;1297988.0
20:11:43,500;772809.0
20:11:51,500;619438.0
20:12:07,0;1008954.0
20:12:12,0;327307.0
20:12:24,500;1336123.0
20:12:29,0;530041.0
20:12:46,0;584819.0
20:13:25,0;315378.0
20:13:26,500;330651.0
20:13:37,0;725026.0
20:13:54,500;428979.0
20:13:55,0;1102983.0
20:13:59,500;129659.0
20:14:03,0;622038.0
20:14:28,500;120931.0
20:15:01,500;397698.0
20:15:08,500;91317.0
20:15:19,0;1185632.0
20:15:26,0;520170.0
20:15:35,500;202443.0
20:15:36,500;168782.0
20:15:41,500;697599.0
20:16:01,0;1227292.0
20:16:16,500;41367.0
20:16:22,500;460226.0
20:16:27,500;740390.0
20:16:30,500;234696.0
20:16:52,500;84062.0
20:16:58,500;281989.0
20:17:06,500;202165.0
20:17:42,0;1314635.0
20:17:54,500;136518.0
20:17:58,0;543178.0
20:18:05,0;813150.0
20:18:07,0;326244.0
20:18:41,0;143603.0
20:18:45,500;290124.0
20:19:32,0;158611.0
20:19:33,0;1415447.0
20:19:39,0;239730.0
20:19:49,500;427682.0
20:19:50,500;647041.0
20:20:23,500;235959.0
20:20:27,500;670580.5
20:21:04,500;237804.0
20:21:09,0;1495591.0
20:21:17,0;329803.0
20:21:22,0;95580.0
20:21:36,0;746710.0
20:22:10,0;336187.0
20:22:18,500;492358.0
20:22:47,0;1077339.0
20:22:48,500;961857.5
20:23:07,0;191586.0
20:23:10,500;827910.0
20:23:34,0;466716.0
20:24:25,0;174215.0
20:24:27,0;471572.0
20:24:28,0;422163.0
20:24:39,500;1182275.0
20:24:41,0;276700.0
20:24:42,500;620760.0
20:24:43,0;914897.0
20:25:09,0;455433.0
20:25:10,500;555413.0
20:25:58,500;557282.0
20:26:02,0;1263463.0
20:26:19,500;1009645.0
20:26:26,0;292622.0
20:26:26,500;697720.0
20:26:36,0;533319.0
20:26:39,500;390354.0
20:27:02,500;1042813.0
20:27:09,500;305362.0
20:27:10,0;250198.0
20:27:11,500;119000.0
20:27:17,500;545030.0
20:27:45,500;98738.0
20:27:50,0;1361695.0
20:28:20,0;454408.0
20:28:42,0;385211.0
20:28:48,500;1132360.0
20:28:50,0;1399543.0
20:28:51,500;217378.0
20:28:52,500;336089.0
20:28:53,0;632231.0
20:29:35,0;363224.0
20:30:04,500;218628.0
20:30:17,0;1219847.0
20:30:22,0;480300.0
20:30:22,500;306956.0
20:30:27,0;646281.5
20:30:51,0;251696.0
20:31:08,500;433844.0
20:31:41,500;732503.5
20:31:52,500;392487.0
20:32:05,500;660332.0
20:32:18,500;814731.0
20:32:20,500;584250.0
20:32:31,500;335360.0
20:32:42,500;497423.0
20:33:15,0;263328.0
20:33:19,0;378149.0
20:33:27,500;940387.5
20:33:36,500;734504.0
20:33:51,0;897199.0
20:33:51,500;96125.0
20:34:10,500;583939.0
20:34:53,500;358767.0
20:35:13,0;316994.0
20:35:17,0;304942.0
20:35:30,0;995479.0
20:35:34,500;196872.0
20:35:41,0;1528670.0
20:36:00,500;197453.0
20:36:01,0;686319.0
20:36:20,0;430747.0
20:36:41,500;237133.0
20:36:44,500;391649.0
20:36:57,500;562447.0
20:37:03,500;93110.0
20:37:07,500;1589307.0
20:37:22,500;759034.0
20:37:31,0;218261.0
20:37:46,0;91680.0
20:37:48,500;515427.0
20:38:04,500;319550.0
20:38:08,0;456568.0
20:38:41,500;1664518.0
20:39:00,0;853515.0
20:39:02,0;685606.0
20:39:02,500;299030.0
20:39:22,500;176036.0
20:39:24,0;608243.0
20:39:41,500;541380.0
20:39:47,500;330229.0
20:40:17,500;187550.0
20:40:20,500;1730232.0
20:40:38,0;940796.0
20:40:49,0;781859.0
20:40:59,0;240765.0
20:41:01,0;693757.0
20:41:25,0;617066.0
20:41:28,500;414041.0
20:41:32,500;1800015.0
20:41:41,500;1800005.0
20:41:44,0;217446.0
20:42:15,0;863332.0
20:42:33,0;913638.0
20:42:54,500;705528.0
20:42:58,0;493466.0
20:43:33,500;933292.0
20:43:49,500;826263.0
20:44:08,500;777287.0
20:44:13,500;562059.0
20:44:53,500;1012558.0
20:45:19,0;842124.0
20:45:24,500;625013.0
20:46:29,0;874471.0
20:46:38,0;677255.0
20:47:05,500;908177.0
20:48:10,500;768514.0
