Elapsed time;my_test_sampler
14:28:10,500;157377.0
14:28:41,500;175136.0
14:28:46,0;171157.0
14:29:12,0;392642.0
14:29:12,500;420673.0
14:29:28,0;542532.0
14:29:33,500;529882.0
14:30:38,500;191619.0
14:30:41,0;437702.0
14:30:48,500;371065.0
14:30:49,0;423680.0
14:31:05,0;373106.0
14:31:17,0;604183.0
14:31:58,0;406351.0
14:31:58,500;419277.0
14:32:02,0;409131.0
14:32:26,500;408135.0
14:32:27,0;407189.0
14:32:27,500;642887.0
14:32:28,500;235523.0
14:32:31,500;633565.0
14:32:32,0;424331.0
14:33:24,500;469034.5
14:33:27,0;455406.0
14:33:29,0;445533.0
14:33:40,500;457734.0
14:34:18,0;456258.0
14:34:24,500;464111.0
14:34:26,500;446272.0
14:34:30,500;459980.0
14:34:35,500;448695.0
14:35:07,500;456792.0
14:35:14,500;342636.5
14:35:16,500;220301.0
14:35:50,500;492168.0
14:35:56,0;480545.0
14:35:58,500;477353.5
14:36:35,500;232723.0
14:36:38,0;480350.5
14:36:39,0;230794.0
14:36:40,0;463181.0
14:37:23,500;655275.0
14:37:24,500;470733.0
14:37:27,0;475047.0
14:37:38,500;224616.0
14:38:00,0;233319.0
14:38:42,0;513736.0
14:38:44,0;480603.0
14:38:56,0;486216.0
14:39:44,0;506690.0
14:40:30,500;491105.0
14:40:48,500;547532.0
14:41:14,500;527073.0
14:41:15,0;520917.0
14:41:18,0;295625.0
14:41:26,0;527997.0
14:42:10,0;559162.0
14:42:12,0;555942.0
14:42:19,0;311456.0
14:43:34,0;579092.0
14:43:53,500;330520.0
14:45:46,0;663723.0
14:45:46,500;664453.0
14:45:47,500;643640.0
14:47:59,500;752768.0
14:48:00,0;748671.0
14:48:17,500;761796.0
14:49:18,500;780631.0
14:49:19,0;789625.0
14:49:20,0;794588.0
14:49:48,500;1018394.0
14:50:19,500;818663.0
14:51:05,0;857337.0
14:51:08,0;840775.0
14:51:09,500;860111.0
14:51:26,500;525217.0
14:51:59,0;861129.0
14:52:24,0;1110648.0
14:52:25,500;861774.0
14:52:26,0;891587.0
14:52:30,500;883043.0
14:52:45,500;1113475.0
14:52:49,500;885171.5
14:54:25,0;925616.0
14:54:54,500;517655.0
14:55:41,500;917574.0
14:55:42,0;939426.0
14:56:47,500;926224.0
14:58:10,500;1008883.0
15:00:03,0;1800000.0
15:01:03,0;1126670.0
15:01:13,500;1122126.0
15:03:18,500;1225664.0
15:04:15,500;1800005.0
15:04:28,500;1309874.0
15:05:11,500;1208901.0
15:07:22,500;1246575.0
15:07:29,0;1264037.0
15:08:14,500;1196751.0
15:09:34,500;1741046.0
15:10:03,500;1242554.0
15:10:07,500;1261037.0
15:10:09,500;1247529.0
15:10:18,0;1241781.0
15:10:24,500;1218032.0
15:10:45,500;1232836.0
15:11:05,500;1203665.0
15:11:57,500;1245110.0
15:11:58,0;1228996.0
15:12:14,0;1247568.0
15:12:24,500;1247813.0
15:12:25,0;1210418.0
15:12:31,500;1186147.0
15:12:33,0;1195702.0
15:12:53,500;1191558.0
15:13:06,500;1207683.0
15:13:11,0;1186987.0
15:13:16,0;1189503.0
15:13:18,0;1200006.0
15:14:02,500;1800002.0
15:14:12,0;1130713.0
15:14:41,0;1135903.0
15:14:52,500;1125174.0
15:14:56,0;1123742.0
15:14:57,0;295422.0
15:14:58,0;1122156.0
15:15:11,500;1099318.0
15:15:51,0;1044580.0
15:16:05,500;978253.0
15:16:11,0;1383643.0
15:16:14,0;941432.0
15:16:53,0;914330.0
15:17:09,0;760111.0
15:18:31,500;748932.0
15:19:24,500;712162.0
15:20:51,500;662039.0
15:21:06,0;1176493.0
15:21:31,500;677586.0
15:21:37,500;1093914.0
15:21:51,500;381822.0
15:22:19,500;690849.0
15:22:40,500;667679.0
15:22:41,0;662934.0
15:23:08,0;710837.0
15:23:08,500;684689.0
15:23:34,0;676635.0
15:23:34,500;674253.0
15:24:04,500;1172775.0
15:24:05,0;689687.0
15:24:18,500;704847.0
15:24:25,0;695876.0
15:24:27,500;671195.0
15:24:28,500;680221.0
15:24:52,500;685031.5
15:25:22,500;1061074.0
15:25:23,0;680991.0
15:25:38,500;671873.0
15:25:51,500;661460.0
15:25:57,0;661041.0
15:25:59,0;661329.0
15:26:00,0;641772.0
15:26:18,500;621854.0
15:26:19,500;620296.5
15:26:57,0;863624.0
15:27:06,0;630765.0
15:27:07,0;615056.0
15:27:08,0;613922.0
15:27:14,500;585382.0
15:27:15,500;596894.0
15:28:00,500;521149.0
15:28:01,0;461002.0
15:28:01,500;403899.0
15:28:08,0;387295.0
15:28:16,0;315164.0
15:28:21,0;276737.0
15:28:24,500;458372.5
15:28:27,500;231538.0
15:28:28,500;221014.0
15:38:17,500;100961.0
15:39:39,500;114399.0
15:39:46,500;120184.0
15:39:54,500;113770.0
15:40:04,0;112026.0
15:40:20,500;37203.0
15:40:25,500;89837.0
15:40:30,500;41833.0
15:40:35,500;108891.0
15:40:47,500;42179.0
15:41:20,0;44117.0
15:41:36,500;114869.0
15:41:40,500;99434.0
15:41:53,0;51681.0
15:41:58,500;74416.5
15:42:01,500;42659.0
15:42:07,500;43462.0
15:42:38,0;44192.0
15:42:49,500;86509.0
15:42:59,0;121883.0
15:43:05,0;45647.666666666664
15:44:10,500;156799.0
15:44:11,500;118455.0
15:44:12,0;132154.0
15:44:12,500;66586.0
15:44:59,500;88798.0
15:45:00,500;147474.0
15:45:15,500;190796.0
15:45:18,0;158481.0
15:46:06,0;107382.0
15:46:21,500;198692.0
15:46:26,500;110363.0
15:46:29,0;131003.5
15:47:09,0;208223.0
15:47:10,0;258108.0
15:47:44,500;281079.0
15:47:47,0;248017.0
15:48:46,0;258478.0
15:48:59,500;246614.0
15:49:02,500;239227.0
15:49:04,500;279723.0
15:49:13,0;275269.0
15:49:20,0;120815.0
15:49:22,500;317711.0
15:49:25,500;122550.0
15:49:27,0;116796.0
15:50:01,500;302560.0
15:50:04,500;130441.0
15:50:05,0;124065.0
15:50:36,500;371284.0
15:50:37,0;347362.0
15:50:37,500;271937.0
15:50:51,0;59092.75
15:51:32,500;291256.0
15:52:07,0;172403.0
15:52:07,500;312758.0
15:52:13,0;423947.0
15:52:27,500;407176.0
15:52:29,0;317925.0
15:52:31,0;285489.0
15:53:55,0;182370.0
15:54:00,0;255672.0
15:54:02,0;177198.0
15:54:12,500;340745.0
15:54:21,0;440227.0
15:54:38,500;466455.0
15:55:17,500;474019.0
15:55:27,500;357995.0
15:55:59,500;378146.0
15:56:00,0;382450.0
15:56:06,0;400328.0
15:56:12,0;402348.0
15:56:25,0;498464.0
15:56:33,500;226816.0
15:56:37,0;385443.0
15:56:49,0;525181.0
15:57:04,500;234930.0
15:57:08,500;386456.0
15:57:09,500;514933.0
15:57:26,500;390302.0
15:57:27,0;521499.0
15:57:36,0;396360.0
15:57:37,0;209066.0
15:57:57,500;407142.0
15:57:59,500;200736.0
15:58:01,0;389456.0
15:58:09,0;194796.0
15:58:17,500;535472.0
15:58:18,0;394322.0
15:58:27,500;387408.0
15:58:30,500;177204.0
15:58:36,0;148928.0
15:58:38,0;370918.0
15:58:38,500;387032.0
15:59:02,0;390019.0
15:59:08,0;463398.0
15:59:17,500;155682.0
15:59:21,0;542205.0
15:59:21,500;522785.0
15:59:28,0;396467.0
15:59:41,0;152307.0
15:59:57,500;144027.0
16:00:10,500;536933.0
16:00:11,500;147930.0
16:00:24,500;529902.0
16:01:11,0;372165.0
16:01:24,500;402580.0
16:01:34,500;370395.0
16:02:05,0;388626.0
16:02:05,500;374782.0
16:02:53,0;377951.0
16:03:03,500;221835.0
16:03:07,500;377410.0
16:03:10,500;372087.0
16:03:17,500;580752.0
16:03:45,0;412651.0
16:04:30,0;238262.0
16:04:52,500;273328.0
16:04:55,500;257214.0
16:04:56,0;265312.0
16:05:08,0;442090.0
16:05:09,0;256934.0
16:05:10,0;447178.0
16:05:11,0;250165.0
16:05:33,500;429584.0
16:05:34,0;434281.0
16:05:38,500;450256.0
16:06:04,0;462755.0
16:06:23,0;451110.0
16:06:44,500;459303.5
16:06:45,500;446047.0
16:06:48,0;465185.0
16:06:48,500;217495.0
16:06:57,500;449177.0
16:06:59,0;447124.0
16:07:00,0;570013.0
16:07:01,0;276118.5
16:07:55,0;439551.0
16:07:56,500;457720.0
16:07:58,0;488646.0
16:08:06,0;411704.0
16:08:08,500;412819.0
16:08:10,500;196690.8
16:08:21,0;144841.0
16:08:24,500;403576.0
16:08:32,0;346581.0
16:09:14,500;374093.0
16:09:15,500;422302.0
16:09:27,0;418753.0
16:09:56,500;151803.0
16:10:46,500;331841.0
16:10:59,500;342334.0
16:11:26,500;358625.0
16:11:27,0;366774.0
16:11:54,500;363131.0
16:12:23,500;369208.0
16:13:02,500;377453.0
16:13:06,500;396844.0
16:14:12,0;438749.0
16:14:38,0;453500.0
16:14:46,0;453487.0
16:15:07,500;445212.0
16:15:19,500;455350.0
16:16:14,0;498646.0
16:16:32,0;504276.0
16:17:03,500;525291.0
16:17:04,500;523050.0
16:17:05,0;529376.0
16:17:06,0;536242.0
16:17:07,500;524747.0
16:17:17,0;531883.0
16:17:18,0;530953.0
16:17:20,500;528632.0
16:17:22,0;530642.0
16:17:24,500;543859.0
16:17:32,0;534918.0
16:17:36,500;542099.0
16:18:13,500;546215.0
16:18:14,500;568493.0
16:18:18,500;553837.0
16:18:21,500;540271.0
16:18:23,0;549051.0
16:18:29,500;543177.0
16:18:38,500;533040.0
16:18:55,0;706295.0
16:19:30,500;561955.0
16:19:46,0;566346.0
16:19:47,0;537314.0
16:19:55,500;522576.0
16:20:35,0;576718.0
16:21:29,0;629778.0
16:22:03,0;576007.0
16:22:23,0;257963.0
16:22:23,500;583842.0
16:23:29,500;561979.0
16:24:46,500;599018.0
16:25:15,500;624320.0
16:26:23,0;640795.0
16:26:37,500;647907.0
16:27:18,500;647628.0
16:27:19,0;417028.0
16:27:26,0;407430.0
16:27:26,500;651073.0
16:27:39,0;636237.0
16:27:49,500;627721.0
16:27:54,500;869228.0
16:28:11,0;647099.0
16:28:34,0;675931.0
16:28:35,500;672513.0
16:28:36,0;667728.0
16:28:36,500;974057.0
16:28:37,0;656092.0
16:29:50,0;712256.0
16:29:55,500;713726.0
16:30:20,0;717320.0
16:30:20,500;714997.0
16:30:21,500;723996.0
16:31:05,500;738018.0
16:31:48,500;769752.0
16:32:55,0;801329.0
16:33:51,0;971608.0
16:33:57,500;842183.0
16:34:06,500;845821.0
16:34:12,500;857527.0
16:34:58,500;819078.0
16:35:50,0;851468.0
16:35:52,0;433386.0
16:36:28,500;861649.0
16:37:19,0;891429.0
16:40:22,0;947867.0
16:40:34,500;908698.0
16:42:10,0;1800001.0
16:43:03,0;994352.0
16:43:06,0;1405891.0
16:43:08,500;1001460.0
16:43:10,500;992965.0
16:44:29,500;1012250.0
16:44:55,0;1023542.0
16:45:22,500;1025123.0
16:45:40,0;1307463.0
16:45:41,500;1021746.0
16:45:54,500;1011954.0
16:45:56,500;993227.0
16:45:57,500;993867.0
16:45:58,0;991835.0
16:46:46,500;1448360.0
16:46:47,0;610938.0
16:46:47,500;1011454.0
16:46:48,0;1003089.0
16:46:51,0;1002818.0
16:46:51,500;983797.0
16:46:57,0;984064.0
16:47:56,0;1001322.0
16:47:57,500;997634.0
16:48:03,500;1800001.0
16:48:19,500;1222913.0
16:48:25,0;968149.0
16:48:25,500;929524.0
16:48:31,500;924132.0
16:48:40,0;884609.0
16:48:55,0;1280191.0
16:48:55,500;875985.0
16:49:04,0;884173.0
16:49:05,0;872827.0
16:49:34,500;840663.0
16:49:42,500;808902.0
16:50:00,500;824586.0
16:50:02,500;241464.0
16:50:56,0;1212281.0
16:50:58,0;247167.0
16:50:59,0;807955.0
16:51:18,500;253826.0
16:51:35,0;241639.0
16:53:13,500;753441.0
16:53:19,500;757933.0
16:53:42,0;313203.0
16:53:44,0;635866.0
16:54:05,0;319401.0
16:54:06,0;631279.0
16:54:16,0;637841.0
16:54:16,500;642036.0
16:54:38,0;592037.0
16:54:56,500;571560.0
16:54:57,500;560735.0
16:54:59,500;550356.0
16:55:03,500;546471.0
16:55:19,0;546470.0
16:56:32,500;341671.0
16:56:33,0;583124.0
16:57:17,500;554335.0
16:57:18,500;575713.0
16:57:37,500;570931.0
16:57:59,500;567801.0
16:58:26,0;577658.0
16:58:32,0;744078.0
16:58:35,500;574687.0
16:58:36,500;561811.0
16:58:37,0;575181.0
16:58:38,0;554340.0
16:58:38,500;560863.0
16:58:59,500;778618.0
16:59:00,0;522703.0
16:59:04,500;544474.0
16:59:14,500;532309.0
16:59:15,0;480403.0
16:59:22,0;521279.0
16:59:26,0;499278.0
16:59:56,500;511934.0
17:00:21,0;414258.0
17:00:27,500;340499.0
17:00:29,500;628613.0
17:00:38,500;412447.0
17:00:39,0;494198.0
17:01:01,500;401270.0
17:02:09,500;504423.0
