Elapsed time;jp@gc - Ultimate Thread Group
14:51:09,500;40.0
14:51:26,900;40.0
14:51:59,0;40.0
14:52:24,300;40.0
14:52:25,600;40.0
14:52:26,400;40.0
14:52:30,800;40.0
14:52:45,900;40.0
14:52:49,800;40.0
14:52:49,900;40.0
14:54:25,0;40.0
14:54:54,600;40.0
14:55:41,900;40.0
14:55:42,300;40.0
14:55:42,400;40.0
14:56:47,500;40.0
14:58:10,800;40.0
15:00:03,300;40.0
15:01:03,200;40.0
15:01:13,500;40.0
15:03:18,800;40.0
15:04:15,700;40.0
15:04:28,500;40.0
15:05:11,700;40.0
15:07:22,800;40.0
15:07:29,200;40.0
15:08:14,500;40.0
15:09:34,600;40.0
15:10:03,900;40.0
15:10:07,800;40.0
15:10:09,600;40.0
15:10:18,400;40.0
15:10:24,900;40.0
15:10:45,600;40.0
15:11:05,700;40.0
15:11:57,900;40.0
15:11:58,200;40.0
15:12:14,400;40.0
15:12:24,500;40.0
15:12:25,200;40.0
15:12:31,600;40.0
15:12:33,200;40.0
15:12:53,600;40.0
15:13:06,500;40.0
15:13:11,0;40.0
15:13:16,300;40.0
15:13:18,300;40.0
15:14:02,900;40.0
15:14:12,300;40.0
15:14:41,0;40.0
15:14:52,800;40.0
15:14:56,300;40.0
15:14:57,0;40.0
15:14:58,100;40.0
15:15:11,700;40.0
15:15:51,400;40.0
15:16:05,800;40.0
15:16:11,0;40.0
15:16:14,400;40.0
15:16:53,100;40.0
15:17:09,0;40.0
15:18:31,600;40.0
15:19:24,500;40.0
15:20:51,800;40.0
15:21:06,400;40.0
15:21:31,700;39.0
15:21:37,500;39.0
15:21:51,900;38.0
15:22:19,600;38.0
15:22:40,900;37.0
15:22:41,300;36.0
15:23:08,100;35.0
15:23:08,500;35.0
15:23:34,200;34.0
15:23:34,700;33.0
15:24:04,900;33.0
15:24:05,300;32.0
15:24:18,900;31.0
15:24:25,0;31.0
15:24:27,600;31.0
15:24:28,700;29.5
15:24:52,500;27.5
15:25:22,700;26.0
15:25:23,300;25.0
15:25:38,600;24.0
15:25:51,700;23.0
15:25:57,300;22.0
15:25:59,300;21.0
15:26:00,100;20.0
15:26:18,900;19.0
15:26:19,700;18.0
15:26:19,900;17.0
15:26:57,0;16.0
15:27:06,100;15.0
15:27:07,0;14.0
15:27:08,0;13.0
15:27:14,800;12.0
15:27:15,700;11.0
15:28:00,900;10.0
15:28:01,400;9.0
15:28:01,900;8.0
15:28:08,400;7.0
15:28:16,200;6.0
15:28:21,0;5.0
15:28:24,800;3.5
15:28:27,700;2.0
15:28:28,500;1.0
15:38:17,500;5.0
15:39:39,800;9.0
15:39:46,500;9.0
15:39:54,700;10.0
15:40:04,100;10.0
15:40:20,700;11.0
15:40:25,500;11.0
15:40:30,900;11.0
15:40:35,900;11.0
15:40:47,900;12.0
15:41:20,300;13.0
15:41:36,900;14.0
15:41:40,600;14.0
15:41:53,400;15.0
15:41:58,500;15.0
15:42:01,900;15.0
15:42:07,800;16.0
15:42:38,200;17.0
15:42:49,700;17.0
15:42:59,300;18.0
15:43:05,400;18.0
15:44:10,800;21.0
15:44:11,700;21.0
15:44:12,100;21.0
15:44:12,500;21.0
15:44:59,900;23.0
15:45:00,800;23.0
15:45:15,900;24.0
15:45:18,400;24.0
15:46:06,0;26.0
15:46:21,500;27.0
15:46:26,500;27.0
15:46:29,100;27.0
15:47:09,300;29.0
15:47:10,0;29.0
15:47:44,900;30.0
15:47:47,400;31.0
15:48:46,0;33.0
15:48:59,800;34.0
15:49:02,900;34.0
15:49:04,700;34.0
15:49:04,900;34.0
15:49:13,400;34.0
15:49:20,100;35.0
15:49:22,900;35.0
15:49:25,700;35.0
15:49:27,200;35.0
15:50:01,500;37.0
15:50:01,700;37.0
15:50:04,700;37.0
15:50:05,200;37.0
15:50:36,500;38.0
15:50:37,0;38.0
15:50:37,600;38.0
15:50:51,400;39.0
15:51:32,800;40.0
15:52:07,200;40.0
15:52:07,700;40.0
15:52:13,100;40.0
15:52:27,500;40.0
15:52:29,300;40.0
15:52:31,300;40.0
15:53:55,300;40.0
15:54:00,0;40.0
15:54:02,200;40.0
15:54:12,500;40.0
15:54:21,100;40.0
15:54:38,900;40.0
15:55:17,500;40.0
15:55:27,800;40.0
15:55:59,800;40.0
15:56:00,200;40.0
15:56:06,400;40.0
15:56:12,0;40.0
15:56:25,100;40.0
15:56:33,900;40.0
15:56:37,100;40.0
15:56:49,100;40.0
15:57:04,900;40.0
15:57:08,900;40.0
15:57:09,600;40.0
15:57:26,600;40.0
15:57:27,100;40.0
15:57:36,200;40.0
15:57:37,0;40.0
15:57:57,900;40.0
15:57:59,500;40.0
15:58:01,300;40.0
15:58:09,100;40.0
15:58:17,900;40.0
15:58:18,300;40.0
15:58:27,800;40.0
15:58:30,700;40.0
15:58:36,0;40.0
15:58:38,100;40.0
15:58:38,800;40.0
15:59:02,100;40.0
15:59:08,0;40.0
15:59:17,800;40.0
15:59:21,100;40.0
15:59:21,700;40.0
15:59:28,300;40.0
15:59:41,300;40.0
15:59:57,800;40.0
16:00:10,800;40.0
16:00:11,800;40.0
16:00:24,900;40.0
16:01:11,400;40.0
16:01:24,800;40.0
16:01:34,900;40.0
16:02:05,0;40.0
16:02:05,500;40.0
16:02:53,200;40.0
16:03:03,700;40.0
16:03:07,900;40.0
16:03:10,800;40.0
16:03:17,500;40.0
16:03:45,100;40.0
16:03:45,200;40.0
16:04:30,400;40.0
16:04:52,900;40.0
16:04:55,900;40.0
16:04:56,0;40.0
16:05:08,300;40.0
16:05:09,100;40.0
16:05:10,0;40.0
16:05:11,200;40.0
16:05:33,600;40.0
16:05:34,400;40.0
16:05:38,900;40.0
16:06:04,400;40.0
16:06:23,100;40.0
16:06:44,600;40.0
16:06:45,900;40.0
16:06:48,400;40.0
16:06:48,500;40.0
16:06:57,500;40.0
16:06:59,0;40.0
16:07:00,300;40.0
16:07:01,200;40.0
16:07:01,300;40.0
16:07:55,300;40.0
16:07:56,600;40.0
16:07:58,400;40.0
16:08:06,300;40.0
16:08:08,800;40.0
16:08:10,600;40.0
16:08:21,300;40.0
16:08:24,700;40.0
16:08:32,0;40.0
16:08:32,400;40.0
16:09:14,800;40.0
16:09:15,600;40.0
16:09:27,400;40.0
16:09:56,600;40.0
16:10:46,700;40.0
16:10:59,700;40.0
16:11:26,700;40.0
16:11:27,300;40.0
16:11:54,900;40.0
16:12:23,800;40.0
16:13:02,500;40.0
16:13:06,700;40.0
16:14:12,200;40.0
16:14:38,100;40.0
16:14:46,200;40.0
16:15:07,600;40.0
16:15:19,600;40.0
16:16:14,200;40.0
16:16:32,100;40.0
16:17:03,800;40.0
16:17:04,700;40.0
16:17:05,300;40.0
16:17:06,400;40.0
16:17:07,700;40.0
16:17:17,200;40.0
16:17:18,100;40.0
16:17:20,900;40.0
16:17:22,100;40.0
16:17:24,800;40.0
16:17:32,400;40.0
16:17:36,900;40.0
16:18:13,800;40.0
16:18:14,500;40.0
16:18:18,700;40.0
16:18:21,800;40.0
16:18:23,300;40.0
16:18:29,500;40.0
16:18:29,900;40.0
16:18:38,600;40.0
16:18:55,300;40.0
16:19:30,600;40.0
16:19:46,400;40.0
16:19:47,0;40.0
16:19:55,700;40.0
16:20:35,400;40.0
16:21:29,400;40.0
16:22:03,100;40.0
16:22:23,300;40.0
16:22:23,500;40.0
16:23:29,700;40.0
16:24:46,700;40.0
16:25:15,900;40.0
16:26:23,300;40.0
16:26:37,600;40.0
16:27:18,800;40.0
16:27:19,200;40.0
16:27:26,100;40.0
16:27:26,600;40.0
16:27:39,100;40.0
16:27:49,600;40.0
16:27:54,600;40.0
16:28:11,200;40.0
16:28:34,200;40.0
16:28:34,300;40.0
16:28:35,500;40.0
16:28:36,100;40.0
16:28:36,800;40.0
16:28:37,400;40.0
16:29:50,0;40.0
16:29:55,800;40.0
16:30:20,100;40.0
16:30:20,600;40.0
16:30:21,500;40.0
16:31:05,900;40.0
16:31:48,700;40.0
16:32:55,200;40.0
16:33:51,200;40.0
16:33:57,700;40.0
16:34:06,600;40.0
16:34:12,500;40.0
16:34:58,500;40.0
16:35:50,400;40.0
16:35:52,200;40.0
16:36:28,700;40.0
16:37:19,0;40.0
16:40:22,0;40.0
16:40:34,700;40.0
16:42:10,300;40.0
16:43:03,0;40.0
16:43:06,300;40.0
16:43:08,500;40.0
16:43:10,900;40.0
16:44:29,800;40.0
16:44:55,400;40.0
16:45:22,600;40.0
16:45:40,400;40.0
16:45:41,700;40.0
16:45:54,500;40.0
16:45:56,500;40.0
16:45:57,500;40.0
16:45:58,200;40.0
16:46:46,700;40.0
16:46:47,0;40.0
16:46:47,600;40.0
16:46:48,100;40.0
16:46:51,0;40.0
16:46:51,900;40.0
16:46:57,100;40.0
16:47:56,400;40.0
16:47:57,800;40.0
16:48:03,700;40.0
16:48:19,600;40.0
16:48:25,100;40.0
16:48:25,900;40.0
16:48:31,900;40.0
16:48:40,100;40.0
16:48:55,200;40.0
16:48:55,900;40.0
16:49:04,100;40.0
16:49:05,100;40.0
16:49:34,800;40.0
16:49:42,800;40.0
16:50:00,700;40.0
16:50:02,900;40.0
16:50:56,400;40.0
16:50:58,400;40.0
16:50:59,100;40.0
16:51:18,600;40.0
16:51:35,400;39.0
16:53:13,600;39.0
16:53:19,700;39.0
16:53:42,400;38.0
16:53:44,400;38.0
16:54:05,300;38.0
16:54:06,0;37.0
16:54:16,400;36.0
16:54:16,500;36.0
16:54:38,200;35.0
16:54:56,600;35.0
16:54:57,600;34.0
16:54:59,900;33.0
16:55:03,600;32.0
16:55:19,300;31.0
16:56:32,600;30.0
16:56:33,200;29.0
16:57:17,500;28.0
16:57:18,900;27.0
16:57:37,800;26.0
16:57:59,900;25.0
16:58:26,300;24.0
16:58:32,300;23.0
16:58:35,700;22.0
16:58:36,500;21.0
16:58:36,600;20.0
16:58:36,800;19.0
16:58:37,0;18.0
16:58:38,200;17.0
16:58:38,700;16.0
16:58:59,700;15.0
16:59:00,100;14.0
16:59:04,700;13.0
16:59:14,600;12.0
16:59:15,0;11.0
16:59:22,200;10.0
16:59:26,0;9.0
16:59:56,900;8.0
17:00:21,200;7.0
17:00:27,900;6.0
17:00:29,700;5.0
17:00:38,900;4.0
17:00:39,200;3.0
17:01:01,500;2.0
17:02:09,800;1.0
