tool_name,Metric,mean_value,std_value,users,nodes
analyzing_data,CPU,2.7951784980695873,0.621187260680474,15,5
analyzing_data,GPU,39.00711684355249,7.517869790584122,15,5
create_visualization,CPU,0.7795779914529914,0.30519783317386334,15,5
create_visualization,GPU,7.099866452991453,4.289523202135883,15,5
lookup_sales_data,CPU,2.113734941658783,0.43067209703888276,15,5
lookup_sales_data,GPU,4.343477609586881,6.52305662143139,15,5
