Elapsed time;my_test_sampler
23:57:22,500;291039.0
23:57:23,0;242609.0
23:57:31,0;127545.0
23:57:35,500;110618.0
23:57:36,0;768748.0
23:57:40,500;178206.0
23:58:41,0;391663.0
23:59:08,0;344609.0
23:59:09,500;651292.0
23:59:12,0;391386.0
23:59:18,0;199784.0
23:59:24,500;113453.0
23:59:26,500;219591.0
23:59:32,0;112736.0
23:59:49,0;425063.0
23:59:56,0;304109.0
00:00:36,500;430818.0
00:00:58,0;276197.0
00:01:04,500;312611.0
00:01:06,0;211392.0
00:01:13,500;150103.0
00:01:17,0;461297.0
00:01:22,0;516639.0
00:01:29,0;381660.0
00:01:36,0;228741.0
00:02:34,0;184612.0
00:02:42,500;95025.0
00:03:00,0;110932.0
00:03:03,0;543254.0
00:03:04,500;402325.0
00:03:21,0;333098.0
00:03:35,0;644941.0
00:03:56,500;527856.0
00:04:02,0;258659.0
00:04:20,0;176552.0
00:04:34,500;109924.0
00:04:35,0;631950.0
00:04:36,500;486466.0
00:04:56,500;415943.0
00:05:42,0;766953.0
00:05:49,500;411593.0
00:05:52,500;259798.0
00:06:06,500;196144.0
00:06:10,0;125952.0
00:06:17,500;574378.0
00:06:30,500;106712.0
00:06:50,500;47099.0
00:07:20,0;444666.0
00:07:29,500;326811.0
00:07:39,0;105085.0
00:07:51,500;644476.0
00:07:59,500;192984.0
00:08:11,0;300136.0
00:08:28,500;182981.5
00:08:35,0;504327.0
00:08:45,0;387397.0
00:09:06,0;116278.0
00:09:20,0;95839.0
00:09:25,500;272011.0
00:09:47,0;373274.0
00:10:05,0;213316.0
00:10:05,500;120570.0
00:10:12,0;592787.0
00:10:21,500;481334.0
00:10:36,500;420492.0
00:10:48,500;204305.0
00:11:02,0;363485.0
00:11:03,0;198520.0
00:11:52,500;218921.0
00:11:56,500;207772.0
00:12:05,500;698645.0
00:12:08,0;586389.0
00:12:12,500;516244.0
00:12:26,500;298437.0
00:12:43,0;462242.0
00:12:48,0;158756.0
00:12:49,0;719147.0
00:13:25,500;306011.0
00:13:27,500;274129.0
00:13:38,0;134587.0
00:13:42,0;596561.0
00:14:22,0;252612.0
00:14:23,500;147035.0
00:14:24,500;124960.0
00:14:46,0;574138.0
00:14:53,0;138463.0
00:15:00,0;845847.0
00:15:03,500;353455.0
00:15:39,500;122115.0
00:15:59,0;218145.0
00:16:00,0;233415.0
00:16:00,500;341391.0
00:16:13,0;145563.0
00:16:30,0;102044.0
00:16:48,500;246413.0
00:17:14,0;123723.0
00:17:14,500;481838.0
00:17:37,500;116708.0
00:17:47,500;232841.0
00:18:07,0;188031.0
00:18:12,500;470266.0
00:18:19,0;371836.0
00:18:30,500;314429.0
00:18:41,0;190549.0
00:18:44,0;562603.0
00:18:48,0;69037.0
00:18:59,0;176545.0
00:19:09,500;300877.0
00:20:02,0;84024.0
00:20:12,500;277304.0
00:20:15,500;587403.0
00:20:16,500;647377.0
00:20:26,500;89300.0
00:20:29,0;257385.0
00:20:34,0;384335.0
00:20:40,0;101967.0
00:20:43,500;181792.0
00:21:51,0;723204.0
00:21:55,0;654753.0
00:22:05,500;103942.0
00:22:10,500;353743.0
00:22:21,500;479814.0
00:22:24,0;192510.0
00:22:32,500;119643.0
00:22:35,0;127913.0
00:23:01,500;308427.0
00:23:15,500;240885.0
00:23:20,0;809868.0
00:23:22,500;71780.0
00:23:39,500;98919.0
00:23:40,0;432812.0
00:23:58,500;205295.0
00:24:38,0;614126.0
00:24:39,0;397003.0
00:24:47,500;328719.0
00:24:53,500;898346.0
00:24:57,0;160442.0
00:25:04,0;138682.0
00:25:18,0;513985.0
00:25:36,0;290549.0
00:25:44,0;201326.0
00:26:28,500;168967.0
00:26:29,0;707934.0
00:26:35,0;110389.0
00:26:38,500;999505.0
00:26:46,0;221378.0
00:26:58,0;574488.0
00:27:14,500;388049.0
00:27:27,0;300636.0
00:27:45,500;230029.0
00:28:25,0;454749.0
00:29:03,500;470696.0
00:30:30,500;439566.0
00:30:58,500;571844.0
00:31:07,500;474535.0
00:32:21,0;534294.0
00:32:25,0;97205.0
00:32:39,500;663414.0
00:33:06,500;95274.0
00:33:32,500;95654.0
00:33:48,500;724331.0
00:35:03,500;73442.0
00:35:04,500;73004.0
00:35:27,500;103319.0
00:35:43,0;81949.0
00:35:52,0;106949.0
00:36:03,500;111801.0
00:36:06,0;108601.0
00:36:11,0;109609.0
00:38:14,0;140590.0
00:38:19,500;140270.0
00:38:41,500;149593.0
00:38:54,0;149830.0
00:38:55,0;125804.0
00:39:19,500;213405.0
00:41:21,500;138012.0
00:43:20,500;415509.0
00:44:45,500;389274.0
00:44:49,500;475473.0
00:45:21,500;398512.0
00:45:26,500;400939.0
00:46:26,0;447114.0
00:46:41,0;199896.0
00:46:55,0;453198.0
00:46:56,500;455335.0
00:47:21,0;626179.0
00:47:31,0;153548.0
00:47:33,500;362225.0
00:47:34,0;488133.0
00:47:38,0;121436.0
00:48:14,500;153021.0
00:48:25,0;105400.0
00:48:29,0;306153.0
00:48:54,500;233539.0
00:49:20,500;729319.0
00:49:21,0;560204.0
00:49:27,0;448977.0
00:49:32,500;143134.0
00:49:43,0;225969.0
00:49:48,500;130259.0
00:50:09,500;177854.0
00:50:29,0;359232.0
00:50:51,0;336227.0
00:51:08,500;81943.0
00:51:11,500;833065.0
00:51:16,500;215868.0
00:51:18,0;593051.5
00:51:28,500;247561.0
00:51:39,0;189261.0
00:51:49,0;848744.0
00:51:54,500;231389.0
00:52:08,0;275573.0
00:52:24,0;227225.0
00:52:42,0;743076.0
00:52:42,500;443551.0
00:52:43,0;175970.0
00:52:59,500;237289.0
00:53:10,500;627365.0
00:53:24,0;65706.0
00:53:35,500;160285.0
00:53:49,500;962784.0
00:53:50,0;113867.0
00:54:04,500;103331.0
00:54:05,500;253035.0
00:54:17,0;189024.0
00:54:30,500;317166.0
00:54:36,0;807886.0
00:54:56,0;226272.0
00:55:11,0;712020.0
00:55:14,500;346084.0
00:55:29,0;155465.0
00:55:32,0;313208.0
00:55:35,0;104623.0
00:55:39,0;1072007.0
00:55:52,500;377901.0
00:56:09,0;43944.0
00:56:18,0;307870.0
00:56:34,0;112972.0
00:56:35,0;917629.0
00:56:37,500;41054.0
00:56:49,500;78984.0
00:56:53,0;175456.0
00:57:04,0;233088.0
00:57:08,500;83773.0
00:57:11,0;147582.0
00:57:16,0;36920.0
00:57:16,500;79796.0
00:57:46,500;45518.0
00:57:56,0;400161.0
00:57:59,0;116970.0
00:58:18,500;98310.0
00:58:28,500;91622.0
00:58:40,500;92807.0
00:58:43,0;441168.0
00:58:46,0;328430.0
00:58:57,0;239601.0
00:59:12,500;121255.0
00:59:22,0;477752.0
00:59:25,500;367126.0
00:59:26,500;198431.0
00:59:37,0;275621.0
00:59:53,500;192225.0
01:00:01,0;157055.5
01:00:16,0;96008.0
01:00:47,500;552241.0
01:00:48,0;191274.0
01:01:02,0;133557.0
01:01:11,0;467774.0
01:01:12,500;102832.0
01:01:37,500;119267.0
01:01:39,0;95949.0
01:01:59,500;111810.0
01:02:26,0;287505.0
01:02:53,0;196688.0
01:02:53,500;668002.0
01:02:55,500;563164.0
01:03:06,500;328307.0
01:03:14,0;215583.0
01:03:21,0;262006.0
01:03:35,0;453926.5
01:03:36,0;601321.0
01:03:43,500;205807.0
01:04:30,500;163966.0
01:04:34,0;409138.0
01:05:00,0;321285.0
01:05:10,0;362419.0
01:05:14,500;413537.0
01:05:18,500;98640.0
01:05:23,500;291068.0
01:05:42,0;356807.0
01:06:00,500;132958.0
01:06:04,0;247273.0
01:06:21,0;498648.0
01:06:50,0;212887.0
01:06:51,500;460810.0
01:06:54,0;216401.5
01:06:59,0;533897.0
01:07:14,500;444411.0
01:07:49,0;232292.0
01:07:50,0;336840.0
01:08:35,0;317705.0
01:08:38,500;441371.0
01:08:40,0;381582.5
01:08:42,0;102660.0
01:09:04,0;121210.0
01:09:43,0;339154.0
01:09:43,500;437463.0
01:10:17,0;404094.0
01:10:32,500;552030.0
01:10:33,500;308007.0
01:10:38,0;114369.0
01:10:41,500;382348.0
01:10:46,500;121891.0
01:11:07,0;232299.0
01:11:28,0;540639.0
01:11:43,0;172667.0
01:11:50,500;164536.0
01:12:18,500;401283.0
01:12:19,500;103991.0
01:12:21,500;87103.0
01:12:41,0;211217.5
01:12:50,500;497883.0
01:13:30,500;276427.0
01:13:33,500;255301.0
01:13:53,500;328062.0
01:13:54,0;122506.0
01:14:10,0;105872.0
01:14:23,0;388613.0
01:14:23,500;585003.0
01:14:58,0;354749.0
01:15:20,0;248162.0
01:15:31,0;211301.0
01:15:37,0;594073.0
01:15:39,0;171653.0
01:15:39,500;380752.0
01:15:55,500;649861.0
01:17:18,500;129849.0
01:17:29,500;321991.0
01:17:35,0;204689.0
01:17:36,0;698600.0
01:17:36,500;280316.0
01:17:52,0;136870.0
01:18:10,500;494107.0
01:18:32,0;607381.0
01:18:44,500;205660.0
01:18:47,0;153990.0
01:19:06,0;362758.0
01:19:19,500;223359.0
01:19:32,0;565781.0
01:19:34,0;813138.0
01:19:34,500;321433.0
01:19:56,500;132858.0
01:20:08,0;209400.0
01:20:24,500;95056.0
01:20:27,0;440763.0
01:20:45,0;302884.0
01:21:02,0;131495.0
01:21:02,500;898408.0
01:21:04,500;390770.0
01:21:18,500;200539.0
01:21:23,500;280712.0
01:21:50,500;134429.0
01:22:07,500;96847.0
01:22:21,500;203934.0
01:22:22,0;553097.0
01:22:22,500;968380.0
01:22:37,0;261535.0
01:22:45,0;360579.0
01:22:52,500;493880.0
01:23:06,0;207598.0
01:23:16,500;287566.0
01:23:31,0;159693.0
01:23:46,0;256038.0
01:23:46,500;1044137.0
01:23:49,500;633113.0
01:24:05,0;425940.0
01:24:09,500;118528.0
01:24:29,500;650698.0
01:24:32,0;289336.0
01:24:43,500;218072.0
01:24:59,0;82610.0
01:25:02,500;125673.0
01:25:20,0;252958.0
01:25:30,500;102486.0
01:25:49,0;358784.0
01:25:53,0;214444.0
01:26:05,500;72158.0
01:26:21,0;80885.0
01:26:21,500;739859.0
01:26:24,500;197205.0
01:26:36,0;328198.0
01:26:46,0;74228.0
01:26:53,500;85629.0
01:27:08,500;432584.0
01:27:10,0;262401.0
01:27:45,0;273891.0
01:27:46,500;75153.0
01:27:48,0;464041.0
01:27:51,0;397281.0
01:28:28,500;424740.0
01:28:59,0;531093.0
01:30:17,500;532146.0
01:30:18,500;596950.0
01:32:49,0;96137.0
01:33:38,0;92793.0
01:33:41,500;93714.0
01:34:26,0;95821.0
01:34:55,500;69868.0
01:35:05,0;100021.0
01:35:23,500;95728.0
01:35:41,500;36724.0
01:35:45,500;95945.0
01:35:55,500;37763.0
01:36:13,0;42474.0
01:36:26,0;35745.0
01:36:29,0;96177.0
01:36:30,0;36447.0
01:36:35,500;35914.0
01:36:44,500;36133.0
01:37:30,500;103147.0
01:37:31,500;72245.5
01:37:37,0;38758.0
01:37:43,0;71501.0
01:37:43,500;35642.0
01:38:14,500;98146.0
01:38:24,500;40910.0
01:38:46,500;109039.0
01:39:19,500;108609.0
01:39:21,500;101725.0
01:39:28,0;124059.0
01:39:29,500;116798.0
01:39:39,500;124825.0
01:39:53,0;125090.0
01:39:57,0;94062.0
01:39:58,500;67760.0
01:40:36,500;130473.0
01:40:46,500;61857.0
01:40:47,0;115195.0
01:40:51,0;201911.0
01:41:06,0;91215.0
01:41:11,0;95000.0
01:41:26,0;138470.0
01:41:34,0;225545.0
01:42:23,500;143846.0
01:42:40,500;310295.0
01:42:46,500;118421.0
01:42:47,500;85156.0
01:42:59,0;138666.0
01:42:59,500;93991.0
01:43:29,500;318292.0
01:43:30,0;262485.0
01:43:37,500;41683.0
01:43:59,0;41385.0
01:43:59,500;150582.0
01:44:12,0;241886.0
01:44:16,500;206519.0
01:44:36,500;114725.0
01:44:50,500;279161.0
01:45:03,0;87427.0
01:45:24,500;87286.0
01:45:35,0;238220.0
01:45:42,0;100709.0
01:45:44,500;80080.0
01:46:00,0;118584.0
01:46:02,500;197269.0
01:46:23,500;139350.0
01:46:25,500;368601.0
01:46:43,500;60684.0
01:46:52,500;106426.0
01:47:14,0;151666.0
01:47:17,500;111488.0
01:47:28,0;96227.0
01:47:34,0;351665.0
01:47:55,500;100452.0
01:47:57,500;76281.0
01:48:02,0;315290.0
01:48:08,0;89050.0
01:48:17,500;190107.0
01:48:41,500;236311.0
01:49:08,500;108959.0
01:49:36,500;200802.0
01:49:48,500;166428.0
01:49:53,0;486329.0
01:49:53,500;101302.0
01:49:55,500;133145.0
01:50:24,0;323136.5
01:50:40,500;135915.0
01:51:24,0;306376.0
01:51:27,0;215987.0
01:51:34,0;119147.0
01:51:55,0;440547.0
01:52:09,500;204994.0
01:52:23,0;447406.0
01:52:25,500;433976.0
01:52:42,500;146235.0
01:52:48,500;239084.0
01:53:06,0;79106.0
01:53:27,500;88022.0
01:53:28,500;82975.0
01:53:44,0;525750.0
01:53:52,0;514624.0
01:53:53,0;719167.0
01:54:07,0;58087.0
01:54:12,500;322219.0
01:54:33,0;248306.0
01:55:01,0;149191.0
01:55:09,0;606620.0
01:55:12,0;88451.0
01:55:27,0;133054.0
01:55:39,0;406495.0
01:55:44,0;624977.0
01:55:50,0;117981.0
01:55:56,500;841427.0
01:55:58,500;331533.0
01:56:37,500;842982.0
01:56:49,0;375792.0
01:56:49,500;94964.0
01:56:51,0;88159.0
01:57:05,500;271813.0
01:57:07,0;490163.0
01:57:12,500;86722.0
01:57:22,0;200900.0
01:57:23,500;886778.0
01:57:42,500;300235.0
01:57:47,0;525473.0
01:57:55,0;59495.0
01:58:13,0;449439.0
01:58:30,500;162588.0
01:58:31,500;348325.0
01:58:33,0;100168.0
01:58:34,500;48982.0
01:58:48,0;258572.0
01:58:52,0;98419.0
01:59:17,500;92142.0
01:59:44,0;112801.0
01:59:45,0;509341.0
01:59:57,0;413877.0
02:00:01,0;135392.0
02:00:01,500;130036.0
02:00:07,0;253703.0
02:00:18,500;340800.0
02:00:20,500;99511.0
02:00:43,0;148432.0
02:00:57,500;361804.0
02:01:10,500;589974.0
02:01:11,500;239132.0
02:01:28,0;153810.0
02:01:33,0;336269.0
02:01:34,500;509277.0
02:01:47,500;102618.0
02:02:16,0;372100.0
02:02:22,0;244582.0
02:02:27,500;441534.0
02:02:29,500;116783.0
02:02:59,0;100393.0
02:03:16,0;259223.0
02:03:32,0;131486.0
02:03:35,500;207084.0
02:03:50,500;460033.0
02:03:55,500;130533.0
02:04:13,0;161697.0
02:04:14,500;103727.0
02:04:42,500;127104.0
02:04:43,0;250019.0
02:04:50,0;343419.0
02:05:12,0;122099.0
02:05:29,0;555129.0
02:06:00,500;124873.0
02:06:08,0;106438.0
02:06:16,0;268462.0
02:06:24,0;348381.0
02:06:34,0;119367.0
02:06:43,500;449981.0
02:06:47,500;211210.0
02:07:15,500;657999.0
02:07:28,0;493117.0
02:07:48,500;104381.0
02:07:49,500;179598.0
02:07:50,500;357638.0
02:08:08,500;424982.0
02:08:15,500;219516.0
02:08:48,500;746022.0
02:08:59,0;330804.0
02:09:15,0;594440.0
02:09:20,0;190421.0
02:09:25,0;264068.0
02:09:36,0;460898.0
02:09:48,500;520111.0
02:09:51,0;313675.0
02:10:09,0;282125.0
02:10:47,500;660358.0
02:10:49,0;268129.0
02:10:54,0;156517.0
02:11:01,0;535999.0
02:11:08,0;138977.0
02:11:18,0;121823.0
02:11:25,0;403530.0
02:11:58,500;386191.0
02:12:27,0;759030.0
02:12:33,0;238613.0
02:12:33,500;162766.0
02:12:46,0;208143.0
02:13:01,0;99605.0
02:13:02,0;394078.0
02:13:25,500;100737.0
02:13:30,0;473041.0
02:13:58,0;242722.0
02:14:14,0;331736.0
02:14:14,500;66599.0
02:14:16,500;291606.0
02:14:24,500;871361.0
02:14:29,0;130762.0
02:14:33,0;461475.0
02:15:03,500;293694.5
02:15:32,500;336763.0
02:15:42,500;121472.0
02:15:45,500;151723.0
02:15:47,500;363416.0
02:15:58,0;215377.0
02:16:04,500;539021.0
02:16:38,0;125578.0
02:16:41,0;89431.0
02:17:07,0;410892.0
02:17:18,0;119869.0
02:17:22,0;88098.0
02:17:33,0;301420.0
02:17:35,500;219989.0
02:17:37,0;601717.0
02:18:13,0;218781.0
02:18:33,0;478820.0
02:18:48,0;146062.0
02:18:53,500;131651.0
02:19:04,0;373869.0
02:19:09,500;305858.0
02:19:18,0;224225.0
02:19:23,500;707381.0
02:19:39,500;296210.0
02:19:59,500;555423.0
02:20:28,500;342632.0
02:20:39,0;468271.0
02:20:43,500;398702.0
02:20:45,500;191005.0
02:20:54,500;315614.0
02:20:57,0;184651.0
02:21:31,0;645362.0
02:22:02,0;432184.0
02:22:10,500;162187.0
02:22:15,0;265061.0
02:22:25,0;329784.0
02:22:31,0;503434.0
02:22:34,500;214194.0
02:23:07,0;109644.0
02:23:21,500;378995.0
02:23:51,500;535105.0
02:23:53,0;778846.0
02:23:55,500;267023.0
02:24:07,500;364014.0
02:24:08,0;306445.0
02:24:39,0;182843.0
02:24:39,500;126696.0
02:24:58,0;457802.0
02:25:19,0;129507.0
02:25:22,0;347356.0
02:25:29,500;423971.0
02:25:44,500;92017.0
02:25:45,0;60269.0
02:26:02,0;257120.0
02:26:06,500;409013.0
02:26:07,0;191034.0
02:26:09,500;455824.0
02:26:45,500;429056.0
02:27:10,0;136795.0
02:27:27,0;327982.0
02:27:35,0;536397.0
02:27:37,500;276487.0
02:27:42,0;89191.0
02:27:43,500;111274.0
02:28:06,500;505760.0
02:28:11,500;84509.0
02:28:44,500;399116.0
02:29:48,500;588605.0
02:30:21,0;494298.0
02:31:09,500;637161.0
02:31:39,0;571563.0
02:32:51,0;637592.0
