tool_name,Metric,mean_value,std_value,cv,users,nodes
analyzing_data,Service Time,12.24174577160869,4.981476810477417,0.4069253604359732,30,3
create_visualization,Service Time,8.998296845705708,7.696827989641958,0.8553649786865105,30,3
decide_tool,Service Time,4.062061291400915,3.3571905932032196,0.82647462762567,30,3
lookup_sales_data,Service Time,5.310391572527379,3.426088441929937,0.6451668196474174,30,3
