Elapsed time;my_test_sampler
01:21:47,500;237007.0
01:22:02,0;136430.0
01:22:35,0;102611.0
01:23:19,0;46527.0
01:23:41,0;68100.0
01:24:11,0;109086.0
01:24:14,500;75040.0
01:25:08,500;45709.0
01:25:31,500;68058.0
01:25:34,0;69112.0
01:27:03,500;81453.0
01:27:14,500;106134.0
01:27:37,0;108317.0
01:27:39,0;94227.0
01:27:51,0;120161.0
01:27:57,0;92317.0
01:28:01,0;38652.0
01:28:21,0;107240.0
01:28:57,0;68104.0
01:29:08,0;36819.0
01:29:13,500;65696.0
01:29:48,500;92211.0
01:29:49,500;78984.0
01:30:15,0;73983.0
01:30:44,500;44328.0
01:30:46,500;40168.0
01:30:58,0;86401.0
01:31:00,0;95459.0
01:31:14,500;111137.0
01:31:20,0;86164.0
01:31:41,500;106856.0
01:31:46,0;80722.0
01:32:07,0;43329.0
01:32:29,0;92369.0
01:32:29,500;82979.0
01:32:48,500;108553.0
01:32:51,0;36348.0
01:32:58,500;104391.0
01:33:30,0;95527.0
01:34:02,500;86628.0
01:34:04,500;83821.0
01:34:14,500;44126.0
01:34:19,500;77463.0
01:34:24,500;81030.0
01:34:30,500;115429.0
01:35:04,500;78237.0
01:35:44,0;85418.0
01:36:09,0;96969.0
01:36:09,500;57216.0
01:36:10,0;97073.0
01:36:29,500;123573.0
01:36:30,0;97955.0
01:36:31,500;123141.0
01:36:38,0;104276.0
01:37:29,500;128896.0
01:37:42,0;92446.0
01:37:59,500;104745.0
01:38:08,0;96455.0
01:38:18,0;99072.0
01:38:26,0;101543.0
01:39:01,0;134481.0
01:39:14,500;128085.0
01:39:25,500;112903.0
01:39:32,0;108937.0
01:39:42,0;92537.0
01:39:47,500;97100.0
01:40:12,500;94134.0
01:40:19,500;96671.0
01:40:35,0;104744.0
01:40:40,0;82136.0
01:41:10,0;85147.0
01:41:20,0;90476.0
01:41:31,0;87828.0
01:41:37,0;84646.0
01:41:56,500;85800.0
01:41:59,500;180255.0
01:42:13,0;93312.0
01:42:16,500;84605.0
01:42:59,500;93855.0
01:43:15,500;47343.0
01:43:18,500;91395.0
01:43:23,0;93573.0
01:43:34,0;128831.0
01:43:35,0;91994.0
01:44:03,0;93031.0
01:44:08,500;123326.0
01:44:22,500;82470.0
01:44:52,0;45427.0
01:44:59,500;39627.0
01:45:10,500;129140.0
01:45:13,0;85663.0
01:45:21,500;111063.0
01:45:32,500;114919.0
01:45:46,500;77721.0
01:45:59,500;74031.0
01:46:10,500;75971.0
01:46:16,500;74003.0
01:46:40,0;76622.0
01:47:13,500;75696.0
01:47:16,500;75140.0
01:48:06,0;96347.0
01:48:15,500;97559.0
01:48:22,500;95362.0
01:48:26,0;100982.0
01:48:29,500;144575.0
01:48:52,0;88327.0
01:49:14,0;37584.0
01:49:47,0;76038.0
01:50:02,0;73823.0
01:50:19,500;79156.0
01:50:34,500;75672.0
01:50:53,500;36494.0
01:51:23,500;108289.0
01:51:27,0;80350.0
01:51:32,0;107476.0
01:51:37,500;108310.0
01:52:04,0;98731.0
01:52:15,0;39168.0
01:52:18,0;39890.0
01:52:20,0;113849.0
01:52:25,0;36843.0
01:52:29,500;104111.0
01:52:38,500;87000.0
01:52:45,0;107700.0
01:52:45,500;36285.0
01:52:57,500;37196.0
01:53:07,500;41815.0
01:53:41,500;39367.0
01:53:45,0;72262.0
01:53:49,500;72996.0
01:54:03,500;39635.0
01:54:15,500;75331.0
01:54:17,500;37573.0
01:54:43,500;96564.0
01:55:10,500;74096.0
01:55:15,0;75651.0
01:55:29,0;100745.0
01:55:39,0;89074.0
01:55:45,500;71665.0
01:55:57,500;46301.0
01:56:02,0;39111.0
01:56:27,0;42313.0
01:56:30,0;92239.0
01:56:52,0;93412.0
01:57:00,500;81459.0
01:57:07,0;111007.0
01:57:11,500;92658.0
01:57:34,0;86280.0
01:57:55,500;47675.0
01:57:59,0;99674.0
01:58:09,0;89308.0
01:58:25,0;89466.0
01:58:33,0;118963.0
01:58:39,500;42435.0
01:58:40,500;87812.0
01:58:42,500;117727.0
01:59:03,0;95668.0
01:59:41,500;111245.0
01:59:52,0;101905.0
01:59:55,0;44561.0
01:59:59,0;103623.0
02:00:01,0;82046.0
02:00:05,0;39064.0
02:00:17,500;97161.0
02:00:49,0;41493.0
02:01:01,0;83429.0
02:01:06,500;88543.0
02:01:19,500;83931.0
02:01:23,500;80396.0
02:01:32,0;82108.0
02:01:48,500;113359.0
02:01:52,0;96753.0
02:02:09,0;101699.0
02:02:20,0;79448.0
02:02:46,0;77837.0
02:03:07,0;95818.0
02:03:11,0;96190.0
02:03:29,0;82809.0
02:03:40,500;93616.0
