tool_name,Metric,mean_value,std_value,cv,users,nodes
analyzing_data,Service Time,9.15058642494328,5.6599433735238,0.6185334043833025,1,5
create_visualization,Service Time,8.42725896629456,7.584533069665103,2.252145846235837,1,5
decide_tool,Service Time,1.7610107709473302,0.840715410063799,0.47740503575201804,1,5
lookup_sales_data,Service Time,3.0208634143538147,0.9890292652377538,0.3273995310540429,1,5
