timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1748672697442,108173,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,5542,377,1,1,http://localhost:8003/run-agent,108173,0,2
1748672843849,36904,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,1118,293,2,2,http://localhost:8003/run-agent,36904,0,1
1748672873273,109285,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,5716,377,2,2,http://localhost:8003/run-agent,109285,0,0
1748672883417,135496,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,1131,246,2,2,http://localhost:8003/run-agent,135496,0,1
1748672984030,143454,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,40808,293,3,3,http://localhost:8003/run-agent,143452,0,3
1748673043177,174679,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,1836648,282,3,3,http://localhost:8003/run-agent,174612,0,1
1748673084020,228610,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,6222,377,3,3,http://localhost:8003/run-agent,228610,0,1
1748673130977,217697,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,1118,246,3,3,http://localhost:8003/run-agent,217697,0,1
1748673221824,197635,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,5586,270,3,3,http://localhost:8003/run-agent,197635,0,1
1748673314868,141549,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,1148,293,3,3,http://localhost:8003/run-agent,141549,0,1
1748673349350,203205,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,1837391,282,3,3,http://localhost:8003/run-agent,203145,0,2
1748673437617,187264,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,5588,270,3,3,http://localhost:8003/run-agent,187264,0,2
1748673459323,206988,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,1133,246,3,3,http://localhost:8003/run-agent,206988,0,0
