timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1770496520203,115177,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,8290,398,1,1,http://env3:8000/env3-openai-agents?nodes=3&users=1,115177,0,22
1770496673473,86530,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,3423,315,1,1,http://env3:8000/env3-openai-agents?nodes=3&users=1,86530,0,1
1770496770645,88579,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,3529,268,1,1,http://env3:8000/env3-openai-agents?nodes=3&users=1,88579,0,1
1770496866762,88049,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,3457,303,1,1,http://env3:8000/env3-openai-agents?nodes=3&users=1,88049,0,1
1770496989975,86428,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,2601,291,1,1,http://env3:8000/env3-openai-agents?nodes=3&users=1,86428,0,1
1770497200085,87183,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,3530,292,1,1,http://env3:8000/env3-openai-agents?nodes=3&users=1,87183,0,1
1770497314523,88634,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,3502,323,1,1,http://env3:8000/env3-openai-agents?nodes=3&users=1,88634,0,1
1770497461759,90251,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,3585,295,1,1,http://env3:8000/env3-openai-agents?nodes=3&users=1,90251,0,1
1770497595318,113930,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,8781,344,1,1,http://env3:8000/env3-openai-agents?nodes=3&users=1,113930,0,1
1770497713353,86909,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,3455,308,1,1,http://env3:8000/env3-openai-agents?nodes=3&users=1,86909,0,1
1770497861814,86981,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,3717,286,1,1,http://env3:8000/env3-openai-agents?nodes=3&users=1,86981,0,1
1770498000382,88015,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,3275,343,1,1,http://env3:8000/env3-openai-agents?nodes=3&users=1,88014,0,1
1770498125859,114166,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,8496,398,1,1,http://env3:8000/env3-openai-agents?nodes=3&users=1,114166,0,1
1770498254043,87507,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,3661,315,1,1,http://env3:8000/env3-openai-agents?nodes=3&users=1,87506,0,1
1770498368469,89058,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,3727,268,1,1,http://env3:8000/env3-openai-agents?nodes=3&users=1,89058,0,1
1770498480581,89697,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,3389,303,1,1,http://env3:8000/env3-openai-agents?nodes=3&users=1,89697,0,1
1770498621563,89262,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,3553,291,1,1,http://env3:8000/env3-openai-agents?nodes=3&users=1,89262,0,1
1770498751182,88231,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,3653,292,1,1,http://env3:8000/env3-openai-agents?nodes=3&users=1,88231,0,1
1770498846589,89207,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,3341,323,1,1,http://env3:8000/env3-openai-agents?nodes=3&users=1,89207,0,1
1770498938398,89648,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,3330,295,1,1,http://env3:8000/env3-openai-agents?nodes=3&users=1,89648,0,1
