Elapsed time;jp@gc - Ultimate Thread Group
23:58:56,600;40.0
23:59:09,600;40.0
23:59:15,800;40.0
23:59:27,500;40.0
23:59:39,300;40.0
00:00:12,400;40.0
00:00:13,900;40.0
00:00:32,0;40.0
00:00:55,0;40.0
00:00:58,800;40.0
00:01:02,800;40.0
00:01:04,0;40.0
00:01:04,500;40.0
00:01:07,400;40.0
00:01:29,900;40.0
00:01:39,600;40.0
00:02:20,200;40.0
00:02:40,400;40.0
00:02:41,0;40.0
00:02:43,600;40.0
00:02:53,500;40.0
00:02:57,200;40.0
00:02:59,0;40.0
00:03:00,500;40.0
00:03:07,300;40.0
00:04:19,200;40.0
00:04:19,700;40.0
00:04:34,200;40.0
00:04:34,600;40.0
00:04:37,900;40.0
00:04:38,0;40.0
00:04:42,900;40.0
00:04:57,100;40.0
00:05:56,800;40.0
00:06:25,400;40.0
00:06:28,800;40.0
00:06:32,0;40.0
00:06:41,400;40.0
00:06:47,900;40.0
00:07:02,700;40.0
00:07:07,0;40.0
00:07:15,300;40.0
00:07:24,100;40.0
00:07:44,200;40.0
00:07:44,300;40.0
00:08:03,0;40.0
00:08:03,900;40.0
00:08:10,600;40.0
00:08:25,500;40.0
00:08:39,500;40.0
00:08:44,0;40.0
00:08:59,0;40.0
00:09:29,200;40.0
00:09:35,700;40.0
00:09:39,700;40.0
00:10:04,600;40.0
00:10:11,300;40.0
00:10:13,100;40.0
00:10:13,700;40.0
00:10:54,900;40.0
00:11:12,300;40.0
00:11:12,800;40.0
00:11:13,200;40.0
00:11:35,500;40.0
00:11:48,100;40.0
00:11:49,700;40.0
00:12:24,300;40.0
00:12:47,100;40.0
00:12:47,200;40.0
00:13:09,700;40.0
00:13:25,700;40.0
00:13:26,200;40.0
00:14:03,700;40.0
00:14:08,400;40.0
00:14:21,500;40.0
00:14:40,300;40.0
00:14:52,900;40.0
00:14:55,300;40.0
00:14:57,0;40.0
00:15:26,500;40.0
00:15:35,300;40.0
00:15:49,500;40.0
00:16:05,600;40.0
00:16:08,800;40.0
00:16:10,100;40.0
00:16:28,100;40.0
00:16:49,300;40.0
00:16:54,0;40.0
00:17:11,600;40.0
00:17:30,0;40.0
00:17:39,0;40.0
00:17:47,900;40.0
00:17:52,200;40.0
00:18:05,300;40.0
00:18:29,900;40.0
00:18:35,600;40.0
00:18:44,800;40.0
00:19:10,600;40.0
00:19:17,200;40.0
00:19:23,600;40.0
00:19:29,700;40.0
00:19:33,800;40.0
00:20:05,300;40.0
00:20:12,300;40.0
00:20:20,500;40.0
00:20:47,100;40.0
00:21:08,100;40.0
00:21:10,0;40.0
00:21:11,600;40.0
00:21:14,700;40.0
00:21:45,600;40.0
00:21:54,400;40.0
00:22:03,900;40.0
00:22:23,600;40.0
00:22:41,500;40.0
00:22:44,700;40.0
00:22:59,400;40.0
00:23:27,0;40.0
00:23:27,500;40.0
00:23:48,500;40.0
00:23:52,0;40.0
00:23:56,600;40.0
00:24:05,600;40.0
00:24:15,100;40.0
00:24:28,600;40.0
00:25:05,400;40.0
00:25:26,0;40.0
00:25:26,600;40.0
00:25:27,300;40.0
00:25:32,0;40.0
00:25:41,100;40.0
00:25:44,900;40.0
00:26:28,600;40.0
00:26:46,700;40.0
00:27:03,300;40.0
00:27:04,100;40.0
00:27:07,700;40.0
00:27:15,0;40.0
00:27:16,900;40.0
00:27:22,800;40.0
00:27:43,400;40.0
00:28:11,400;40.0
00:28:17,300;40.0
00:28:37,500;40.0
00:28:54,0;40.0
00:28:55,500;40.0
00:29:04,400;40.0
00:29:13,600;40.0
00:29:29,800;40.0
00:29:50,600;40.0
00:30:09,700;40.0
00:30:12,100;40.0
00:30:33,700;40.0
00:30:39,400;40.0
00:30:42,0;40.0
00:30:49,300;40.0
00:31:21,600;40.0
00:31:22,400;40.0
00:31:37,400;40.0
00:31:59,800;40.0
00:32:08,300;40.0
00:32:10,200;40.0
00:32:15,100;40.0
00:32:20,0;40.0
00:32:20,500;40.0
00:32:42,500;40.0
00:33:09,800;40.0
00:33:36,800;40.0
00:33:45,500;40.0
00:34:03,800;40.0
00:34:15,500;40.0
00:34:20,0;40.0
00:34:24,0;40.0
00:34:25,300;40.0
00:34:48,600;40.0
00:35:12,900;40.0
00:35:18,500;40.0
00:35:44,600;40.0
00:36:00,300;40.0
00:36:03,100;40.0
00:36:03,800;40.0
00:36:15,900;40.0
00:36:30,100;40.0
00:36:49,800;40.0
00:36:57,500;40.0
00:37:14,900;40.0
00:37:35,500;40.0
00:37:36,500;40.0
00:37:44,100;40.0
00:37:45,500;40.0
00:37:52,200;40.0
00:37:54,500;40.0
00:38:24,100;40.0
00:38:27,600;40.0
00:38:36,200;40.0
00:39:02,500;40.0
00:39:20,600;40.0
00:39:33,200;40.0
00:39:36,400;40.0
00:39:37,100;40.0
00:39:52,900;40.0
00:39:59,700;40.0
00:40:14,900;40.0
00:40:38,0;40.0
00:40:49,100;40.0
00:41:06,100;40.0
00:41:11,0;40.0
00:41:27,800;40.0
00:41:42,100;40.0
00:41:45,200;40.0
00:41:51,100;40.0
00:41:59,300;40.0
00:42:15,600;40.0
00:42:40,900;40.0
00:43:09,500;40.0
00:43:16,100;40.0
00:43:23,0;40.0
00:43:25,900;40.0
00:43:31,700;40.0
00:43:44,500;40.0
00:44:09,900;40.0
00:44:17,500;40.0
00:44:22,600;40.0
00:44:28,500;40.0
00:44:42,300;40.0
00:44:44,900;40.0
00:45:22,600;40.0
00:45:31,600;40.0
00:45:52,400;40.0
00:45:53,700;40.0
00:46:10,0;40.0
00:46:13,700;40.0
00:46:26,100;40.0
00:46:55,800;40.0
00:47:04,200;40.0
00:47:14,800;40.0
00:47:46,700;40.0
00:47:48,700;40.0
00:47:53,200;40.0
00:47:57,100;40.0
00:48:30,600;40.0
00:48:38,100;40.0
00:48:47,100;40.0
00:48:49,0;40.0
00:48:49,900;40.0
00:48:59,900;40.0
00:49:12,0;40.0
00:49:18,900;40.0
00:50:24,600;40.0
00:50:26,300;39.0
00:50:29,0;39.0
00:50:41,700;38.0
00:50:45,700;38.0
00:50:57,300;37.0
00:50:57,900;37.0
00:51:09,0;37.0
00:51:57,600;37.0
00:52:17,0;36.0
00:52:32,200;35.0
00:52:32,900;35.0
00:52:41,100;35.0
00:52:41,500;34.0
00:52:46,900;33.0
00:52:55,100;33.0
00:53:33,400;32.0
00:53:50,600;31.0
00:54:12,400;31.0
00:54:13,500;30.0
00:54:22,100;29.0
00:54:30,400;28.0
00:54:32,0;27.0
00:54:55,400;26.0
00:55:14,100;25.0
00:55:55,100;24.0
00:56:01,300;23.0
00:56:03,800;22.0
00:56:04,0;21.0
00:56:04,300;20.0
00:56:17,800;19.0
00:56:47,200;18.0
00:57:08,300;17.0
00:57:22,700;16.0
00:57:27,600;15.0
00:57:39,400;14.0
00:57:47,700;13.0
00:58:07,800;12.0
00:58:20,300;11.0
00:58:27,200;10.0
00:58:43,400;9.0
00:59:16,300;8.0
00:59:19,900;7.0
01:00:49,400;6.0
01:00:53,0;5.0
01:01:29,200;4.0
01:02:03,100;3.0
01:03:15,0;2.0
01:04:28,100;1.0
01:07:19,700;5.0
01:07:48,500;7.0
01:07:57,600;7.0
01:08:26,100;8.0
01:08:36,800;9.0
01:08:48,700;9.0
01:09:01,600;10.0
01:09:18,700;11.0
01:09:25,300;11.0
01:09:32,600;11.0
01:09:55,400;12.0
01:10:05,700;13.0
01:10:30,900;14.0
01:10:42,900;14.0
01:10:46,900;15.0
01:10:49,0;15.0
01:11:07,100;16.0
01:11:09,0;16.0
01:11:17,600;16.0
01:11:23,100;16.0
01:11:49,100;17.0
01:12:09,300;18.0
01:12:13,400;18.0
01:12:30,700;19.0
01:12:32,300;19.0
01:12:33,200;19.0
01:12:43,300;20.0
01:12:46,600;20.0
01:13:11,800;21.0
01:13:27,0;22.0
01:13:27,400;22.0
01:13:37,500;22.0
01:13:52,700;23.0
01:13:56,0;23.0
01:13:59,400;23.0
01:14:23,700;24.0
01:14:53,0;26.0
01:14:59,200;26.0
01:15:01,100;26.0
01:15:05,900;26.0
01:15:21,700;27.0
01:15:28,0;27.0
01:15:30,0;27.0
01:15:35,500;27.0
01:15:41,600;28.0
01:15:59,800;29.0
01:16:02,400;29.0
01:16:12,400;29.0
01:16:12,600;29.0
01:16:19,0;29.0
01:16:37,700;30.0
01:16:50,0;31.0
01:16:57,0;31.0
01:17:30,200;33.0
01:17:38,100;33.0
01:17:42,400;33.0
01:18:02,0;34.0
01:18:07,600;34.0
01:18:07,700;34.0
01:18:18,400;35.0
01:18:25,0;35.0
01:18:54,400;36.0
01:19:13,100;37.0
01:19:24,100;38.0
01:19:36,800;38.0
01:19:45,300;39.0
01:19:49,800;39.0
01:20:03,100;39.0
01:20:14,200;40.0
01:20:17,500;40.0
01:20:27,100;40.0
01:20:31,300;40.0
01:20:49,200;40.0
01:21:00,400;40.0
01:21:22,900;40.0
01:21:41,800;40.0
01:21:43,300;40.0
01:21:47,700;40.0
01:22:03,0;40.0
01:22:13,600;40.0
01:22:22,600;40.0
01:22:46,100;40.0
01:23:02,200;40.0
01:23:07,400;40.0
01:23:07,500;40.0
01:23:35,600;40.0
01:23:48,600;40.0
01:23:49,200;40.0
01:24:04,800;40.0
01:24:19,600;40.0
01:24:21,800;40.0
01:24:24,100;40.0
01:24:29,0;40.0
01:24:40,100;40.0
01:25:02,600;40.0
01:25:11,100;40.0
01:25:36,800;40.0
01:25:50,500;40.0
01:25:51,600;40.0
01:25:54,700;40.0
01:25:59,700;40.0
01:26:02,500;40.0
01:26:11,200;40.0
01:26:22,100;40.0
01:26:54,300;40.0
01:27:11,700;40.0
01:27:22,100;40.0
01:27:24,0;40.0
01:27:44,0;40.0
01:27:46,400;40.0
01:27:52,300;40.0
01:28:04,0;40.0
01:28:22,800;40.0
01:28:24,500;40.0
01:28:41,700;40.0
01:28:57,500;40.0
01:29:13,400;40.0
01:29:15,200;40.0
01:29:28,300;40.0
01:29:29,700;40.0
01:29:36,300;40.0
01:29:42,700;40.0
01:29:44,400;40.0
01:30:05,100;40.0
01:31:02,200;40.0
01:31:04,900;40.0
01:31:17,400;40.0
01:31:18,900;40.0
01:31:19,400;40.0
01:31:24,300;40.0
01:31:37,0;40.0
01:31:39,100;40.0
01:32:01,100;40.0
01:32:32,600;40.0
01:32:49,600;40.0
01:32:50,800;40.0
01:32:56,800;40.0
01:32:59,200;40.0
01:33:05,200;40.0
01:33:14,600;40.0
01:33:29,500;40.0
01:33:32,900;40.0
01:33:54,300;40.0
01:34:31,800;40.0
01:34:35,200;40.0
01:34:40,700;40.0
01:34:43,800;40.0
01:35:05,100;40.0
01:35:11,200;40.0
01:35:21,300;40.0
01:35:24,800;40.0
01:36:02,300;40.0
01:36:06,400;40.0
01:36:13,100;40.0
01:36:17,400;40.0
01:36:46,800;40.0
01:36:48,600;40.0
01:36:56,400;40.0
01:36:58,600;40.0
01:37:08,100;40.0
01:37:36,900;40.0
01:38:17,400;40.0
01:38:36,600;40.0
01:38:43,200;40.0
01:38:49,700;40.0
01:38:51,300;40.0
01:38:54,200;40.0
01:38:56,400;40.0
01:39:08,500;40.0
01:39:17,100;40.0
01:39:19,400;40.0
01:40:15,600;40.0
01:40:16,600;40.0
01:40:29,200;40.0
01:40:33,800;40.0
01:40:36,100;40.0
01:41:04,600;40.0
01:41:20,400;40.0
01:41:20,700;40.0
01:41:47,500;40.0
01:41:57,400;40.0
01:42:01,200;40.0
01:42:01,700;40.0
01:42:59,300;40.0
01:42:59,800;40.0
01:43:24,300;40.0
01:43:31,300;40.0
01:43:40,400;40.0
01:43:43,700;40.0
01:43:46,100;40.0
01:44:10,200;40.0
01:44:24,300;40.0
01:44:51,500;40.0
01:45:05,300;40.0
01:45:09,700;40.0
01:45:11,0;40.0
01:45:11,500;40.0
01:45:22,500;40.0
01:45:33,100;40.0
01:45:56,700;40.0
01:46:21,600;40.0
01:46:30,900;40.0
01:46:44,500;40.0
01:46:47,200;40.0
01:46:52,700;40.0
01:46:56,700;40.0
01:47:03,800;40.0
01:47:10,400;40.0
01:47:35,500;40.0
01:47:39,600;40.0
01:47:56,0;40.0
01:48:17,300;40.0
01:48:18,100;40.0
01:48:21,0;40.0
01:48:36,600;40.0
01:48:37,100;40.0
01:49:08,0;40.0
01:49:11,100;40.0
01:49:33,700;40.0
01:49:56,200;40.0
01:49:57,700;40.0
01:50:10,500;40.0
01:50:17,0;40.0
01:50:22,200;40.0
01:50:49,300;40.0
01:51:14,100;40.0
01:51:35,900;40.0
01:51:36,600;40.0
01:51:46,0;40.0
01:51:46,100;40.0
01:51:53,100;40.0
01:52:22,800;40.0
01:52:30,200;40.0
01:52:41,400;40.0
01:53:06,900;40.0
01:53:16,800;40.0
01:53:23,400;40.0
01:53:37,100;40.0
01:53:50,700;40.0
01:54:03,200;40.0
01:54:32,0;40.0
01:54:33,600;40.0
01:54:57,500;40.0
01:55:06,900;40.0
01:55:25,500;40.0
01:55:29,700;40.0
01:55:30,700;40.0
01:55:52,400;40.0
01:55:57,400;40.0
01:56:13,500;40.0
01:56:43,700;40.0
01:56:47,700;40.0
01:56:58,900;40.0
01:57:02,600;40.0
01:57:05,400;40.0
01:57:22,800;40.0
01:57:51,900;40.0
01:58:06,500;40.0
01:58:23,900;40.0
01:58:26,200;40.0
01:58:40,300;40.0
01:58:42,400;40.0
01:59:08,300;40.0
01:59:12,900;40.0
01:59:27,600;40.0
01:59:32,500;40.0
01:59:45,100;40.0
01:59:56,300;40.0
02:00:18,300;40.0
02:00:40,100;40.0
02:00:55,100;40.0
02:00:55,600;40.0
02:01:02,400;40.0
02:01:03,0;40.0
02:01:26,100;40.0
02:01:36,200;40.0
02:01:45,400;40.0
02:01:47,200;40.0
02:02:10,100;40.0
02:02:11,300;40.0
02:02:22,400;40.0
02:02:25,100;40.0
02:02:28,800;40.0
02:02:31,0;40.0
02:03:04,400;40.0
02:03:07,300;40.0
02:03:20,0;40.0
02:03:57,400;40.0
02:03:59,100;40.0
02:04:01,700;40.0
02:04:03,200;40.0
02:04:09,300;40.0
02:04:44,900;40.0
02:04:50,0;40.0
02:05:01,600;40.0
02:05:29,500;40.0
02:05:45,800;40.0
02:05:46,500;40.0
02:06:10,200;40.0
02:06:36,700;40.0
02:06:40,700;40.0
02:07:03,900;40.0
02:07:04,700;40.0
02:07:26,400;40.0
02:07:27,0;40.0
02:07:30,300;40.0
02:07:50,600;40.0
02:08:43,800;40.0
02:08:47,500;40.0
02:09:03,100;40.0
02:09:03,200;40.0
02:09:09,400;40.0
02:09:09,800;40.0
02:09:32,500;40.0
02:09:57,300;40.0
02:10:29,100;40.0
02:10:30,600;40.0
02:10:46,400;40.0
02:10:49,100;40.0
02:10:50,700;40.0
02:11:16,800;40.0
02:12:20,500;40.0
02:12:22,600;40.0
02:12:25,500;40.0
02:12:33,700;40.0
02:12:35,0;40.0
02:12:44,800;40.0
02:13:05,100;40.0
02:13:36,900;40.0
02:13:56,900;40.0
02:13:59,900;40.0
02:14:06,100;40.0
02:14:12,100;40.0
02:14:15,800;40.0
02:14:16,600;40.0
02:14:36,900;40.0
02:14:37,500;40.0
02:14:48,700;40.0
02:14:56,300;40.0
02:15:17,800;40.0
02:15:36,200;40.0
02:15:37,900;40.0
02:16:00,0;40.0
02:16:08,300;40.0
02:16:16,800;40.0
02:16:29,700;40.0
02:16:40,500;40.0
02:16:49,800;40.0
02:16:58,200;40.0
02:17:08,200;40.0
02:17:16,600;40.0
02:17:19,100;40.0
02:17:20,100;40.0
02:17:35,200;40.0
02:17:38,200;40.0
02:18:07,900;40.0
02:18:26,800;40.0
02:18:28,900;40.0
02:18:41,0;40.0
02:18:43,300;40.0
02:18:45,200;40.0
02:18:54,200;40.0
02:18:57,700;40.0
02:19:12,500;40.0
02:19:48,0;40.0
02:19:48,500;40.0
02:20:13,400;40.0
02:20:17,900;40.0
02:20:21,400;40.0
02:20:22,0;40.0
02:20:41,200;40.0
02:20:57,200;40.0
02:20:57,500;39.0
02:20:58,200;38.0
02:21:14,300;37.0
02:21:37,500;37.0
02:21:41,900;37.0
02:21:46,400;37.0
02:22:31,700;37.0
02:22:32,400;37.0
02:22:54,200;37.0
02:23:14,100;37.0
02:23:18,800;36.0
02:23:30,400;35.0
02:23:38,200;35.0
02:23:52,400;34.0
02:23:53,700;33.0
02:24:40,400;32.0
02:24:43,600;31.0
02:24:44,700;30.0
02:24:47,800;29.0
02:24:58,900;28.0
02:25:25,900;27.0
02:25:27,0;26.0
02:25:57,600;25.0
02:26:03,300;24.0
02:26:07,400;23.0
02:26:08,100;22.0
02:26:17,500;21.0
02:26:21,0;20.0
02:26:47,900;19.0
02:27:04,700;18.0
02:27:15,900;17.0
02:27:26,300;16.0
02:27:32,800;15.0
02:27:32,900;14.0
02:27:38,700;13.0
02:27:52,300;12.0
02:28:16,400;11.0
02:28:20,400;10.0
02:28:41,200;9.0
02:28:59,0;8.0
02:29:01,500;7.0
02:29:43,0;6.0
02:29:51,300;5.0
02:30:00,700;4.0
02:31:25,0;3.0
02:31:49,100;2.0
02:32:33,600;1.0
