timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,region,cloud_provider,cloud_region
2026-02-08T00:40:17,sql_agent_v1,beef39af-8aed-459d-8c2a-b3080e0eeb77,fbee78f1-a7e8-43bc-a6dc-644c68ff0bc0,1.7496496550738811,2.6038036111536305e-05,1.4881857082660823e-05,30.00005832,91.05764378729684,70.0,1.037621691400515e-05,4.4148090871942713e-05,2.4207530552262653e-05,7.873183833821051e-05,0.0,Italy,ITA,Linux-4.18.0-553.8.1.el8_10.x86_64-x86_64-with-glibc2.41,3.11.14,3.2.2,48,Intel(R) Xeon(R) Gold 5317 CPU @ 3.00GHz,1,1 x NVIDIA A40,12.1097,43.1479,1007.542251586914,machine,0.0,0.0,0.0,0.0,N,1.0,0.0,,,
2026-02-08T00:40:18,lookup_sales_data,fe39e323-937c-421a-9152-9193599a5632,fbee78f1-a7e8-43bc-a6dc-644c68ff0bc0,10.560600062832236,0.00012373592762681803,1.1716751594665864e-05,30.000457564500003,77.45054657541617,70.0,4.5943681185984095e-05,0.00022106239907770941,0.00010713723103722765,0.0003741433113009211,0.0,Italy,ITA,Linux-4.18.0-553.8.1.el8_10.x86_64-x86_64-with-glibc2.41,3.11.14,3.2.2,48,Intel(R) Xeon(R) Gold 5317 CPU @ 3.00GHz,1,1 x NVIDIA A40,12.1097,43.1479,1007.5422515869141,machine,5.555555555555555,2.888888888888889,1.6999999999999997,17.592967139350044,N,1.0,0.0,,,
