tool_name,nodes,users,Metric,mean_value,std_value
lookup_sales_data,5,5,cpu_utilization,1.9096602617655247,0.1689202932428384
lookup_sales_data,5,5,gpu_utilization,3.630609161793372,3.704487418625556
analyzing_data,10,5,cpu_utilization,2.865892521346808,0.5022227283390885
analyzing_data,10,5,gpu_utilization,36.35839412263565,2.812760448302273
create_visualization,10,5,cpu_utilization,0.7544417735042734,0.0947259803225675
create_visualization,10,5,gpu_utilization,7.078705929487179,2.162055345946213
lookup_sales_data,10,5,cpu_utilization,4.084320866402116,0.4124790957982354
lookup_sales_data,10,5,gpu_utilization,6.887661871693122,4.3259347201646685
analyzing_data,3,10,cpu_utilization,4.399646743804406,0.9889730149800892
analyzing_data,3,10,gpu_utilization,38.27113060175109,1.9783857599147407
create_visualization,3,10,cpu_utilization,4.167538903640317,1.3279233624037627
create_visualization,3,10,gpu_utilization,30.6983930888254,10.226610956539105
lookup_sales_data,3,10,cpu_utilization,4.8488673354741305,1.1022778880251218
lookup_sales_data,3,10,gpu_utilization,31.995980342084057,9.664064654269032
analyzing_data,5,10,cpu_utilization,4.457527753118988,1.0762424303256604
analyzing_data,5,10,gpu_utilization,37.65667455584334,1.614740602371305
create_visualization,5,10,cpu_utilization,4.7230141905432,1.827291509970452
create_visualization,5,10,gpu_utilization,33.01870274179599,10.321773101981403
lookup_sales_data,5,10,cpu_utilization,5.844119903433684,1.6200942998981758
lookup_sales_data,5,10,gpu_utilization,34.662525976289245,8.604471622345367
analyzing_data,3,15,cpu_utilization,2.3369974841788568,0.1967698659896667
analyzing_data,3,15,gpu_utilization,36.55675685516371,2.91953363128782
create_visualization,3,15,cpu_utilization,0.7081833234966228,0.0576241106543784
create_visualization,3,15,gpu_utilization,6.594493901239426,1.1826420288467765
lookup_sales_data,3,15,cpu_utilization,1.1751001291989664,0.0711711301055498
lookup_sales_data,3,15,gpu_utilization,0.3187177002583979,1.402070713107369
analyzing_data,5,15,cpu_utilization,2.795178498069588,0.621187260680474
analyzing_data,5,15,gpu_utilization,39.00711684355249,7.517869790584122
