tool_name,Metric,mean_value,std_value,cv,users,nodes
analyzing_data,CPU,2.5411438636791117,1.0301939434193392,0.40540559633164835,1,5
analyzing_data,GPU,41.392910641779345,6.884961927127765,0.16633191095719968,1,5
create_visualization,CPU,1.5007560483870968,0.10381176806251778,0.0691729799617247,1,5
create_visualization,GPU,42.72943548387097,2.978490612927212,0.06970582642149577,1,5
lookup_sales_data,CPU,0.8814928586332434,0.1026607797908428,0.11646240668361008,1,5
lookup_sales_data,GPU,12.572800419563857,3.204856979070662,0.2549039889381968,1,5
