tool_name,id,id_tool,timestamp,execution_time,score,label,total_energy,cpu_energy,gpu_energy,ram_energy,emissions_rate,cpu_utilization,gpu_utilization,a2a_request_size_bytes,a2a_response_size_bytes,a2a_total_size_bytes
decide_tool,d87fbf9d-f929-496e-8c7c-a95f9b0880ff,df6316b1,2026-02-06T14:22:11,1.4125949842855334,0,incorrect,6.01752236478929e-05,7.574955548839289e-06,3.4929194612232095e-05,1.767107348682152e-05,1.4088277132351174e-05,,,,,
create_visualization,d87fbf9d-f929-496e-8c7c-a95f9b0880ff,350b4584,2026-02-06T14:22:28,9.77855707425624,0,not_runnable,0.0007433448085543,4.3389493591868e-05,0.0005987543678926,0.0001012009470697,2.5140468734664564e-05,1.5516129032258064,42.096774193548384,,,
decide_tool,d87fbf9d-f929-496e-8c7c-a95f9b0880ff,79ce005f,2026-02-06T14:22:38,1.779052019584924,0,incorrect,9.290697535479042e-05,1.0628790541567156e-05,5.7481157099914526e-05,2.4797027713308736e-05,1.727100092472527e-05,,,,,
decide_tool,93b94042-e7d8-4947-9d70-e06fef52fbec,2624b377,2026-02-06T14:23:06,1.3463804759085178,0,incorrect,5.5619680077959805e-05,7.013848704391064e-06,3.224252579059339e-05,1.636330558297535e-05,1.3662133167528603e-05,,,,,
lookup_sales_data,93b94042-e7d8-4947-9d70-e06fef52fbec,488ecbac,2026-02-06T14:23:32,2.5757240001112223,1,correct,0.0001541945032296,1.2900892191627943e-05,0.0001112017556295,3.0091855408520337e-05,1.9798277189987617e-05,0.9222222222222224,14.38888888888889,,,
lookup_sales_data,93b94042-e7d8-4947-9d70-e06fef52fbec,b9bd7226,2026-02-06T14:23:32,2.5886554778553545,1,correct,0.0001547897323112,1.3079820832559464e-05,0.0001112017556295,3.0508155849141382e-05,1.977542053333024e-05,0.9333333333333332,14.38888888888889,,,
lookup_sales_data,93b94042-e7d8-4947-9d70-e06fef52fbec,3a0a4b04,2026-02-06T14:23:32,2.573212919291109,1,correct,0.0001525188566134,1.3020947211240074e-05,0.0001091275873008,3.0370322101387302e-05,1.9602237670793128e-05,0.9111111111111112,14.38888888888889,,,
lookup_sales_data,93b94042-e7d8-4947-9d70-e06fef52fbec,2cf23fc6,2026-02-06T14:23:32,2.583030694164336,1,correct,0.0001528035291331,1.3106133450585453e-05,0.0001091275873008,3.05698083817131e-05,1.9564180039374035e-05,0.8944444444444445,14.38888888888889,,,
lookup_sales_data,93b94042-e7d8-4947-9d70-e06fef52fbec,1df0442b,2026-02-06T14:23:32,2.562481553759426,0,incorrect,0.000151996491247,1.2864241114689173e-05,0.0001091275873008,3.000466283152087e-05,1.961691217581668e-05,0.8944444444444445,14.38888888888889,,,
decide_tool,93b94042-e7d8-4947-9d70-e06fef52fbec,ba0c0701,2026-02-06T14:23:42,1.3470041491091251,0,incorrect,5.5278707724093896e-05,6.985535193234682e-06,3.199724781666191e-05,1.6295924714197303e-05,1.3572091573131324e-05,,,,,
analyzing_data,93b94042-e7d8-4947-9d70-e06fef52fbec,57cd09e8,2026-02-06T14:24:12,6.738510246854276,1,clear,0.0005022118372252,3.064744864894326e-05,0.0004000811534012,7.1483235174997e-05,2.464795456250717e-05,1.4653846153846153,31.807692307692307,,,
analyzing_data,93b94042-e7d8-4947-9d70-e06fef52fbec,47b1b33f,2026-02-06T14:24:13,7.7341742888092995,1,clear,0.0005806362068823,3.4759579169920055e-05,0.0004648039829575,8.107264475483034e-05,2.4828357610915425e-05,1.575,35.285714285714285,,,
analyzing_data,93b94042-e7d8-4947-9d70-e06fef52fbec,0aad0d46,2026-02-06T14:24:13,7.7901526861824095,1,clear,0.0005823790820504,3.5283038922996825e-05,0.0004648039829575,8.229206016985702e-05,2.4723937131447347e-05,1.5571428571428572,35.464285714285715,,,
analyzing_data,93b94042-e7d8-4947-9d70-e06fef52fbec,bdf6eb3e,2026-02-06T14:24:15,9.40894117206335,1,clear,0.0007386134917847,4.875490711335984e-05,0.0005761449053665,0.0001137136793048,2.596177107593644e-05,1.6741935483870969,39.903225806451616,,,
analyzing_data,93b94042-e7d8-4947-9d70-e06fef52fbec,15120a77,2026-02-06T14:24:17,11.452249373309314,1,clear,0.0008686249299045,4.916364053346944e-05,0.0006867713827531,0.0001326899066179,2.508414637195225e-05,1.7714285714285714,44.71428571428572,,,
decide_tool,93b94042-e7d8-4947-9d70-e06fef52fbec,2f6fc945,2026-02-06T14:24:30,1.3922286704182625,0,incorrect,5.922307845456126e-05,7.366081065933547e-06,3.467308329874186e-05,1.718391408988585e-05,1.406819043200094e-05,,,,,
decide_tool,052418c7-1d02-4fea-bb3d-f9e6a1f323ef,6087209e,2026-02-06T14:24:40,1.3720173477195203,0,incorrect,5.763170998753248e-05,7.226756831168855e-06,3.35455823901043e-05,1.6859370766259317e-05,1.389183882793962e-05,,,,,
lookup_sales_data,052418c7-1d02-4fea-bb3d-f9e6a1f323ef,1d321dcf,2026-02-06T14:25:06,1.9998279009014368,0,incorrect,0.0001085348816075,1.2328611985722782e-05,6.744310951489751e-05,2.876316010693296e-05,1.794876397079325e-05,0.7764705882352941,9.470588235294118,,,
lookup_sales_data,052418c7-1d02-4fea-bb3d-f9e6a1f323ef,848479a2,2026-02-06T14:25:06,2.069076080340892,0,incorrect,0.0001417161223322,1.2539035331000014e-05,6.957255565964715e-05,5.960453134159455e-05,2.2651691250402225e-05,0.7294117647058824,9.705882352941176,,,
lookup_sales_data,052418c7-1d02-4fea-bb3d-f9e6a1f323ef,90c08d52,2026-02-06T14:25:06,2.035804803948849,0,incorrect,0.0001408166188997,1.2536289178262038e-05,6.957255565964715e-05,5.870777406186487e-05,2.2875764159197644e-05,0.7705882352941177,9.705882352941176,,,
lookup_sales_data,052418c7-1d02-4fea-bb3d-f9e6a1f323ef,8ecfb35d,2026-02-06T14:25:06,2.0303011601790786,0,incorrect,0.0001532931584037,2.5118012663850965e-05,6.957255565964715e-05,5.860259008024716e-05,2.4970092001768952e-05,0.7588235294117647,9.705882352941176,,,
lookup_sales_data,052418c7-1d02-4fea-bb3d-f9e6a1f323ef,c85c2544,2026-02-06T14:25:06,2.1002187710255384,0,incorrect,0.0001556811257841,2.58341436963132e-05,6.957255565964715e-05,6.027442642823897e-05,2.4514851151415007e-05,0.7058823529411765,5.823529411764706,,,
decide_tool,052418c7-1d02-4fea-bb3d-f9e6a1f323ef,c1bec813,2026-02-06T14:25:16,1.2728024497628212,0,incorrect,4.866328390950521e-05,6.394716731859192e-06,2.735057744018832e-05,1.49179897374577e-05,1.2644400496701376e-05,,,,,
analyzing_data,052418c7-1d02-4fea-bb3d-f9e6a1f323ef,51e09ea1,2026-02-06T14:25:47,7.278063383884728,0,NOT_PARSABLE,0.0005563781824901,3.2853827730757896e-05,0.0004324600681897,9.106428656959906e-05,2.528203864838438e-05,1.5444444444444445,32.592592592592595,,,
analyzing_data,052418c7-1d02-4fea-bb3d-f9e6a1f323ef,50bab6c4,2026-02-06T14:25:48,8.812143520917743,0,NOT_PARSABLE,0.0006643717178189,3.963881925739469e-05,0.0005322815369339,9.245136162757668e-05,2.4933738908369512e-05,1.66,36.63333333333333,,,
analyzing_data,052418c7-1d02-4fea-bb3d-f9e6a1f323ef,3c3a1693,2026-02-06T14:25:48,8.835903597995639,0,NOT_PARSABLE,0.0006713166414446,3.9648953517587774e-05,0.0005391951535784,9.247253434861908e-05,2.5126631879015223e-05,1.68,36.63333333333333,,,
analyzing_data,052418c7-1d02-4fea-bb3d-f9e6a1f323ef,d5cd9d9f,2026-02-06T14:25:48,8.845587736926973,0,NOT_PARSABLE,0.0006724118836241,3.99776370092914e-05,0.0005391951535784,9.323909303639084e-05,2.514007208362961e-05,1.6666666666666667,36.7,,,
analyzing_data,052418c7-1d02-4fea-bb3d-f9e6a1f323ef,399021a7,2026-02-06T14:25:51,11.98838246241212,0,NOT_PARSABLE,0.0008891876079059,5.2991203904304745e-05,0.0007126014034142,0.0001235950005874,2.45296100815492e-05,1.772222222222222,43.52777777777778,,,
decide_tool,052418c7-1d02-4fea-bb3d-f9e6a1f323ef,1ba61add,2026-02-06T14:26:06,1.3859300129115582,0,incorrect,5.890822863107252e-05,7.298985296429423e-06,3.458169433656621e-05,1.7027548998076883e-05,1.4056995212538389e-05,,,,,
decide_tool,01510d78-8c3e-4629-9cef-f8bb776866f9,c0210ea7,2026-02-06T14:26:55,1.379792680963874,0,incorrect,5.636889780401368e-05,7.303277798689138e-06,3.202835895166345e-05,1.7037261053661093e-05,1.3510876960823576e-05,,,,,
lookup_sales_data,01510d78-8c3e-4629-9cef-f8bb776866f9,9c2853f5,2026-02-06T14:27:21,2.1149401208385825,1,correct,0.0001751283201762,2.595774440918525e-05,8.860951533762318e-05,6.056106042944723e-05,2.7385213993238805e-05,0.7647058823529412,9.470588235294118,,,
lookup_sales_data,01510d78-8c3e-4629-9cef-f8bb776866f9,0647aca1,2026-02-06T14:27:21,2.1164199360646307,1,correct,0.0001617942335645,1.2547961560812516e-05,8.860951533762318e-05,6.0636756666159885e-05,2.52824424983974e-05,0.7529411764705882,9.470588235294118,,,
lookup_sales_data,01510d78-8c3e-4629-9cef-f8bb776866f9,b077164d,2026-02-06T14:27:21,2.6183816930279136,1,correct,0.000143295885654,1.3333300547397603e-05,9.886091243060946e-05,3.1101672676029725e-05,1.8099167450612987e-05,0.8055555555555556,8.944444444444445,,,
lookup_sales_data,01510d78-8c3e-4629-9cef-f8bb776866f9,1c5976c1,2026-02-06T14:27:21,2.0938207511790097,1,correct,0.0001613883588856,1.2572769330862045e-05,8.860951533762318e-05,6.0206074217179175e-05,2.5491215159604648e-05,0.7705882352941177,9.470588235294118,,,
lookup_sales_data,01510d78-8c3e-4629-9cef-f8bb776866f9,e26f9b94,2026-02-06T14:27:21,2.123376376926899,1,correct,0.0001752208013262,2.5985995167150264e-05,8.860951533762318e-05,6.062529082151338e-05,2.7290815515662068e-05,0.7705882352941177,9.470588235294118,,,
decide_tool,01510d78-8c3e-4629-9cef-f8bb776866f9,de6c4324,2026-02-06T14:27:31,1.2784603890031576,0,incorrect,4.9732949765747336e-05,6.451674682709077e-06,2.823085591785457e-05,1.5050419165183687e-05,1.28651476589376e-05,,,,,
analyzing_data,01510d78-8c3e-4629-9cef-f8bb776866f9,491cb91a,2026-02-06T14:28:01,6.502803666051477,0,unclear,0.0005075446150211,3.715206554054189e-05,0.0003837430847681,8.664946471237475e-05,2.5812580020960416e-05,1.42,29.96,,,
analyzing_data,01510d78-8c3e-4629-9cef-f8bb776866f9,aa4e3563,2026-02-06T14:28:02,7.613171361852437,0,unclear,0.0005672404542535,3.394206724609779e-05,0.0004541689744428,7.912941256460425e-05,2.4641062132112023e-05,1.5148148148148148,33.370370370370374,,,
analyzing_data,01510d78-8c3e-4629-9cef-f8bb776866f9,a331df2f,2026-02-06T14:28:02,7.625470765866339,0,unclear,0.0005675406986345,3.40223959660583e-05,0.0004541689744428,7.934932822568551e-05,2.4614339302329856e-05,1.4851851851851852,33.333333333333336,,,
analyzing_data,01510d78-8c3e-4629-9cef-f8bb776866f9,441a7177,2026-02-06T14:28:04,9.20276360400021,0,unclear,0.0007098549280856,4.1008081241268566e-05,0.0005601654481353,0.000108681398709,2.550992421500165e-05,1.6366666666666667,37.9,,,
analyzing_data,01510d78-8c3e-4629-9cef-f8bb776866f9,bda9f33f,2026-02-06T14:28:05,10.234342788811771,0,unclear,0.0007639316243407,5.0844062946355833e-05,0.0005944968644868,0.0001185906969075,2.468609310359692e-05,1.671875,40.21875,,,
decide_tool,01510d78-8c3e-4629-9cef-f8bb776866f9,3072e3e4,2026-02-06T14:28:19,1.3818412539549172,0,incorrect,5.89042988945223e-05,7.316448683111731e-06,3.452002761861195e-05,1.7067822592798623e-05,1.40976482400157e-05,,,,,
decide_tool,737147fe-cfa7-4681-8e42-f5cfdcd8ad78,3d19ca88,2026-02-06T14:29:07,1.372260607779026,0,incorrect,5.779739120357208e-05,7.238393492229958e-06,3.3673082491247897e-05,1.6885915220094225e-05,1.3929305786165193e-05,,,,,
lookup_sales_data,737147fe-cfa7-4681-8e42-f5cfdcd8ad78,dbd677aa,2026-02-06T14:29:33,3.1278228610754013,0,incorrect,0.0002196589061023,1.645624416762875e-05,0.0001535651228579,4.963753907682582e-05,2.322546938715896e-05,0.9789473684210528,16.473684210526315,,,
lookup_sales_data,737147fe-cfa7-4681-8e42-f5cfdcd8ad78,3a814863,2026-02-06T14:29:33,3.1332149067893624,0,incorrect,0.0002253943095474,2.1554964578248733e-05,0.0001535651228579,5.027422211132945e-05,2.3790884916129483e-05,0.9736842105263158,16.473684210526315,,,
lookup_sales_data,737147fe-cfa7-4681-8e42-f5cfdcd8ad78,ac5da340,2026-02-06T14:29:33,2.606156062334776,1,correct,0.0001762739271103,1.3038163375678286e-05,0.0001328334396006,3.040232413396653e-05,2.236894461870737e-05,0.9333333333333332,13.0,,,
lookup_sales_data,737147fe-cfa7-4681-8e42-f5cfdcd8ad78,80ca6d41,2026-02-06T14:29:33,3.177213276270777,0,incorrect,0.0002273055932306,2.212763720456065e-05,0.0001535651228579,5.161283316815065e-05,2.366037298896104e-05,1.0157894736842106,16.473684210526315,,,
lookup_sales_data,737147fe-cfa7-4681-8e42-f5cfdcd8ad78,10ce7d4f,2026-02-06T14:29:34,3.6422031447291374,1,correct,0.0002222193934878,1.7503245761796617e-05,0.0001638951311164,4.0821016609617e-05,2.017788422424563e-05,1.03,15.95,,,
decide_tool,737147fe-cfa7-4681-8e42-f5cfdcd8ad78,cf31b2a3,2026-02-06T14:29:44,1.2747330646961927,0,incorrect,5.194477627156117e-05,6.424952364847865e-06,3.0532246640291305e-05,1.4987577266421998e-05,1.3476603843387758e-05,,,,,
analyzing_data,737147fe-cfa7-4681-8e42-f5cfdcd8ad78,3b3e14d6,2026-02-06T14:30:16,8.862675226759166,0,NOT_PARSABLE,0.0006591386675162,3.971169718173619e-05,0.0005268098658888,9.26171044456876e-05,2.459630035696912e-05,1.7033333333333334,36.0,,,
analyzing_data,737147fe-cfa7-4681-8e42-f5cfdcd8ad78,258d735f,2026-02-06T14:30:16,8.861418255604804,0,NOT_PARSABLE,0.0006592168843654,3.973713697924295e-05,0.0005268098658888,9.266988149740632e-05,2.460270842375447e-05,1.7166666666666666,36.0,,,
analyzing_data,737147fe-cfa7-4681-8e42-f5cfdcd8ad78,ce2799c2,2026-02-06T14:30:16,8.321742668747902,0,NOT_PARSABLE,0.0006276734061923,3.710169021876554e-05,0.0004885362241608,0.0001020354918126,2.4944642223639747e-05,1.6724137931034482,34.55172413793103,,,
analyzing_data,737147fe-cfa7-4681-8e42-f5cfdcd8ad78,093e1af3,2026-02-06T14:30:17,9.459221084136516,0,NOT_PARSABLE,0.0007230011885916,4.129458745863264e-05,0.000567189620412,0.0001145169807209,2.5277927744986244e-05,1.7580645161290325,37.483870967741936,,,
analyzing_data,737147fe-cfa7-4681-8e42-f5cfdcd8ad78,835a55d3,2026-02-06T14:30:20,12.534461655188352,0,NOT_PARSABLE,0.0009294892461905,5.354955105257632e-05,0.0007510436563862,0.0001248960387517,2.452429414026099e-05,1.875675675675676,44.567567567567565,,,
decide_tool,737147fe-cfa7-4681-8e42-f5cfdcd8ad78,0136ec32,2026-02-06T14:30:34,1.3819376658648252,0,incorrect,5.913368632848233e-05,7.301863057849308e-06,3.47978056112197e-05,1.703401765941332e-05,1.4151560492378932e-05,,,,,
decide_tool,63a0c376-0f2c-450a-8e5e-852b6a236807,548f1bf3,2026-02-06T14:31:00,1.3746904041618109,0,incorrect,5.821007908760016e-05,7.258048881906491e-06,3.402030500154751e-05,1.693172520414616e-05,1.400396836801296e-05,,,,,
lookup_sales_data,63a0c376-0f2c-450a-8e5e-852b6a236807,d194a310,2026-02-06T14:31:25,2.1264360239729285,0,incorrect,0.0001712980285822,2.608939821899368e-05,8.434173413718327e-05,6.086689622607082e-05,2.6641451131372027e-05,0.7823529411764706,9.470588235294118,,,
lookup_sales_data,63a0c376-0f2c-450a-8e5e-852b6a236807,3cc508ec,2026-02-06T14:31:25,2.03415110707283,0,incorrect,0.0001536891299809,1.2567819932782328e-05,8.219006575416188e-05,5.893124429405564e-05,2.4987210395690863e-05,0.8,7.823529411764706,,,
lookup_sales_data,63a0c376-0f2c-450a-8e5e-852b6a236807,ad588094,2026-02-06T14:31:25,2.0748874968849123,0,incorrect,0.0001568086446827,1.257577106245215e-05,8.434173413718327e-05,5.989113948307932e-05,2.499385698262489e-05,0.7823529411764706,7.823529411764706,,,
lookup_sales_data,63a0c376-0f2c-450a-8e5e-852b6a236807,02bb2427,2026-02-06T14:31:25,2.126465674955398,0,incorrect,0.000171190695826,2.605729763698196e-05,8.434173413718327e-05,6.079166405187506e-05,2.6624386750744943e-05,0.788235294117647,9.470588235294118,,,
lookup_sales_data,63a0c376-0f2c-450a-8e5e-852b6a236807,425128d7,2026-02-06T14:31:26,2.6154839317314327,0,incorrect,0.0001390115195144,1.3313939940841568e-05,9.463702015466424e-05,3.106055941898376e-05,1.7577478168775728e-05,0.8,8.944444444444445,,,
decide_tool,63a0c376-0f2c-450a-8e5e-852b6a236807,b4f03eda,2026-02-06T14:31:36,1.3880558973178267,0,incorrect,6.463075510441682e-05,7.343654210270941e-06,4.016558768427103e-05,1.7121513209874846e-05,1.5398914487467743e-05,,,,,
analyzing_data,63a0c376-0f2c-450a-8e5e-852b6a236807,1d3aa83d,2026-02-06T14:32:07,7.758254316169769,0,unclear,0.0005857274482034,3.4891054152116786e-05,0.0004694684311274,8.136796292383225e-05,2.4968324357609e-05,1.5928571428571427,34.892857142857146,,,
analyzing_data,63a0c376-0f2c-450a-8e5e-852b6a236807,5a68963c,2026-02-06T14:32:07,7.288023825269192,0,unclear,0.0005671318851344,3.944931944338446e-05,0.0004356650707535,9.201749493756024e-05,2.5735470586360207e-05,1.5555555555555556,32.55555555555556,,,
analyzing_data,63a0c376-0f2c-450a-8e5e-852b6a236807,7d4beed0,2026-02-06T14:32:07,7.798190783709288,0,unclear,0.0005864661995639,3.51097853972029e-05,0.0004694684311274,8.188798303922845e-05,2.4871785516271525e-05,1.6,34.142857142857146,,,
analyzing_data,63a0c376-0f2c-450a-8e5e-852b6a236807,a325a73a,2026-02-06T14:32:07,7.253439288120717,0,unclear,0.0005666740360869,3.9314023860799306e-05,0.0004356650707535,9.16949414725726e-05,2.5837302336495903e-05,1.537037037037037,33.22222222222222,,,
analyzing_data,63a0c376-0f2c-450a-8e5e-852b6a236807,2065344a,2026-02-06T14:32:10,10.916425180155784,0,unclear,0.0008231076859256,4.835637730407056e-05,0.0006619710851296,0.0001127802234919,2.493641674646401e-05,1.7823529411764707,43.1764705882353,,,
decide_tool,63a0c376-0f2c-450a-8e5e-852b6a236807,eb50ffb7,2026-02-06T14:32:22,1.3760490249842403,0,incorrect,5.84172491919192e-05,7.235447254424003e-06,3.430280522564999e-05,1.6878996711845203e-05,1.4039932783989578e-05,,,,,
decide_tool,62d60e30-9217-4341-9ab2-c7595301fbd8,1a5b6cdd,2026-02-06T14:34:14,1.3700693380087614,0,incorrect,5.54077977794173e-05,7.215061558720966e-06,3.136085841504155e-05,1.683187780565479e-05,1.3374765464531658e-05,,,,,
lookup_sales_data,62d60e30-9217-4341-9ab2-c7595301fbd8,107bdfef,2026-02-06T14:34:41,3.128066933248192,1,correct,0.0001984060456633,1.6607058905993302e-05,0.000131511216324,5.02877704333514e-05,2.097667729301685e-05,0.9473684210526316,11.473684210526317,,,
lookup_sales_data,62d60e30-9217-4341-9ab2-c7595301fbd8,f01207ac,2026-02-06T14:34:41,2.591190810780972,1,correct,0.0001629643626724,1.3119818316694813e-05,0.0001192423176235,3.060222673229873e-05,2.0799413099986552e-05,0.8722222222222222,12.11111111111111,,,
lookup_sales_data,62d60e30-9217-4341-9ab2-c7595301fbd8,df6a5235,2026-02-06T14:34:41,2.5884375581517816,1,correct,0.0001629379409753,1.3112079663140612e-05,0.0001192423176235,3.0583543688731475e-05,2.0818161053871604e-05,0.9055555555555556,12.11111111111111,,,
lookup_sales_data,62d60e30-9217-4341-9ab2-c7595301fbd8,abacb894,2026-02-06T14:34:41,2.641466962173581,1,correct,0.0001666449049878,1.3600158773392776e-05,0.0001213223192877,3.172242692671717e-05,2.086434185132572e-05,0.9111111111111112,12.11111111111111,,,
lookup_sales_data,62d60e30-9217-4341-9ab2-c7595301fbd8,c73876e2,2026-02-06T14:34:41,2.592553487047553,0,incorrect,0.0001627906158412,1.3067415231789044e-05,0.0001192423176235,3.0480882985931303e-05,2.076631674476617e-05,0.8944444444444445,12.11111111111111,,,
decide_tool,62d60e30-9217-4341-9ab2-c7595301fbd8,b0dd6c6f,2026-02-06T14:34:51,1.3538786568678916,0,incorrect,6.0839539760628125e-05,7.0285384581586e-06,3.742641883519582e-05,1.6384582467273708e-05,1.4861546718746117e-05,,,,,
analyzing_data,62d60e30-9217-4341-9ab2-c7595301fbd8,eef8ac07,2026-02-06T14:35:22,7.337621048092842,0,unclear,0.0005692258175935,3.974044826882375e-05,0.0004367978494315,9.268751989325716e-05,2.5655893471338145e-05,1.522222222222222,32.7037037037037,,,
analyzing_data,62d60e30-9217-4341-9ab2-c7595301fbd8,b5442477,2026-02-06T14:35:23,7.85818204889074,0,unclear,0.0005878747046943,3.5756922898234486e-05,0.0004687273194221,8.339046237395249e-05,2.4741186368232413e-05,1.6,34.214285714285715,,,
analyzing_data,62d60e30-9217-4341-9ab2-c7595301fbd8,5b939c8e,2026-02-06T14:35:24,8.928967858664691,0,unclear,0.0006759181536234,4.0568620052533374e-05,0.0005407307103624,9.461882320853572e-05,2.5035178025994635e-05,1.68,37.03333333333333,,,
analyzing_data,62d60e30-9217-4341-9ab2-c7595301fbd8,6e0b0ceb,2026-02-06T14:35:24,9.424555836245418,0,unclear,0.0007300649479601,4.129419927454382e-05,0.0005748904599087,0.0001138802887768,2.561877967032917e-05,1.6903225806451614,38.354838709677416,,,
analyzing_data,62d60e30-9217-4341-9ab2-c7595301fbd8,91f2b1fc,2026-02-06T14:35:28,13.10796903539449,0,unclear,0.0010022806537831,6.233311754214178e-05,0.0007945720245388,0.0001453755117021,2.528784225556141e-05,1.8447368421052632,45.31578947368421,,,
decide_tool,62d60e30-9217-4341-9ab2-c7595301fbd8,b264bc9f,2026-02-06T14:35:42,1.3846329520456493,0,incorrect,5.938900283292493e-05,7.330808344107571e-06,3.495613908199857e-05,1.7102055406818788e-05,1.4184995532485157e-05,,,,,
decide_tool,57de7202-0249-44bc-a78a-e04cc5a3d8f4,6570ba14,2026-02-06T14:35:54,1.378314059227705,0,incorrect,5.83916836929655e-05,7.287613485692443e-06,3.410308283946506e-05,1.7000987367807994e-05,1.4010726160908912e-05,,,,,
lookup_sales_data,57de7202-0249-44bc-a78a-e04cc5a3d8f4,36e6c3ab,2026-02-06T14:36:20,2.575844844803214,0,incorrect,0.0001730464925545,1.3027254569439478e-05,0.0001296342703795,3.038496760547989e-05,2.221779391724844e-05,0.8833333333333333,12.72222222222222,,,
lookup_sales_data,57de7202-0249-44bc-a78a-e04cc5a3d8f4,ba3b3a7a,2026-02-06T14:36:20,2.5753892278298736,1,correct,0.0001729953250214,1.3011176173021512e-05,0.0001296342703795,3.0349878468809445e-05,2.2215153842452923e-05,0.8833333333333333,12.72222222222222,,,
lookup_sales_data,57de7202-0249-44bc-a78a-e04cc5a3d8f4,3db04b26,2026-02-06T14:36:21,3.1591927241533995,0,incorrect,0.000211727507363,1.6666550627565996e-05,0.0001437620594515,5.129889728397959e-05,2.2164554015574224e-05,1.0,15.894736842105264,,,
lookup_sales_data,57de7202-0249-44bc-a78a-e04cc5a3d8f4,ee8d2866,2026-02-06T14:36:21,3.136168903205544,0,incorrect,0.0002142985588435,2.1794656795475288e-05,0.0001416631688826,5.084073316538707e-05,2.259839727100369e-05,1.0578947368421052,15.894736842105264,,,
lookup_sales_data,57de7202-0249-44bc-a78a-e04cc5a3d8f4,746ddae5,2026-02-06T14:36:21,3.601902874186635,0,incorrect,0.0002099893874899,1.739447857651374e-05,0.0001520234549516,4.057145396169897e-05,1.9280717075850475e-05,0.98,15.1,,,
