tool_name,Metric,mean_value,std_value,cv,users,nodes
analyzing_data,Service Time,8.75242159690433,1.8102136139141425,0.20682431643311175,1,5
create_visualization,Service Time,9.530071846907958,0.25702743527719596,0.026970146648011766,1,5
decide_tool,Service Time,1.4127652659298071,0.1850123127788331,0.13095757465205504,1,5
lookup_sales_data,Service Time,2.6490293520304267,0.4932183878951897,0.18618834386155364,1,5
