tool_name,Metric,mean_value,std_value,cv,users,nodes
analyzing_data,Service Time,6.6660704761393665,1.8170325219749102,0.2725792546716726,1,3
create_visualization,Service Time,3.6161607022237914,0.5523205900701078,0.1527367380908855,1,3
decide_tool,Service Time,2.3268176489935803,1.7863752301854914,0.7677332303879306,1,3
lookup_sales_data,Service Time,3.913476880606376,2.290722375465097,0.5853419977557551,1,3
