tool_name,Metric,mean_value,std_value,cv,users,nodes
analyzing_data,CPU,2.3288359788359787,0.12766492036754015,0.054819197885868656,1,3
analyzing_data,GPU,37.11456978055338,2.5397127680083984,0.06842899656455431,1,3
create_visualization,CPU,0.6906974604343026,0.06596277899374461,0.09550169614387749,1,3
create_visualization,GPU,6.189807999018526,1.5206043464483658,0.2456626032163643,1,3
lookup_sales_data,CPU,1.1933603395061727,0.3664243507503696,0.3070525629350147,1,3
lookup_sales_data,GPU,3.4798225308641975,3.1318402777777776,1.752742799091275,1,3
