Elapsed time;my_test_sampler
08:05:31,0;104216.0
08:06:42,0;68121.0
08:07:33,500;35945.0
08:09:01,500;85499.0
08:10:33,500;168751.0
08:11:41,0;149335.0
08:13:12,500;164734.0
08:14:19,0;114295.0
08:15:27,0;165146.0
08:16:03,500;140379.0
08:16:39,500;122796.0
08:17:48,0;112775.0
08:18:23,500;134434.0
08:19:47,0;169534.0
08:20:54,0;175075.0
08:22:13,0;182392.0
08:23:29,500;214464.0
08:24:37,0;210378.0
08:25:43,500;203060.0
08:26:52,0;172316.0
08:28:02,500;185936.0
08:29:10,500;171264.0
08:30:17,500;136837.0
08:30:53,500;158848.0
08:32:01,0;147733.0
08:33:11,500;141088.0
08:34:27,500;195228.0
08:35:04,500;177835.0
08:36:13,0;173868.0
08:37:44,0;194960.0
08:38:51,500;220761.0
08:40:02,0;195789.0
08:40:38,0;162326.0
08:41:47,500;171769.0
08:42:24,0;132259.0
08:43:31,0;165123.0
08:44:07,0;106600.0
08:45:23,0;166641.0
08:46:43,0;158598.0
08:48:22,500;227347.0
08:49:54,0;256590.0
08:51:00,500;239483.0
08:52:32,0;248221.0
08:53:08,0;191516.0
08:54:14,0;139840.0
08:54:50,0;137185.0
08:55:26,0;96083.0
08:56:52,500;35861.0
09:05:31,0;103272.0
09:06:08,500;36331.0
09:07:19,0;67300.0
09:08:50,500;108301.0
09:10:17,0;151409.0
09:10:53,0;119433.0
09:12:29,0;112106.0
09:14:04,0;192466.0
09:14:40,500;225101.0
09:16:16,500;225484.0
09:16:53,500;166129.0
09:18:18,500;213000.0
09:19:29,500;189745.0
09:20:06,0;186644.0
09:21:16,0;168683.0
09:22:27,0;169678.0
09:23:48,500;192490.0
09:24:57,0;216407.0
09:26:07,500;217515.0
09:27:18,0;195523.0
09:28:27,500;206920.0
09:29:41,0;195520.0
09:31:16,500;177292.0
09:32:27,500;227801.0
09:33:04,0;194125.0
09:34:14,0;156730.0
09:35:48,0;191226.0
09:37:23,500;249951.0
09:38:33,500;207123.0
09:39:44,500;221505.0
09:41:18,500;219788.0
09:42:30,500;222988.0
09:43:07,500;197633.0
09:43:44,0;108014.0
09:44:56,0;142262.0
09:46:12,0;183772.0
09:46:47,500;151580.0
09:47:58,0;169184.0
09:49:32,0;196640.0
09:50:52,0;220378.0
09:52:06,0;242283.0
09:52:43,0;188806.0
09:53:53,0;161687.0
09:55:26,500;191013.0
09:56:03,0;186584.0
09:56:39,500;68724.0
10:05:57,0;104552.0
10:06:35,500;36574.0
10:07:35,0;36013.0
10:09:08,0;101874.0
10:10:28,500;164535.0
10:11:04,500;111151.0
10:12:13,0;97268.0
10:13:45,500;169909.0
10:14:52,0;226542.0
10:15:58,500;174444.0
10:17:04,0;155182.0
10:18:24,0;195786.0
10:19:58,0;213205.0
10:21:05,500;224170.0
10:22:13,500;220395.0
10:23:22,500;185301.0
10:24:41,0;200520.0
10:25:46,500;205371.0
10:26:53,500;209544.0
10:28:01,0;184164.0
10:29:09,0;188636.0
10:30:18,500;167424.0
10:31:28,500;191900.0
10:32:37,0;188946.0
10:33:13,0;165927.0
10:34:20,0;167854.0
10:35:52,500;171488.0
10:37:05,0;199105.0
10:38:15,0;229412.0
10:39:25,500;201818.0
10:40:57,500;217538.0
10:42:31,0;253907.0
10:43:40,0;225497.0
10:44:16,0;142736.0
10:45:26,0;163509.0
10:46:40,0;171727.0
10:47:47,0;203947.0
10:48:23,0;103715.0
10:49:54,0;189573.0
10:51:15,500;170794.0
10:52:23,0;222597.0
10:53:29,500;189367.0
10:54:35,500;195237.0
10:56:06,500;209271.0
10:56:42,500;173260.0
10:57:18,500;63386.0
