timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1749017027134,104216,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,5376,377,1,1,http://localhost:8003/run-agent,104216,0,1
1749017134021,68121,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,5113,293,1,1,http://localhost:8003/run-agent,68121,0,0
1749017217786,35945,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,1020,246,2,2,http://localhost:8003/run-agent,35945,0,0
1749017256055,85499,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,1835495,282,2,2,http://localhost:8003/run-agent,85388,0,1
1749017265016,168751,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,5599,377,3,3,http://localhost:8003/run-agent,168751,0,1
1749017351868,149335,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,3976,270,3,3,http://localhost:8003/run-agent,149335,0,0
1749017428095,164734,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,5435,377,3,3,http://localhost:8003/run-agent,164734,0,0
1749017545082,114295,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,5191,293,3,3,http://localhost:8003/run-agent,114295,0,0
1749017562316,165146,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,4805,270,3,3,http://localhost:8003/run-agent,165146,0,1
1749017623355,140379,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,1036,293,3,3,http://localhost:8003/run-agent,140379,0,1
1749017677021,122796,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,1003,246,3,3,http://localhost:8003/run-agent,122796,0,1
1749017755226,112775,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,4264,301,3,3,http://localhost:8003/run-agent,112775,0,1
1749017769505,134434,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,990,246,3,3,http://localhost:8003/run-agent,134434,0,1
1749017817769,169534,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,1836155,282,3,3,http://localhost:8003/run-agent,169393,0,1
1749017879265,175075,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,3579,274,3,3,http://localhost:8003/run-agent,175075,0,1
1749017951037,182392,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,1836379,282,3,3,http://localhost:8003/run-agent,182139,0,1
1749017995338,214464,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,1904530,270,3,3,http://localhost:8003/run-agent,214324,0,1
1749018066741,210378,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,3763,322,3,3,http://localhost:8003/run-agent,210378,0,0
1749018140730,203060,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,3919,270,3,3,http://localhost:8003/run-agent,203060,0,0
1749018239887,172316,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,4808,270,3,3,http://localhost:8003/run-agent,172316,0,1
1749018297036,185936,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,19189,286,3,3,http://localhost:8003/run-agent,185936,0,1
1749018379290,171264,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,5080,270,3,3,http://localhost:8003/run-agent,171264,0,1
1749018480971,136837,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,4401,301,3,3,http://localhost:8003/run-agent,136837,0,1
1749018495138,158848,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,1038,264,3,3,http://localhost:8003/run-agent,158848,0,1
1749018573342,147733,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,4055,301,3,3,http://localhost:8003/run-agent,147733,0,1
1749018650446,141088,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,4789,274,3,3,http://localhost:8003/run-agent,141088,0,1
1749018672299,195228,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,1480043,321,3,3,http://localhost:8003/run-agent,195124,0,1
