timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,region,cloud_provider,cloud_region
2026-02-07T22:51:18,insight_agent_v1,6dcccced-4935-4ec1-8efd-6c10b73f6ed1,c993b48a-d1e3-411a-b639-1c5740c0a15e,18.86321969004348,0.0003412635947384,1.80914817483966e-05,30.003192075,150.02828278765557,70.0,8.129012736579639e-05,0.0007610106088122,0.0001895862331989,0.0010318869693769,0.0,Italy,ITA,Linux-4.18.0-553.8.1.el8_10.x86_64-x86_64-with-glibc2.41,3.11.14,3.2.2,48,Intel(R) Xeon(R) Gold 5317 CPU @ 3.00GHz,1,1 x NVIDIA A40,12.1097,43.1479,1007.542251586914,machine,6.129411764705883,40.76470588235294,1.8000000000000005,17.683074951171875,N,1.0,0.0,,,
2026-02-07T22:51:19,analyzing_data,6226030b-22fe-471f-b8b4-0fc9ca4fcb73,c993b48a-d1e3-411a-b639-1c5740c0a15e,27.71721116406843,0.00046289669565810634,1.6700695207683396e-05,30.006524998333344,132.910448842458,70.0,0.0001172699047439642,0.0010089616405082324,0.00027344036754996834,0.0013996719128021647,0.0,Italy,ITA,Linux-4.18.0-553.8.1.el8_10.x86_64-x86_64-with-glibc2.41,3.11.14,3.2.2,48,Intel(R) Xeon(R) Gold 5317 CPU @ 3.00GHz,1,1 x NVIDIA A40,12.1097,43.1479,1007.5422515869141,machine,3.2038461538461536,31.653846153846153,1.7999999999999994,17.683489579420822,N,1.0,0.0,,,
