timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,region,cloud_provider,cloud_region
2026-02-07T22:05:36,sql_agent_v1,485edc2c-d691-455a-8f07-e0ebae08ddfd,b479e4d8-49c1-4ac4-a2dd-4204552a3aed,10.105197551194578,0.0001249833585226,1.236822515240114e-05,27.000313182000003,80.03826061973709,70.0,4.558649917097985e-05,0.0002146510050522,0.0001176776939899,0.0003779151982131,0.0,Italy,ITA,Linux-4.18.0-553.8.1.el8_10.x86_64-x86_64-with-glibc2.41,3.11.14,3.2.2,48,Intel(R) Xeon(R) Gold 5317 CPU @ 3.00GHz,1,1 x NVIDIA A40,12.1097,43.1479,1007.542251586914,machine,11.11111111111111,10.0,1.6999999999999995,17.616829342312283,N,1.0,0.0,,,
2026-02-07T22:05:37,lookup_sales_data,748f683b-75ac-4146-80ce-ddb9530ad209,b479e4d8-49c1-4ac4-a2dd-4204552a3aed,18.901064252015203,0.00021949843799427403,1.1613020043084158e-05,30.000325965000002,75.91213565356396,70.0,8.185440997269804e-05,0.00039091225717413636,0.00019093605842079143,0.0006637027255676257,0.0,Italy,ITA,Linux-4.18.0-553.8.1.el8_10.x86_64-x86_64-with-glibc2.41,3.11.14,3.2.2,48,Intel(R) Xeon(R) Gold 5317 CPU @ 3.00GHz,1,1 x NVIDIA A40,12.1097,43.1479,1007.5422515869141,machine,0.0,5.294117647058823,1.705882352941176,17.59868262795841,N,1.0,0.0,,,
