timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-02-07T20:42:34,decide_tool,4b808da8-c4d5-44a1-b252-b8c7e2e01ecc,0c4b5b5d-ebd8-45bc-b2ac-53f6a174a7ab,1.3218301967717707,1.7388561033627376e-05,1.3154912844398964e-05,30.0,81.89685161725866,70.0,6.7953035739871366e-06,2.9933912834678722e-05,1.5848995341608923e-05,5.257821175027478e-05,0.0,Italy,ITA,,,,Linux-4.18.0-553.8.1.el8_10.x86_64-x86_64-with-glibc2.41,3.11.14,3.2.2,48,Intel(R) Xeon(R) Gold 5317 CPU @ 3.00GHz,1,1 x NVIDIA A40,12.1097,43.1479,1007.5422515869141,machine,0,0,0,0,N,1.0,0.0
