timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,region,cloud_provider,cloud_region
2026-02-07T21:05:31,insight_agent_v1,69a441ae-2358-45d6-a589-9e52c0cd82cb,f820c103-cdce-46a6-b4bd-cfb8fc480636,17.419152550864965,0.0003064848906441,1.759470730560716e-05,28.237879981764703,140.2482958185898,70.0,7.438029006283547e-05,0.0006614046957835,0.0001909407764168,0.0009267257622632,0.0,Italy,ITA,Linux-4.18.0-553.8.1.el8_10.x86_64-x86_64-with-glibc2.41,3.11.14,3.2.2,48,Intel(R) Xeon(R) Gold 5317 CPU @ 3.00GHz,1,1 x NVIDIA A40,12.1097,43.1479,1007.542251586914,machine,0.0,33.6875,1.6999999999999995,17.01285743713379,N,1.0,0.0,,,
2026-02-07T21:05:32,analyzing_data,11f46f82-d142-4fef-ae35-4421df783c34,f820c103-cdce-46a6-b4bd-cfb8fc480636,26.332391750067472,0.00040826246127431177,1.5504192142867754e-05,30.001481387884617,116.64748470666953,70.0,0.0001183591388948626,0.0008400265053651879,0.0002760874151873092,0.0012344730594473592,0.0,Italy,ITA,Linux-4.18.0-553.8.1.el8_10.x86_64-x86_64-with-glibc2.41,3.11.14,3.2.2,48,Intel(R) Xeon(R) Gold 5317 CPU @ 3.00GHz,1,1 x NVIDIA A40,12.1097,43.1479,1007.5422515869141,machine,0.0,21.56,1.7000000000000002,17.009312438964844,N,1.0,0.0,,,
