timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-02-06T16:22:23,analyzing_data,13e6ecb9-185f-475e-920b-1c69586e8c64,c3e2d3b8,8.376570874359459,0.00021261454521488184,2.5382050531643128e-05,26.255742731250002,225.17690880005412,70.0,3.7308901590959614e-05,0.0005019287348773105,0.00010365009632789428,0.0006428877327961642,0.0,Italy,ITA,,,,Linux-4.18.0-553.8.1.el8_10.x86_64-x86_64-with-glibc2.41,3.11.14,3.2.2,48,Intel(R) Xeon(R) Gold 5317 CPU @ 3.00GHz,1,1 x NVIDIA A40,12.1097,43.1479,1007.5422515869141,machine,7.142857142857143,71.28571428571429,1.6999999999999997,16.99288831438337,N,1.0,0.0
