timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,region,cloud_provider,cloud_region
2026-02-06T15:38:53,insight_agent_v1,fac22301-1d58-4f67-a0eb-a21a5e44d95f,602fe72c-e3fd-444a-a9bc-1a2aab9c290b,24.88879590900615,0.0005167375479764,2.0761854043305325e-05,30.004050641250004,181.0107133094862,70.0,0.0001059340034584,0.0012096440232696,0.0002468937709254,0.0015624717976535,0.0,Italy,ITA,Linux-4.18.0-553.8.1.el8_10.x86_64-x86_64-with-glibc2.41,3.11.14,3.2.2,48,Intel(R) Xeon(R) Gold 5317 CPU @ 3.00GHz,1,1 x NVIDIA A40,12.1097,43.1479,1007.542251586914,machine,0.0,53.56521739130435,1.7,17.022614520529043,N,1.0,0.0,,,
2026-02-06T15:38:53,analyzing_data,f77592a4-e1d1-4b60-9c87-8739799b70db,602fe72c-e3fd-444a-a9bc-1a2aab9c290b,33.40424041589722,0.0006486863150738901,1.9419280516409453e-05,30.007342073181817,160.01011037340473,70.0,0.00014734201154730205,0.001470733121031742,0.00034337333733759206,0.001961448469916636,0.0,Italy,ITA,Linux-4.18.0-553.8.1.el8_10.x86_64-x86_64-with-glibc2.41,3.11.14,3.2.2,48,Intel(R) Xeon(R) Gold 5317 CPU @ 3.00GHz,1,1 x NVIDIA A40,12.1097,43.1479,1007.5422515869141,machine,0.21875,43.5,1.7000000000000008,17.018990397453308,N,1.0,0.0,,,
