timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-02-06T14:29:34,sql_query_gen,3da88a6c-d43d-4f8f-8e3c-8410aedee765,10ce7d4f,3.6422031447291374,7.349195337552787e-05,2.017788422424563e-05,30.005017020000007,150.77898186521688,70.0,1.7503245761796617e-05,0.00016389513111647602,4.0821016609616996e-05,0.0002222193934878896,0.0,Italy,ITA,,,,Linux-4.18.0-553.8.1.el8_10.x86_64-x86_64-with-glibc2.41,3.11.14,3.2.2,48,Intel(R) Xeon(R) Gold 5317 CPU @ 3.00GHz,1,1 x NVIDIA A40,12.1097,43.1479,1007.5422515869141,machine,0.0,38.5,1.6,16.272563934326172,N,1.0,0.0
