timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,region,cloud_provider,cloud_region
2026-02-06T14:38:47,insight_agent_v1,65d8ec64-b987-4db7-b1da-1fc77250a9e3,11b618da-85e2-4de6-b7b2-85155a7f1592,20.652569595724344,0.0003985743141615,1.9299018086549093e-05,30.003094042500003,163.77545620310383,70.0,8.767738812614018e-05,0.0009129940637322,0.0002045073232962,0.0012051787751546,0.0,Italy,ITA,Linux-4.18.0-553.8.1.el8_10.x86_64-x86_64-with-glibc2.41,3.11.14,3.2.2,48,Intel(R) Xeon(R) Gold 5317 CPU @ 3.00GHz,1,1 x NVIDIA A40,12.1097,43.1479,1007.542251586914,machine,0.0,50.0,1.6000000000000003,16.451995046515215,N,1.0,0.0,,,
2026-02-06T14:38:47,analyzing_data,5bca1c31-f64c-4cb4-aafc-04b827ee252f,11b618da-85e2-4de6-b7b2-85155a7f1592,29.393965412396938,0.0005050133110846786,1.718085001459819e-05,30.002209852241382,135.60957051328793,70.0,0.0001313206830270528,0.0010894125381923914,0.0003062877183262673,0.0015270209395457117,0.0,Italy,ITA,Linux-4.18.0-553.8.1.el8_10.x86_64-x86_64-with-glibc2.41,3.11.14,3.2.2,48,Intel(R) Xeon(R) Gold 5317 CPU @ 3.00GHz,1,1 x NVIDIA A40,12.1097,43.1479,1007.5422515869141,machine,1.7857142857142858,30.607142857142858,1.6000000000000008,16.448493685041154,N,1.0,0.0,,,
