timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-02-06T16:36:24,analyzing_data,d2570922-a837-4b5d-854c-c0ea60c6ffa3,f5659efa,12.114400928840041,0.00029963330925299273,2.473364642734197e-05,27.517396842500002,208.79491274712663,70.0,5.324449620818763e-05,0.0007171886293022567,0.00013557534470585073,0.0009060084702162952,0.0,Italy,ITA,,,,Linux-4.18.0-553.8.1.el8_10.x86_64-x86_64-with-glibc2.41,3.11.14,3.2.2,48,Intel(R) Xeon(R) Gold 5317 CPU @ 3.00GHz,1,1 x NVIDIA A40,12.1097,43.1479,1007.5422515869141,machine,9.090909090909092,67.18181818181819,1.6999999999999995,17.25040054321289,N,1.0,0.0
