timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1749047318476,0,CPU,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047318775,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047319052,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047320317,0,CPU,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047320525,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047320758,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047321960,0,CPU,,1.0,,,true,,0,0,0,0,null,0,0,0
1749047322172,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047322403,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047323727,0,CPU,,1.0,,,true,,0,0,0,0,null,0,0,0
1749047324209,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047324416,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047325574,0,CPU,,1.0,,,true,,0,0,0,0,null,0,0,0
1749047325768,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047325993,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047327199,0,CPU,,1.0,,,true,,0,0,0,0,null,0,0,0
1749047327367,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047327804,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047329324,0,CPU,,1.0,,,true,,0,0,0,0,null,0,0,0
1749047329519,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047329757,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047330918,0,CPU,,1.0,,,true,,0,0,0,0,null,0,0,0
1749047331125,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047331352,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047332497,0,CPU,,1.0,,,true,,0,0,0,0,null,0,0,0
1749047332719,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047332869,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047334046,0,CPU,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047334217,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047334451,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047335618,0,CPU,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047335844,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047336087,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047337338,0,CPU,,1.0,,,true,,0,0,0,0,null,0,0,0
1749047337564,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047337837,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047338988,0,CPU,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047339180,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047339377,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047340545,0,CPU,,1.0,,,true,,0,0,0,0,null,0,0,0
1749047340766,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047341010,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047342165,0,CPU,,1.0,,,true,,0,0,0,0,null,0,0,0
1749047342392,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047342625,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047343806,0,CPU,,1.0,,,true,,0,0,0,0,null,0,0,0
1749047344012,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047344194,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047345374,0,CPU,,1.0,,,true,,0,0,0,0,null,0,0,0
1749047345652,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047345843,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047347025,0,CPU,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047347256,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047347455,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047348664,0,CPU,,1.0,,,true,,0,0,0,0,null,0,0,0
1749047348951,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047349133,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047350316,0,CPU,,1.0,,,true,,0,0,0,0,null,0,0,0
1749047350527,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047350761,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047351934,0,CPU,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047352179,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047352390,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047353528,0,CPU,,1.0,,,true,,0,0,0,0,null,0,0,0
1749047353690,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047353932,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047355093,0,CPU,,1.0,,,true,,0,0,0,0,null,0,0,0
1749047355339,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047355649,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047356964,0,CPU,,1.0,,,true,,0,0,0,0,null,0,0,0
1749047357493,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047357800,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047359027,0,CPU,,1.0,,,true,,0,0,0,0,null,0,0,0
1749047359274,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047359537,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047360763,0,CPU,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047361079,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047361365,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047362606,0,CPU,,1.0,,,true,,0,0,0,0,null,0,0,0
1749047362922,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047363230,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047364451,0,CPU,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047364754,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047364983,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047366160,0,CPU,,1.0,,,true,,0,0,0,0,null,0,0,0
1749047366370,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047366599,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047367827,0,CPU,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047368006,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047368236,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047369371,0,CPU,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047369598,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047369804,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047370974,0,CPU,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047371218,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047371431,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047372599,0,CPU,,1.0,,,true,,0,0,0,0,null,0,0,0
1749047372890,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047373275,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047374796,0,CPU,,1.0,,,true,,0,0,0,0,null,0,0,0
1749047375061,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047375252,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047376399,0,CPU,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047376653,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047376902,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047378082,0,CPU,,1.0,,,true,,0,0,0,0,null,0,0,0
1749047378277,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047378456,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047379638,0,CPU,,1.0,,,true,,0,0,0,0,null,0,0,0
1749047379868,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047380085,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047381261,0,CPU,,1.0,,,true,,0,0,0,0,null,0,0,0
1749047381470,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047381697,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047382835,0,CPU,,1.0,,,true,,0,0,0,0,null,0,0,0
1749047383030,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047383267,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047384452,0,CPU,,1.0,,,true,,0,0,0,0,null,0,0,0
1749047384647,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047384866,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047386069,0,CPU,,1.0,,,true,,0,0,0,0,null,0,0,0
1749047386317,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047386540,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047387718,0,CPU,,1.0,,,true,,0,0,0,0,null,0,0,0
1749047387930,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047388190,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047389350,0,CPU,,1.0,,,true,,0,0,0,0,null,0,0,0
1749047389577,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047390061,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047391145,0,CPU,,1.0,,,true,,0,0,0,0,null,0,0,0
1749047391355,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047391578,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047392743,0,CPU,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047392954,0,GPU1,,0.0,,,true,,0,0,0,0,null,0,0,0
1749047393181,0,GPU2,,0.0,,,true,,0,0,0,0,null,0,0,0
