timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1749047438997,108630,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,5389,377,1,1,http://localhost:8003/run-agent,108630,0,0
1749047569876,91888,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,5556,377,2,2,http://localhost:8003/run-agent,91888,0,1
1749047588666,139594,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,4820,293,3,3,http://localhost:8003/run-agent,139594,0,1
1749047676875,87643,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,1066,293,3,3,http://localhost:8003/run-agent,87643,0,1
1749047697536,158703,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,5389,377,4,4,http://localhost:8003/run-agent,158703,0,0
1749047731904,160351,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,976,246,4,4,http://localhost:8003/run-agent,160351,0,1
1749047775026,153079,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,1005,246,5,5,http://localhost:8003/run-agent,153079,0,1
1749047802775,216189,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,5167,377,5,5,http://localhost:8003/run-agent,216189,0,1
1749047861107,194190,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,1037,293,5,5,http://localhost:8003/run-agent,194190,0,0
1749047926212,214011,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,1835955,282,5,5,http://localhost:8003/run-agent,213736,0,1
1749047930025,290366,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,1835850,282,5,5,http://localhost:8003/run-agent,290161,0,1
1749047931759,381382,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,5231,377,5,5,http://localhost:8003/run-agent,381382,0,1
1749048024275,359626,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,20645,293,5,5,http://localhost:8003/run-agent,359626,0,0
1749048056028,394703,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,3760,246,5,5,http://localhost:8003/run-agent,394703,0,1
1749048212724,305379,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,4621,270,5,5,http://localhost:8003/run-agent,305379,0,1
1749048221765,361374,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,3443,270,5,5,http://localhost:8003/run-agent,361374,0,1
1749048322969,296370,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,1024,293,5,5,http://localhost:8003/run-agent,296370,0,1
1749048385994,269376,my_test_sampler,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,991,246,5,5,http://localhost:8003/run-agent,269376,0,5
